Framing

Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HandstandWalking
id: 0851, acc: 62.40, label: CricketBowling, predict: CliffDiving
id: 0852, acc: 62.32, label: CricketBowling, predict: LongJump
id: 0853, acc: 62.25, label: CricketBowling, predict: LongJump
id: 0854, acc: 62.18, label: CricketBowling, predict: LongJump
id: 0855, acc: 62.11, label: CricketBowling, predict: LongJump
id: 0856, acc: 62.03, label: CricketBowling, predict: JavelinThrow
id: 0857, acc: 62.08, label: CricketBowling, predict: CricketBowling
id: 0858, acc: 62.12, label: CricketBowling, predict: CricketBowling
id: 0859, acc: 62.17, label: CricketBowling, predict: CricketBowling
id: 0860, acc: 62.09, label: CricketBowling, predict: CricketShot
id: 0861, acc: 62.02, label: CricketBowling, predict: TennisSwing
id: 0862, acc: 61.95, label: CricketBowling, predict: TennisSwing
id: 0863, acc: 61.88, label: CricketBowling, predict: TennisSwing
id: 0864, acc: 61.81, label: CricketBowling, predict: TennisSwing
id: 0865, acc: 61.73, label: CricketBowling, predict: TennisSwing
id: 0866, acc: 61.66, label: CricketBowling, predict: TennisSwing
id: 0867, acc: 61.59, label: CricketBowling, predict: TennisSwing
id: 0868, acc: 61.52, label: CricketBowling, predict: CricketShot
id: 0869, acc: 61.45, label: CricketBowling, predict: CricketShot
id: 0870, acc: 61.38, label: CricketShot, predict: CricketBowling
id: 0871, acc: 61.42, label: CricketShot, predict: CricketShot
id: 0872, acc: 61.47, label: CricketShot, predict: CricketShot
id: 0873, acc: 61.51, label: CricketShot, predict: CricketShot
id: 0874, acc: 61.56, label: CricketShot, predict: CricketShot
id: 0875, acc: 61.60, label: CricketShot, predict: CricketShot
id: 0876, acc: 61.53, label: CricketShot, predict: CricketBowling
id: 0877, acc: 61.57, label: CricketShot, predict: CricketShot
id: 0878, acc: 61.50, label: CricketShot, predict: GolfSwing
id: 0879, acc: 61.55, label: CricketShot, predict: CricketShot
id: 0880, acc: 61.48, label: CricketShot, predict: TaiChi
id: 0881, acc: 61.52, label: CricketShot, predict: CricketShot
id: 0882, acc: 61.56, label: CricketShot, predict: CricketShot
id: 0883, acc: 61.61, label: CricketShot, predict: CricketShot
id: 0884, acc: 61.65, label: CricketShot, predict: CricketShot
id: 0885, acc: 61.69, label: CricketShot, predict: CricketShot
id: 0886, acc: 61.74, label: CricketShot, predict: CricketShot
id: 0887, acc: 61.78, label: CricketShot, predict: CricketShot
id: 0888, acc: 61.82, label: CricketShot, predict: CricketShot
id: 0889, acc: 61.87, label: CricketShot, predict: CricketShot
id: 0890, acc: 61.91, label: CricketShot, predict: CricketShot
id: 0891, acc: 61.95, label: CricketShot, predict: CricketShot
id: 0892, acc: 62.00, label: CricketShot, predict: CricketShot
id: 0893, acc: 62.04, label: CricketShot, predict: CricketShot
id: 0894, acc: 62.08, label: CricketShot, predict: CricketShot
id: 0895, acc: 62.12, label: CricketShot, predict: CricketShot
id: 0896, acc: 62.05, label: CricketShot, predict: CricketBowling
id: 0897, acc: 61.98, label: CricketShot, predict: CricketBowling
id: 0898, acc: 62.03, label: CricketShot, predict: CricketShot
id: 0899, acc: 62.07, label: CricketShot, predict: CricketShot
id: 0900, acc: 62.11, label: CricketShot, predict: CricketShot
id: 0901, acc: 62.15, label: CricketShot, predict: CricketShot
id: 0902, acc: 62.20, label: CricketShot, predict: CricketShot
id: 0903, acc: 62.13, label: CricketShot, predict: RopeClimbing
id: 0904, acc: 62.06, label: CricketShot, predict: TennisSwing
id: 0905, acc: 62.10, label: CricketShot, predict: CricketShot
id: 0906, acc: 62.14, label: CricketShot, predict: CricketShot
id: 0907, acc: 62.18, label: CricketShot, predict: CricketShot
id: 0908, acc: 62.22, label: CricketShot, predict: CricketShot
id: 0909, acc: 62.27, label: CricketShot, predict: CricketShot
id: 0910, acc: 62.31, label: CricketShot, predict: CricketShot
id: 0911, acc: 62.35, label: CricketShot, predict: CricketShot
id: 0912, acc: 62.28, label: CricketShot, predict: WallPushups
id: 0913, acc: 62.21, label: CricketShot, predict: JumpingJack
id: 0914, acc: 62.25, label: CricketShot, predict: CricketShot
id: 0915, acc: 62.19, label: CricketShot, predict: ThrowDiscus
id: 0916, acc: 62.12, label: CricketShot, predict: WallPushups
id: 0917, acc: 62.05, label: CricketShot, predict: TennisSwing
id: 0918, acc: 61.98, label: CricketShot, predict: TennisSwing
id: 0919, acc: 62.02, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0920, acc: 62.07, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0921, acc: 62.00, label: CuttingInKitchen, predict: Mixing
id: 0922, acc: 61.93, label: CuttingInKitchen, predict: Mixing
id: 0923, acc: 61.86, label: CuttingInKitchen, predict: Mixing
id: 0924, acc: 61.90, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0925, acc: 61.95, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0926, acc: 61.99, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0927, acc: 62.03, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0928, acc: 62.07, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0929, acc: 62.11, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0930, acc: 62.15, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0931, acc: 62.19, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0932, acc: 62.12, label: CuttingInKitchen, predict: Knitting
id: 0933, acc: 62.06, label: CuttingInKitchen, predict: Mixing
id: 0934, acc: 61.99, label: CuttingInKitchen, predict: BlowingCandles
id: 0935, acc: 61.93, label: CuttingInKitchen, predict: BlowingCandles
id: 0936, acc: 61.86, label: CuttingInKitchen, predict: BlowingCandles
id: 0937, acc: 61.79, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0938, acc: 61.83, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0939, acc: 61.77, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0940, acc: 61.81, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0941, acc: 61.85, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0942, acc: 61.78, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0943, acc: 61.82, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0944, acc: 61.86, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0945, acc: 61.80, label: CuttingInKitchen, predict: Mixing
id: 0946, acc: 61.73, label: CuttingInKitchen, predict: Mixing
id: 0947, acc: 61.77, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0948, acc: 61.81, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0949, acc: 61.85, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0950, acc: 61.79, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0951, acc: 61.83, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0952, acc: 61.87, label: Diving, predict: Diving
id: 0953, acc: 61.91, label: Diving, predict: Diving
id: 0954, acc: 61.95, label: Diving, predict: Diving
id: 0955, acc: 61.99, label: Diving, predict: Diving
id: 0956, acc: 62.03, label: Diving, predict: Diving
id: 0957, acc: 62.07, label: Diving, predict: Diving
id: 0958, acc: 62.11, label: Diving, predict: Diving
id: 0959, acc: 62.15, label: Diving, predict: Diving
id: 0960, acc: 62.19, label: Diving, predict: Diving
id: 0961, acc: 62.23, label: Diving, predict: Diving
id: 0962, acc: 62.27, label: Diving, predict: Diving
id: 0963, acc: 62.31, label: Diving, predict: Diving
id: 0964, acc: 62.34, label: Diving, predict: Diving
id: 0965, acc: 62.38, label: Diving, predict: Diving
id: 0966, acc: 62.42, label: Diving, predict: Diving
id: 0967, acc: 62.36, label: Diving, predict: PoleVault
id: 0968, acc: 62.40, label: Diving, predict: Diving
id: 0969, acc: 62.44, label: Diving, predict: Diving
id: 0970, acc: 62.47, label: Diving, predict: Diving
id: 0971, acc: 62.51, label: Diving, predict: Diving
id: 0972, acc: 62.55, label: Diving, predict: Diving
id: 0973, acc: 62.59, label: Diving, predict: Diving
id: 0974, acc: 62.63, label: Diving, predict: Diving
id: 0975, acc: 62.67, label: Diving, predict: Diving
id: 0976, acc: 62.60, label: Diving, predict: UnevenBars
id: 0977, acc: 62.64, label: Diving, predict: Diving
id: 0978, acc: 62.68, label: Diving, predict: Diving
id: 0979, acc: 62.72, label: Diving, predict: Diving
id: 0980, acc: 62.76, label: Diving, predict: Diving
id: 0981, acc: 62.79, label: Diving, predict: Diving
id: 0982, acc: 62.83, label: Diving, predict: Diving
id: 0983, acc: 62.87, label: Diving, predict: Diving
id: 0984, acc: 62.91, label: Diving, predict: Diving
id: 0985, acc: 62.94, label: Diving, predict: Diving
id: 0986, acc: 62.98, label: Diving, predict: Diving
id: 0987, acc: 63.02, label: Diving, predict: Diving
id: 0988, acc: 63.06, label: Diving, predict: Diving
id: 0989, acc: 63.09, label: Diving, predict: Diving
id: 0990, acc: 63.13, label: Diving, predict: Diving
id: 0991, acc: 63.17, label: Diving, predict: Diving
id: 0992, acc: 63.21, label: Diving, predict: Diving
id: 0993, acc: 63.14, label: Diving, predict: Rowing
id: 0994, acc: 63.08, label: Diving, predict: Shotput
id: 0995, acc: 63.12, label: Diving, predict: Diving
id: 0996, acc: 63.15, label: Diving, predict: Diving
id: 0997, acc: 63.19, label: Drumming, predict: Drumming
id: 0998, acc: 63.23, label: Drumming, predict: Drumming
id: 0999, acc: 63.26, label: Drumming, predict: Drumming
id: 1000, acc: 63.30, label: Drumming, predict: Drumming
id: 1001, acc: 63.24, label: Drumming, predict: PlayingCello
id: 1002, acc: 63.27, label: Drumming, predict: Drumming
id: 1003, acc: 63.31, label: Drumming, predict: Drumming
id: 1004, acc: 63.35, label: Drumming, predict: Drumming
id: 1005, acc: 63.38, label: Drumming, predict: Drumming
id: 1006, acc: 63.42, label: Drumming, predict: Drumming
id: 1007, acc: 63.46, label: Drumming, predict: Drumming
id: 1008, acc: 63.49, label: Drumming, predict: Drumming
id: 1009, acc: 63.53, label: Drumming, predict: Drumming
id: 1010, acc: 63.56, label: Drumming, predict: Drumming
id: 1011, acc: 63.50, label: Drumming, predict: UnevenBars
id: 1012, acc: 63.54, label: Drumming, predict: Drumming
id: 1013, acc: 63.47, label: Drumming, predict: UnevenBars
id: 1014, acc: 63.51, label: Drumming, predict: Drumming
id: 1015, acc: 63.55, label: Drumming, predict: Drumming
id: 1016, acc: 63.48, label: Drumming, predict: Biking
id: 1017, acc: 63.42, label: Drumming, predict: Biking
id: 1018, acc: 63.36, label: Drumming, predict: HandstandWalking
id: 1019, acc: 63.30, label: Drumming, predict: HandstandWalking
id: 1020, acc: 63.24, label: Drumming, predict: HandstandWalking
id: 1021, acc: 63.27, label: Drumming, predict: Drumming
id: 1022, acc: 63.21, label: Drumming, predict: HandstandWalking
id: 1023, acc: 63.25, label: Drumming, predict: Drumming
id: 1024, acc: 63.28, label: Drumming, predict: Drumming
id: 1025, acc: 63.32, label: Drumming, predict: Drumming
id: 1026, acc: 63.35, label: Drumming, predict: Drumming
id: 1027, acc: 63.39, label: Drumming, predict: Drumming
id: 1028, acc: 63.42, label: Drumming, predict: Drumming
id: 1029, acc: 63.36, label: Drumming, predict: PlayingCello
id: 1030, acc: 63.30, label: Drumming, predict: PlayingCello
id: 1031, acc: 63.24, label: Drumming, predict: PlayingCello
id: 1032, acc: 63.18, label: Drumming, predict: PlayingCello
id: 1033, acc: 63.12, label: Drumming, predict: PlayingCello
id: 1034, acc: 63.06, label: Drumming, predict: PlayingCello
id: 1035, acc: 63.09, label: Drumming, predict: Drumming
id: 1036, acc: 63.13, label: Drumming, predict: Drumming
id: 1037, acc: 63.16, label: Drumming, predict: Drumming
id: 1038, acc: 63.20, label: Drumming, predict: Drumming
id: 1039, acc: 63.23, label: Drumming, predict: Drumming
id: 1040, acc: 63.27, label: Drumming, predict: Drumming
id: 1041, acc: 63.30, label: Drumming, predict: Drumming
id: 1042, acc: 63.34, label: Fencing, predict: Fencing
id: 1043, acc: 63.37, label: Fencing, predict: Fencing
id: 1044, acc: 63.41, label: Fencing, predict: Fencing
id: 1045, acc: 63.44, label: Fencing, predict: Fencing
id: 1046, acc: 63.48, label: Fencing, predict: Fencing
id: 1047, acc: 63.42, label: Fencing, predict: ThrowDiscus
id: 1048, acc: 63.45, label: Fencing, predict: Fencing
id: 1049, acc: 63.49, label: Fencing, predict: Fencing
id: 1050, acc: 63.52, label: Fencing, predict: Fencing
id: 1051, acc: 63.56, label: Fencing, predict: Fencing
id: 1052, acc: 63.59, label: Fencing, predict: Fencing
id: 1053, acc: 63.63, label: Fencing, predict: Fencing
id: 1054, acc: 63.57, label: Fencing, predict: BenchPress
id: 1055, acc: 63.60, label: Fencing, predict: Fencing
id: 1056, acc: 63.64, label: Fencing, predict: Fencing
id: 1057, acc: 63.67, label: Fencing, predict: Fencing
id: 1058, acc: 63.61, label: Fencing, predict: LongJump
id: 1059, acc: 63.55, label: Fencing, predict: Shotput
id: 1060, acc: 63.49, label: Fencing, predict: Shotput
id: 1061, acc: 63.43, label: Fencing, predict: Shotput
id: 1062, acc: 63.37, label: Fencing, predict: Shotput
id: 1063, acc: 63.41, label: Fencing, predict: Fencing
id: 1064, acc: 63.44, label: Fencing, predict: Fencing
id: 1065, acc: 63.47, label: Fencing, predict: Fencing
id: 1066, acc: 63.51, label: Fencing, predict: Fencing
id: 1067, acc: 63.54, label: Fencing, predict: Fencing
id: 1068, acc: 63.48, label: Fencing, predict: LongJump
id: 1069, acc: 63.42, label: Fencing, predict: LongJump
id: 1070, acc: 63.36, label: Fencing, predict: LongJump
id: 1071, acc: 63.31, label: Fencing, predict: LongJump
id: 1072, acc: 63.34, label: Fencing, predict: Fencing
id: 1073, acc: 63.37, label: Fencing, predict: Fencing
id: 1074, acc: 63.41, label: Fencing, predict: Fencing
id: 1075, acc: 63.44, label: Fencing, predict: Fencing
id: 1076, acc: 63.48, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1077, acc: 63.51, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1078, acc: 63.54, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1079, acc: 63.58, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1080, acc: 63.61, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1081, acc: 63.55, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1082, acc: 63.49, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1083, acc: 63.43, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1084, acc: 63.38, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1085, acc: 63.32, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1086, acc: 63.26, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1087, acc: 63.20, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1088, acc: 63.24, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1089, acc: 63.27, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1090, acc: 63.30, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1091, acc: 63.24, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1092, acc: 63.28, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1093, acc: 63.31, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1094, acc: 63.25, label: FieldHockeyPenalty, predict: GolfSwing
id: 1095, acc: 63.20, label: FieldHockeyPenalty, predict: Shotput
id: 1096, acc: 63.14, label: FieldHockeyPenalty, predict: CricketShot
id: 1097, acc: 63.17, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1098, acc: 63.21, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1099, acc: 63.24, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1100, acc: 63.27, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1101, acc: 63.31, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1102, acc: 63.34, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1103, acc: 63.37, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1104, acc: 63.41, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1105, acc: 63.44, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1106, acc: 63.47, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1107, acc: 63.50, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1108, acc: 63.54, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1109, acc: 63.57, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1110, acc: 63.60, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1111, acc: 63.64, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1112, acc: 63.67, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1113, acc: 63.61, label: FieldHockeyPenalty, predict: TennisSwing
id: 1114, acc: 63.55, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1115, acc: 63.59, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1116, acc: 63.62, label: FloorGymnastics, predict: FloorGymnastics
id: 1117, acc: 63.56, label: FloorGymnastics, predict: BalanceBeam
id: 1118, acc: 63.60, label: FloorGymnastics, predict: FloorGymnastics
id: 1119, acc: 63.63, label: FloorGymnastics, predict: FloorGymnastics
id: 1120, acc: 63.66, label: FloorGymnastics, predict: FloorGymnastics
id: 1121, acc: 63.60, label: FloorGymnastics, predict: LongJump
id: 1122, acc: 63.55, label: FloorGymnastics, predict: JavelinThrow
id: 1123, acc: 63.49, label: FloorGymnastics, predict: JavelinThrow
id: 1124, acc: 63.52, label: FloorGymnastics, predict: FloorGymnastics
id: 1125, acc: 63.47, label: FloorGymnastics, predict: TennisSwing
id: 1126, acc: 63.50, label: FloorGymnastics, predict: FloorGymnastics
id: 1127, acc: 63.44, label: FloorGymnastics, predict: TennisSwing
id: 1128, acc: 63.48, label: FloorGymnastics, predict: FloorGymnastics
id: 1129, acc: 63.42, label: FloorGymnastics, predict: Rowing
id: 1130, acc: 63.45, label: FloorGymnastics, predict: FloorGymnastics
id: 1131, acc: 63.40, label: FloorGymnastics, predict: BalanceBeam
id: 1132, acc: 63.34, label: FloorGymnastics, predict: Rowing
id: 1133, acc: 63.37, label: FloorGymnastics, predict: FloorGymnastics
id: 1134, acc: 63.32, label: FloorGymnastics, predict: JumpRope
id: 1135, acc: 63.26, label: FloorGymnastics, predict: HandstandWalking
id: 1136, acc: 63.20, label: FloorGymnastics, predict: Rowing
id: 1137, acc: 63.15, label: FloorGymnastics, predict: JumpRope
id: 1138, acc: 63.18, label: FloorGymnastics, predict: FloorGymnastics
id: 1139, acc: 63.21, label: FloorGymnastics, predict: FloorGymnastics
id: 1140, acc: 63.25, label: FloorGymnastics, predict: FloorGymnastics
id: 1141, acc: 63.19, label: FloorGymnastics, predict: Rowing
id: 1142, acc: 63.13, label: FloorGymnastics, predict: Rowing
id: 1143, acc: 63.08, label: FloorGymnastics, predict: Rowing
id: 1144, acc: 63.02, label: FloorGymnastics, predict: Rowing
id: 1145, acc: 62.97, label: FloorGymnastics, predict: LongJump
id: 1146, acc: 62.91, label: FloorGymnastics, predict: StillRings
id: 1147, acc: 62.95, label: FloorGymnastics, predict: FloorGymnastics
id: 1148, acc: 62.89, label: FloorGymnastics, predict: BalanceBeam
id: 1149, acc: 62.84, label: FloorGymnastics, predict: BalanceBeam
id: 1150, acc: 62.78, label: FloorGymnastics, predict: LongJump
id: 1151, acc: 62.73, label: FloorGymnastics, predict: StillRings
id: 1152, acc: 62.76, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1153, acc: 62.71, label: FrisbeeCatch, predict: HorseRace
id: 1154, acc: 62.65, label: FrisbeeCatch, predict: HorseRace
id: 1155, acc: 62.60, label: FrisbeeCatch, predict: HorseRace
id: 1156, acc: 62.63, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1157, acc: 62.66, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1158, acc: 62.61, label: FrisbeeCatch, predict: BasketballDunk
id: 1159, acc: 62.55, label: FrisbeeCatch, predict: HorseRiding
id: 1160, acc: 62.59, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1161, acc: 62.53, label: FrisbeeCatch, predict: HorseRace
id: 1162, acc: 62.48, label: FrisbeeCatch, predict: HorseRace
id: 1163, acc: 62.42, label: FrisbeeCatch, predict: CricketShot
id: 1164, acc: 62.37, label: FrisbeeCatch, predict: TennisSwing
id: 1165, acc: 62.40, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1166, acc: 62.44, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1167, acc: 62.47, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1168, acc: 62.41, label: FrisbeeCatch, predict: BasketballDunk
id: 1169, acc: 62.36, label: FrisbeeCatch, predict: HandstandWalking
id: 1170, acc: 62.31, label: FrisbeeCatch, predict: JavelinThrow
id: 1171, acc: 62.25, label: FrisbeeCatch, predict: BasketballDunk
id: 1172, acc: 62.20, label: FrisbeeCatch, predict: VolleyballSpiking
id: 1173, acc: 62.15, label: FrisbeeCatch, predict: ThrowDiscus
id: 1174, acc: 62.10, label: FrisbeeCatch, predict: TennisSwing
id: 1175, acc: 62.04, label: FrisbeeCatch, predict: Shotput
id: 1176, acc: 61.99, label: FrisbeeCatch, predict: TennisSwing
id: 1177, acc: 61.94, label: FrisbeeCatch, predict: BasketballDunk
id: 1178, acc: 61.88, label: FrisbeeCatch, predict: SoccerPenalty
id: 1179, acc: 61.92, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1180, acc: 61.86, label: FrisbeeCatch, predict: SoccerPenalty
id: 1181, acc: 61.81, label: FrisbeeCatch, predict: SoccerPenalty
id: 1182, acc: 61.76, label: FrisbeeCatch, predict: SoccerPenalty
id: 1183, acc: 61.79, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1184, acc: 61.82, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1185, acc: 61.86, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1186, acc: 61.80, label: FrisbeeCatch, predict: SoccerPenalty
id: 1187, acc: 61.75, label: FrisbeeCatch, predict: Shotput
id: 1188, acc: 61.78, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1189, acc: 61.82, label: FrontCrawl, predict: FrontCrawl
id: 1190, acc: 61.85, label: FrontCrawl, predict: FrontCrawl
id: 1191, acc: 61.80, label: FrontCrawl, predict: Diving
id: 1192, acc: 61.83, label: FrontCrawl, predict: FrontCrawl
id: 1193, acc: 61.78, label: FrontCrawl, predict: Skiing
id: 1194, acc: 61.81, label: FrontCrawl, predict: FrontCrawl
id: 1195, acc: 61.84, label: FrontCrawl, predict: FrontCrawl
id: 1196, acc: 61.87, label: FrontCrawl, predict: FrontCrawl
id: 1197, acc: 61.90, label: FrontCrawl, predict: FrontCrawl
id: 1198, acc: 61.94, label: FrontCrawl, predict: FrontCrawl
id: 1199, acc: 61.97, label: FrontCrawl, predict: FrontCrawl
id: 1200, acc: 62.00, label: FrontCrawl, predict: FrontCrawl
id: 1201, acc: 62.03, label: FrontCrawl, predict: FrontCrawl
id: 1202, acc: 62.06, label: FrontCrawl, predict: FrontCrawl
id: 1203, acc: 62.09, label: FrontCrawl, predict: FrontCrawl
id: 1204, acc: 62.13, label: FrontCrawl, predict: FrontCrawl
id: 1205, acc: 62.16, label: FrontCrawl, predict: FrontCrawl
id: 1206, acc: 62.19, label: FrontCrawl, predict: FrontCrawl
id: 1207, acc: 62.22, label: FrontCrawl, predict: FrontCrawl
id: 1208, acc: 62.25, label: FrontCrawl, predict: FrontCrawl
id: 1209, acc: 62.28, label: FrontCrawl, predict: FrontCrawl
id: 1210, acc: 62.31, label: FrontCrawl, predict: FrontCrawl
id: 1211, acc: 62.35, label: FrontCrawl, predict: FrontCrawl
id: 1212, acc: 62.38, label: FrontCrawl, predict: FrontCrawl
id: 1213, acc: 62.41, label: FrontCrawl, predict: FrontCrawl
id: 1214, acc: 62.36, label: FrontCrawl, predict: Kayaking
id: 1215, acc: 62.30, label: FrontCrawl, predict: Diving
id: 1216, acc: 62.25, label: FrontCrawl, predict: PullUps
id: 1217, acc: 62.20, label: FrontCrawl, predict: Diving
id: 1218, acc: 62.15, label: FrontCrawl, predict: Rowing
id: 1219, acc: 62.18, label: FrontCrawl, predict: FrontCrawl
id: 1220, acc: 62.13, label: FrontCrawl, predict: Diving
id: 1221, acc: 62.16, label: FrontCrawl, predict: FrontCrawl
id: 1222, acc: 62.19, label: FrontCrawl, predict: FrontCrawl
id: 1223, acc: 62.14, label: FrontCrawl, predict: JumpingJack
id: 1224, acc: 62.17, label: FrontCrawl, predict: FrontCrawl
id: 1225, acc: 62.20, label: FrontCrawl, predict: FrontCrawl
id: 1226, acc: 62.23, label: GolfSwing, predict: GolfSwing
id: 1227, acc: 62.27, label: GolfSwing, predict: GolfSwing
id: 1228, acc: 62.30, label: GolfSwing, predict: GolfSwing
id: 1229, acc: 62.33, label: GolfSwing, predict: GolfSwing
id: 1230, acc: 62.36, label: GolfSwing, predict: GolfSwing
id: 1231, acc: 62.39, label: GolfSwing, predict: GolfSwing
id: 1232, acc: 62.42, label: GolfSwing, predict: GolfSwing
id: 1233, acc: 62.37, label: GolfSwing, predict: TennisSwing
id: 1234, acc: 62.32, label: GolfSwing, predict: TennisSwing
id: 1235, acc: 62.27, label: GolfSwing, predict: TennisSwing
id: 1236, acc: 62.22, label: GolfSwing, predict: HandstandWalking
id: 1237, acc: 62.17, label: GolfSwing, predict: HandstandWalking
id: 1238, acc: 62.20, label: GolfSwing, predict: GolfSwing
id: 1239, acc: 62.23, label: GolfSwing, predict: GolfSwing
id: 1240, acc: 62.18, label: GolfSwing, predict: HandstandWalking
id: 1241, acc: 62.21, label: GolfSwing, predict: GolfSwing
id: 1242, acc: 62.24, label: GolfSwing, predict: GolfSwing
id: 1243, acc: 62.19, label: GolfSwing, predict: Archery
id: 1244, acc: 62.22, label: GolfSwing, predict: GolfSwing
id: 1245, acc: 62.17, label: GolfSwing, predict: SoccerJuggling
id: 1246, acc: 62.20, label: GolfSwing, predict: GolfSwing
id: 1247, acc: 62.23, label: GolfSwing, predict: GolfSwing
id: 1248, acc: 62.26, label: GolfSwing, predict: GolfSwing
id: 1249, acc: 62.29, label: GolfSwing, predict: GolfSwing
id: 1250, acc: 62.32, label: GolfSwing, predict: GolfSwing
id: 1251, acc: 62.35, label: GolfSwing, predict: GolfSwing
id: 1252, acc: 62.38, label: GolfSwing, predict: GolfSwing
id: 1253, acc: 62.41, label: GolfSwing, predict: GolfSwing
id: 1254, acc: 62.44, label: GolfSwing, predict: GolfSwing
id: 1255, acc: 62.47, label: GolfSwing, predict: GolfSwing
id: 1256, acc: 62.42, label: GolfSwing, predict: CricketShot
id: 1257, acc: 62.45, label: GolfSwing, predict: GolfSwing
id: 1258, acc: 62.48, label: GolfSwing, predict: GolfSwing
id: 1259, acc: 62.51, label: GolfSwing, predict: GolfSwing
id: 1260, acc: 62.54, label: GolfSwing, predict: GolfSwing
id: 1261, acc: 62.57, label: GolfSwing, predict: GolfSwing
id: 1262, acc: 62.60, label: GolfSwing, predict: GolfSwing
id: 1263, acc: 62.63, label: GolfSwing, predict: GolfSwing
id: 1264, acc: 62.66, label: GolfSwing, predict: GolfSwing
id: 1265, acc: 62.61, label: Haircut, predict: WallPushups
id: 1266, acc: 62.56, label: Haircut, predict: Knitting
id: 1267, acc: 62.59, label: Haircut, predict: Haircut
id: 1268, acc: 62.62, label: Haircut, predict: Haircut
