Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: JumpingJack
id: 0985, acc: 7.61, label: Diving, predict: JumpingJack
id: 0986, acc: 7.61, label: Diving, predict: JumpingJack
id: 0987, acc: 7.60, label: Diving, predict: JumpingJack
id: 0988, acc: 7.59, label: Diving, predict: JumpingJack
id: 0989, acc: 7.58, label: Diving, predict: JumpingJack
id: 0990, acc: 7.58, label: Diving, predict: JumpingJack
id: 0991, acc: 7.57, label: Diving, predict: JumpingJack
id: 0992, acc: 7.56, label: Diving, predict: JumpingJack
id: 0993, acc: 7.55, label: Diving, predict: JumpingJack
id: 0994, acc: 7.55, label: Diving, predict: JumpingJack
id: 0995, acc: 7.54, label: Diving, predict: JumpingJack
id: 0996, acc: 7.53, label: Diving, predict: JumpingJack
id: 0997, acc: 7.52, label: Drumming, predict: JumpingJack
id: 0998, acc: 7.52, label: Drumming, predict: JumpingJack
id: 0999, acc: 7.51, label: Drumming, predict: JumpingJack
id: 1000, acc: 7.50, label: Drumming, predict: JumpingJack
id: 1001, acc: 7.49, label: Drumming, predict: JumpingJack
id: 1002, acc: 7.49, label: Drumming, predict: JumpingJack
id: 1003, acc: 7.48, label: Drumming, predict: JumpingJack
id: 1004, acc: 7.47, label: Drumming, predict: JumpingJack
id: 1005, acc: 7.46, label: Drumming, predict: JumpingJack
id: 1006, acc: 7.46, label: Drumming, predict: JumpingJack
id: 1007, acc: 7.45, label: Drumming, predict: JumpingJack
id: 1008, acc: 7.44, label: Drumming, predict: JumpingJack
id: 1009, acc: 7.43, label: Drumming, predict: JumpingJack
id: 1010, acc: 7.43, label: Drumming, predict: JumpingJack
id: 1011, acc: 7.42, label: Drumming, predict: JumpingJack
id: 1012, acc: 7.41, label: Drumming, predict: JumpingJack
id: 1013, acc: 7.40, label: Drumming, predict: JumpingJack
id: 1014, acc: 7.40, label: Drumming, predict: JumpingJack
id: 1015, acc: 7.39, label: Drumming, predict: JumpingJack
id: 1016, acc: 7.38, label: Drumming, predict: JumpingJack
id: 1017, acc: 7.37, label: Drumming, predict: JumpingJack
id: 1018, acc: 7.37, label: Drumming, predict: JumpingJack
id: 1019, acc: 7.36, label: Drumming, predict: JumpingJack
id: 1020, acc: 7.35, label: Drumming, predict: JumpingJack
id: 1021, acc: 7.35, label: Drumming, predict: JumpingJack
id: 1022, acc: 7.34, label: Drumming, predict: JumpingJack
id: 1023, acc: 7.33, label: Drumming, predict: JumpingJack
id: 1024, acc: 7.32, label: Drumming, predict: JumpingJack
id: 1025, acc: 7.32, label: Drumming, predict: JumpingJack
id: 1026, acc: 7.31, label: Drumming, predict: JumpingJack
id: 1027, acc: 7.30, label: Drumming, predict: JumpingJack
id: 1028, acc: 7.30, label: Drumming, predict: JumpingJack
id: 1029, acc: 7.29, label: Drumming, predict: JumpingJack
id: 1030, acc: 7.28, label: Drumming, predict: JumpingJack
id: 1031, acc: 7.27, label: Drumming, predict: JumpingJack
id: 1032, acc: 7.27, label: Drumming, predict: JumpingJack
id: 1033, acc: 7.26, label: Drumming, predict: JumpingJack
id: 1034, acc: 7.25, label: Drumming, predict: JumpingJack
id: 1035, acc: 7.25, label: Drumming, predict: JumpingJack
id: 1036, acc: 7.24, label: Drumming, predict: JumpingJack
id: 1037, acc: 7.23, label: Drumming, predict: JumpingJack
id: 1038, acc: 7.23, label: Drumming, predict: JumpingJack
id: 1039, acc: 7.22, label: Drumming, predict: JumpingJack
id: 1040, acc: 7.21, label: Drumming, predict: JumpingJack
id: 1041, acc: 7.20, label: Drumming, predict: JumpingJack
id: 1042, acc: 7.20, label: Fencing, predict: JumpingJack
id: 1043, acc: 7.19, label: Fencing, predict: JumpingJack
id: 1044, acc: 7.18, label: Fencing, predict: JumpingJack
id: 1045, acc: 7.18, label: Fencing, predict: JumpingJack
id: 1046, acc: 7.17, label: Fencing, predict: JumpingJack
id: 1047, acc: 7.16, label: Fencing, predict: JumpingJack
id: 1048, acc: 7.16, label: Fencing, predict: JumpingJack
id: 1049, acc: 7.15, label: Fencing, predict: JumpingJack
id: 1050, acc: 7.14, label: Fencing, predict: JumpingJack
id: 1051, acc: 7.14, label: Fencing, predict: JumpingJack
id: 1052, acc: 7.13, label: Fencing, predict: JumpingJack
id: 1053, acc: 7.12, label: Fencing, predict: JumpingJack
id: 1054, acc: 7.12, label: Fencing, predict: JumpingJack
id: 1055, acc: 7.11, label: Fencing, predict: JumpingJack
id: 1056, acc: 7.10, label: Fencing, predict: JumpingJack
id: 1057, acc: 7.10, label: Fencing, predict: JumpingJack
id: 1058, acc: 7.09, label: Fencing, predict: JumpingJack
id: 1059, acc: 7.08, label: Fencing, predict: JumpingJack
id: 1060, acc: 7.08, label: Fencing, predict: JumpingJack
id: 1061, acc: 7.07, label: Fencing, predict: JumpingJack
id: 1062, acc: 7.06, label: Fencing, predict: JumpingJack
id: 1063, acc: 7.06, label: Fencing, predict: JumpingJack
id: 1064, acc: 7.05, label: Fencing, predict: JumpingJack
id: 1065, acc: 7.04, label: Fencing, predict: JumpingJack
id: 1066, acc: 7.04, label: Fencing, predict: JumpingJack
id: 1067, acc: 7.03, label: Fencing, predict: JumpingJack
id: 1068, acc: 7.02, label: Fencing, predict: JumpingJack
id: 1069, acc: 7.02, label: Fencing, predict: JumpingJack
id: 1070, acc: 7.01, label: Fencing, predict: JumpingJack
id: 1071, acc: 7.00, label: Fencing, predict: JumpingJack
id: 1072, acc: 7.00, label: Fencing, predict: JumpingJack
id: 1073, acc: 6.99, label: Fencing, predict: JumpingJack
id: 1074, acc: 6.98, label: Fencing, predict: JumpingJack
id: 1075, acc: 6.98, label: Fencing, predict: JumpingJack
id: 1076, acc: 6.97, label: FieldHockeyPenalty, predict: JumpingJack
id: 1077, acc: 6.96, label: FieldHockeyPenalty, predict: JumpingJack
id: 1078, acc: 6.96, label: FieldHockeyPenalty, predict: JumpingJack
id: 1079, acc: 6.95, label: FieldHockeyPenalty, predict: JumpingJack
id: 1080, acc: 6.94, label: FieldHockeyPenalty, predict: JumpingJack
id: 1081, acc: 6.94, label: FieldHockeyPenalty, predict: JumpingJack
id: 1082, acc: 6.93, label: FieldHockeyPenalty, predict: JumpingJack
id: 1083, acc: 6.93, label: FieldHockeyPenalty, predict: JumpingJack
id: 1084, acc: 6.92, label: FieldHockeyPenalty, predict: JumpingJack
id: 1085, acc: 6.91, label: FieldHockeyPenalty, predict: JumpingJack
id: 1086, acc: 6.91, label: FieldHockeyPenalty, predict: JumpingJack
id: 1087, acc: 6.90, label: FieldHockeyPenalty, predict: JumpingJack
id: 1088, acc: 6.89, label: FieldHockeyPenalty, predict: JumpingJack
id: 1089, acc: 6.89, label: FieldHockeyPenalty, predict: JumpingJack
id: 1090, acc: 6.88, label: FieldHockeyPenalty, predict: JumpingJack
id: 1091, acc: 6.87, label: FieldHockeyPenalty, predict: JumpingJack
id: 1092, acc: 6.87, label: FieldHockeyPenalty, predict: JumpingJack
id: 1093, acc: 6.86, label: FieldHockeyPenalty, predict: JumpingJack
id: 1094, acc: 6.86, label: FieldHockeyPenalty, predict: JumpingJack
id: 1095, acc: 6.85, label: FieldHockeyPenalty, predict: JumpingJack
id: 1096, acc: 6.84, label: FieldHockeyPenalty, predict: JumpingJack
id: 1097, acc: 6.84, label: FieldHockeyPenalty, predict: JumpingJack
id: 1098, acc: 6.83, label: FieldHockeyPenalty, predict: JumpingJack
id: 1099, acc: 6.82, label: FieldHockeyPenalty, predict: JumpingJack
id: 1100, acc: 6.82, label: FieldHockeyPenalty, predict: JumpingJack
id: 1101, acc: 6.81, label: FieldHockeyPenalty, predict: JumpingJack
id: 1102, acc: 6.81, label: FieldHockeyPenalty, predict: JumpingJack
id: 1103, acc: 6.80, label: FieldHockeyPenalty, predict: JumpingJack
id: 1104, acc: 6.79, label: FieldHockeyPenalty, predict: JumpingJack
id: 1105, acc: 6.79, label: FieldHockeyPenalty, predict: JumpingJack
id: 1106, acc: 6.78, label: FieldHockeyPenalty, predict: JumpingJack
id: 1107, acc: 6.78, label: FieldHockeyPenalty, predict: JumpingJack
id: 1108, acc: 6.77, label: FieldHockeyPenalty, predict: JumpingJack
id: 1109, acc: 6.76, label: FieldHockeyPenalty, predict: JumpingJack
id: 1110, acc: 6.76, label: FieldHockeyPenalty, predict: JumpingJack
id: 1111, acc: 6.75, label: FieldHockeyPenalty, predict: JumpingJack
id: 1112, acc: 6.74, label: FieldHockeyPenalty, predict: JumpingJack
id: 1113, acc: 6.74, label: FieldHockeyPenalty, predict: JumpingJack
id: 1114, acc: 6.73, label: FieldHockeyPenalty, predict: JumpingJack
id: 1115, acc: 6.73, label: FieldHockeyPenalty, predict: JumpingJack
id: 1116, acc: 6.81, label: FloorGymnastics, predict: FloorGymnastics
id: 1117, acc: 6.80, label: FloorGymnastics, predict: JumpingJack
id: 1118, acc: 6.89, label: FloorGymnastics, predict: FloorGymnastics
id: 1119, acc: 6.88, label: FloorGymnastics, predict: JumpingJack
id: 1120, acc: 6.96, label: FloorGymnastics, predict: FloorGymnastics
id: 1121, acc: 6.96, label: FloorGymnastics, predict: JumpingJack
id: 1122, acc: 6.95, label: FloorGymnastics, predict: JumpingJack
id: 1123, acc: 6.95, label: FloorGymnastics, predict: JumpingJack
id: 1124, acc: 6.94, label: FloorGymnastics, predict: JumpingJack
id: 1125, acc: 6.93, label: FloorGymnastics, predict: JumpingJack
id: 1126, acc: 6.93, label: FloorGymnastics, predict: JumpingJack
id: 1127, acc: 6.92, label: FloorGymnastics, predict: JumpingJack
id: 1128, acc: 6.91, label: FloorGymnastics, predict: JumpingJack
id: 1129, acc: 6.91, label: FloorGymnastics, predict: Billiards
id: 1130, acc: 6.90, label: FloorGymnastics, predict: Billiards
id: 1131, acc: 6.90, label: FloorGymnastics, predict: JumpingJack
id: 1132, acc: 6.89, label: FloorGymnastics, predict: JumpingJack
id: 1133, acc: 6.97, label: FloorGymnastics, predict: FloorGymnastics
id: 1134, acc: 6.97, label: FloorGymnastics, predict: JumpingJack
id: 1135, acc: 6.96, label: FloorGymnastics, predict: JumpingJack
id: 1136, acc: 6.95, label: FloorGymnastics, predict: JumpingJack
id: 1137, acc: 6.95, label: FloorGymnastics, predict: JumpingJack
id: 1138, acc: 7.03, label: FloorGymnastics, predict: FloorGymnastics
id: 1139, acc: 7.11, label: FloorGymnastics, predict: FloorGymnastics
id: 1140, acc: 7.19, label: FloorGymnastics, predict: FloorGymnastics
id: 1141, acc: 7.19, label: FloorGymnastics, predict: JumpingJack
id: 1142, acc: 7.18, label: FloorGymnastics, predict: JumpingJack
id: 1143, acc: 7.17, label: FloorGymnastics, predict: JumpingJack
id: 1144, acc: 7.17, label: FloorGymnastics, predict: JumpingJack
id: 1145, acc: 7.16, label: FloorGymnastics, predict: JumpingJack
id: 1146, acc: 7.16, label: FloorGymnastics, predict: JumpingJack
id: 1147, acc: 7.15, label: FloorGymnastics, predict: JumpingJack
id: 1148, acc: 7.14, label: FloorGymnastics, predict: JumpingJack
id: 1149, acc: 7.14, label: FloorGymnastics, predict: JumpingJack
id: 1150, acc: 7.13, label: FloorGymnastics, predict: JumpingJack
id: 1151, acc: 7.12, label: FloorGymnastics, predict: JumpingJack
id: 1152, acc: 7.12, label: FrisbeeCatch, predict: JumpingJack
id: 1153, acc: 7.11, label: FrisbeeCatch, predict: JumpingJack
id: 1154, acc: 7.11, label: FrisbeeCatch, predict: JumpingJack
id: 1155, acc: 7.10, label: FrisbeeCatch, predict: JumpingJack
id: 1156, acc: 7.09, label: FrisbeeCatch, predict: JumpingJack
id: 1157, acc: 7.09, label: FrisbeeCatch, predict: JumpingJack
id: 1158, acc: 7.08, label: FrisbeeCatch, predict: Billiards
id: 1159, acc: 7.08, label: FrisbeeCatch, predict: JumpingJack
id: 1160, acc: 7.07, label: FrisbeeCatch, predict: JumpingJack
id: 1161, acc: 7.06, label: FrisbeeCatch, predict: Billiards
id: 1162, acc: 7.06, label: FrisbeeCatch, predict: JumpingJack
id: 1163, acc: 7.05, label: FrisbeeCatch, predict: JumpingJack
id: 1164, acc: 7.04, label: FrisbeeCatch, predict: Billiards
id: 1165, acc: 7.04, label: FrisbeeCatch, predict: JumpingJack
id: 1166, acc: 7.03, label: FrisbeeCatch, predict: JumpingJack
id: 1167, acc: 7.03, label: FrisbeeCatch, predict: JumpingJack
id: 1168, acc: 7.02, label: FrisbeeCatch, predict: JumpingJack
id: 1169, acc: 7.01, label: FrisbeeCatch, predict: JumpingJack
id: 1170, acc: 7.01, label: FrisbeeCatch, predict: JumpingJack
id: 1171, acc: 7.00, label: FrisbeeCatch, predict: JumpingJack
id: 1172, acc: 7.00, label: FrisbeeCatch, predict: JumpingJack
id: 1173, acc: 6.99, label: FrisbeeCatch, predict: JumpingJack
id: 1174, acc: 6.98, label: FrisbeeCatch, predict: JumpingJack
id: 1175, acc: 6.98, label: FrisbeeCatch, predict: JumpingJack
id: 1176, acc: 6.97, label: FrisbeeCatch, predict: JumpingJack
id: 1177, acc: 6.97, label: FrisbeeCatch, predict: JumpingJack
id: 1178, acc: 6.96, label: FrisbeeCatch, predict: JumpingJack
id: 1179, acc: 6.96, label: FrisbeeCatch, predict: JumpingJack
id: 1180, acc: 6.95, label: FrisbeeCatch, predict: JumpingJack
id: 1181, acc: 6.94, label: FrisbeeCatch, predict: JumpingJack
id: 1182, acc: 6.94, label: FrisbeeCatch, predict: JumpingJack
id: 1183, acc: 6.93, label: FrisbeeCatch, predict: JumpingJack
id: 1184, acc: 6.93, label: FrisbeeCatch, predict: JumpingJack
id: 1185, acc: 6.92, label: FrisbeeCatch, predict: JumpingJack
id: 1186, acc: 6.91, label: FrisbeeCatch, predict: JumpingJack
id: 1187, acc: 6.91, label: FrisbeeCatch, predict: JumpingJack
id: 1188, acc: 6.90, label: FrisbeeCatch, predict: JumpingJack
id: 1189, acc: 6.90, label: FrontCrawl, predict: JumpingJack
id: 1190, acc: 6.89, label: FrontCrawl, predict: JumpingJack
id: 1191, acc: 6.88, label: FrontCrawl, predict: JumpingJack
id: 1192, acc: 6.88, label: FrontCrawl, predict: JumpingJack
id: 1193, acc: 6.87, label: FrontCrawl, predict: JumpingJack
id: 1194, acc: 6.87, label: FrontCrawl, predict: JumpingJack
id: 1195, acc: 6.86, label: FrontCrawl, predict: JumpingJack
id: 1196, acc: 6.86, label: FrontCrawl, predict: JumpingJack
id: 1197, acc: 6.85, label: FrontCrawl, predict: JumpingJack
id: 1198, acc: 6.84, label: FrontCrawl, predict: JumpingJack
id: 1199, acc: 6.84, label: FrontCrawl, predict: JumpingJack
id: 1200, acc: 6.83, label: FrontCrawl, predict: JumpingJack
id: 1201, acc: 6.83, label: FrontCrawl, predict: JumpingJack
id: 1202, acc: 6.82, label: FrontCrawl, predict: JumpingJack
id: 1203, acc: 6.82, label: FrontCrawl, predict: JumpingJack
id: 1204, acc: 6.81, label: FrontCrawl, predict: JumpingJack
id: 1205, acc: 6.80, label: FrontCrawl, predict: JumpingJack
id: 1206, acc: 6.80, label: FrontCrawl, predict: JumpingJack
id: 1207, acc: 6.79, label: FrontCrawl, predict: JumpingJack
id: 1208, acc: 6.79, label: FrontCrawl, predict: JumpingJack
id: 1209, acc: 6.78, label: FrontCrawl, predict: JumpingJack
id: 1210, acc: 6.78, label: FrontCrawl, predict: JumpingJack
id: 1211, acc: 6.77, label: FrontCrawl, predict: JumpingJack
id: 1212, acc: 6.77, label: FrontCrawl, predict: JumpingJack
id: 1213, acc: 6.76, label: FrontCrawl, predict: JumpingJack
id: 1214, acc: 6.75, label: FrontCrawl, predict: JumpingJack
id: 1215, acc: 6.75, label: FrontCrawl, predict: JumpingJack
id: 1216, acc: 6.74, label: FrontCrawl, predict: JumpingJack
id: 1217, acc: 6.74, label: FrontCrawl, predict: JumpingJack
id: 1218, acc: 6.73, label: FrontCrawl, predict: Billiards
id: 1219, acc: 6.73, label: FrontCrawl, predict: JumpingJack
id: 1220, acc: 6.72, label: FrontCrawl, predict: JumpingJack
id: 1221, acc: 6.72, label: FrontCrawl, predict: JumpingJack
id: 1222, acc: 6.71, label: FrontCrawl, predict: JumpingJack
id: 1223, acc: 6.70, label: FrontCrawl, predict: JumpingJack
id: 1224, acc: 6.70, label: FrontCrawl, predict: JumpingJack
id: 1225, acc: 6.69, label: FrontCrawl, predict: JumpingJack
id: 1226, acc: 6.69, label: GolfSwing, predict: JumpingJack
id: 1227, acc: 6.68, label: GolfSwing, predict: JumpingJack
id: 1228, acc: 6.68, label: GolfSwing, predict: JumpingJack
id: 1229, acc: 6.67, label: GolfSwing, predict: JumpingJack
id: 1230, acc: 6.67, label: GolfSwing, predict: JumpingJack
id: 1231, acc: 6.66, label: GolfSwing, predict: JumpingJack
id: 1232, acc: 6.66, label: GolfSwing, predict: JumpingJack
id: 1233, acc: 6.65, label: GolfSwing, predict: JumpingJack
id: 1234, acc: 6.65, label: GolfSwing, predict: JumpingJack
id: 1235, acc: 6.64, label: GolfSwing, predict: JumpingJack
id: 1236, acc: 6.63, label: GolfSwing, predict: JumpingJack
id: 1237, acc: 6.63, label: GolfSwing, predict: JumpingJack
id: 1238, acc: 6.62, label: GolfSwing, predict: JumpingJack
id: 1239, acc: 6.62, label: GolfSwing, predict: JumpingJack
id: 1240, acc: 6.61, label: GolfSwing, predict: JumpingJack
id: 1241, acc: 6.61, label: GolfSwing, predict: JumpingJack
id: 1242, acc: 6.60, label: GolfSwing, predict: JumpingJack
id: 1243, acc: 6.60, label: GolfSwing, predict: JumpingJack
id: 1244, acc: 6.59, label: GolfSwing, predict: JumpingJack
id: 1245, acc: 6.59, label: GolfSwing, predict: JumpingJack
id: 1246, acc: 6.58, label: GolfSwing, predict: JumpingJack
id: 1247, acc: 6.58, label: GolfSwing, predict: JumpingJack
id: 1248, acc: 6.57, label: GolfSwing, predict: JumpingJack
id: 1249, acc: 6.57, label: GolfSwing, predict: JumpingJack
id: 1250, acc: 6.56, label: GolfSwing, predict: JumpingJack
id: 1251, acc: 6.55, label: GolfSwing, predict: JumpingJack
id: 1252, acc: 6.55, label: GolfSwing, predict: JumpingJack
id: 1253, acc: 6.54, label: GolfSwing, predict: JumpingJack
id: 1254, acc: 6.54, label: GolfSwing, predict: JumpingJack
id: 1255, acc: 6.53, label: GolfSwing, predict: JumpingJack
id: 1256, acc: 6.53, label: GolfSwing, predict: JumpingJack
id: 1257, acc: 6.52, label: GolfSwing, predict: JumpingJack
id: 1258, acc: 6.52, label: GolfSwing, predict: JumpingJack
id: 1259, acc: 6.51, label: GolfSwing, predict: JumpingJack
id: 1260, acc: 6.51, label: GolfSwing, predict: JumpingJack
id: 1261, acc: 6.50, label: GolfSwing, predict: JumpingJack
id: 1262, acc: 6.50, label: GolfSwing, predict: JumpingJack
id: 1263, acc: 6.49, label: GolfSwing, predict: JumpingJack
id: 1264, acc: 6.49, label: GolfSwing, predict: JumpingJack
id: 1265, acc: 6.48, label: Haircut, predict: JumpingJack
id: 1266, acc: 6.48, label: Haircut, predict: JumpingJack
id: 1267, acc: 6.47, label: Haircut, predict: JumpingJack
id: 1268, acc: 6.47, label: Haircut, predict: JumpingJack
id: 1269, acc: 6.46, label: Haircut, predict: JumpingJack
id: 1270, acc: 6.46, label: Haircut, predict: JumpingJack
id: 1271, acc: 6.45, label: Haircut, predict: JumpingJack
id: 1272, acc: 6.45, label: Haircut, predict: JumpingJack
id: 1273, acc: 6.44, label: Haircut, predict: JumpingJack
id: 1274, acc: 6.44, label: Haircut, predict: JumpingJack
id: 1275, acc: 6.43, label: Haircut, predict: JumpingJack
id: 1276, acc: 6.43, label: Haircut, predict: JumpingJack
id: 1277, acc: 6.42, label: Haircut, predict: JumpingJack
id: 1278, acc: 6.42, label: Haircut, predict: JumpingJack
id: 1279, acc: 6.41, label: Haircut, predict: JumpingJack
id: 1280, acc: 6.41, label: Haircut, predict: JumpingJack
id: 1281, acc: 6.40, label: Haircut, predict: JumpingJack
id: 1282, acc: 6.40, label: Haircut, predict: JumpingJack
id: 1283, acc: 6.39, label: Haircut, predict: JumpingJack
id: 1284, acc: 6.39, label: Haircut, predict: JumpingJack
id: 1285, acc: 6.38, label: Haircut, predict: JumpingJack
id: 1286, acc: 6.38, label: Haircut, predict: JumpingJack
id: 1287, acc: 6.37, label: Haircut, predict: JumpingJack
id: 1288, acc: 6.37, label: Haircut, predict: JumpingJack
id: 1289, acc: 6.36, label: Haircut, predict: JumpingJack
id: 1290, acc: 6.36, label: Haircut, predict: JumpingJack
id: 1291, acc: 6.35, label: Haircut, predict: JumpingJack
id: 1292, acc: 6.35, label: Haircut, predict: JumpingJack
id: 1293, acc: 6.34, label: Haircut, predict: JumpingJack
id: 1294, acc: 6.34, label: Haircut, predict: JumpingJack
id: 1295, acc: 6.33, label: Haircut, predict: JumpingJack
id: 1296, acc: 6.33, label: Haircut, predict: JumpingJack
id: 1297, acc: 6.32, label: Haircut, predict: JumpingJack
id: 1298, acc: 6.32, label: Hammering, predict: JumpingJack
id: 1299, acc: 6.31, label: Hammering, predict: JumpingJack
id: 1300, acc: 6.31, label: Hammering, predict: JumpingJack
id: 1301, acc: 6.30, label: Hammering, predict: JumpingJack
id: 1302, acc: 6.30, label: Hammering, predict: JumpingJack
id: 1303, acc: 6.29, label: Hammering, predict: JumpingJack
id: 1304, acc: 6.29, label: Hammering, predict: JumpingJack
id: 1305, acc: 6.28, label: Hammering, predict: JumpingJack
id: 1306, acc: 6.28, label: Hammering, predict: JumpingJack
id: 1307, acc: 6.27, label: Hammering, predict: JumpingJack
id: 1308, acc: 6.27, label: Hammering, predict: JumpingJack
id: 1309, acc: 6.26, label: Hammering, predict: JumpingJack
id: 1310, acc: 6.26, label: Hammering, predict: JumpingJack
id: 1311, acc: 6.25, label: Hammering, predict: JumpingJack
id: 1312, acc: 6.25, label: Hammering, predict: JumpingJack
id: 1313, acc: 6.25, label: Hammering, predict: JumpingJack
id: 1314, acc: 6.24, label: Hammering, predict: JumpingJack
id: 1315, acc: 6.24, label: Hammering, predict: JumpingJack
id: 1316, acc: 6.23, label: Hammering, predict: JumpingJack
id: 1317, acc: 6.23, label: Hammering, predict: JumpingJack
id: 1318, acc: 6.22, label: Hammering, predict: JumpingJack
id: 1319, acc: 6.22, label: Hammering, predict: JumpingJack
id: 1320, acc: 6.21, label: Hammering, predict: JumpingJack
id: 1321, acc: 6.21, label: Hammering, predict: JumpingJack
id: 1322, acc: 6.20, label: Hammering, predict: JumpingJack
id: 1323, acc: 6.20, label: Hammering, predict: JumpingJack
id: 1324, acc: 6.19, label: Hammering, predict: JumpingJack
id: 1325, acc: 6.19, label: Hammering, predict: JumpingJack
id: 1326, acc: 6.18, label: Hammering, predict: JumpingJack
id: 1327, acc: 6.18, label: Hammering, predict: JumpingJack
id: 1328, acc: 6.17, label: Hammering, predict: JumpingJack
id: 1329, acc: 6.17, label: Hammering, predict: JumpingJack
id: 1330, acc: 6.17, label: Hammering, predict: JumpingJack
id: 1331, acc: 6.16, label: HammerThrow, predict: JumpingJack
id: 1332, acc: 6.16, label: HammerThrow, predict: JumpingJack
id: 1333, acc: 6.15, label: HammerThrow, predict: JumpingJack
id: 1334, acc: 6.15, label: HammerThrow, predict: Billiards
id: 1335, acc: 6.14, label: HammerThrow, predict: JumpingJack
id: 1336, acc: 6.14, label: HammerThrow, predict: JumpingJack
id: 1337, acc: 6.13, label: HammerThrow, predict: JumpingJack
id: 1338, acc: 6.13, label: HammerThrow, predict: JumpingJack
id: 1339, acc: 6.12, label: HammerThrow, predict: JumpingJack
id: 1340, acc: 6.12, label: HammerThrow, predict: JumpingJack
id: 1341, acc: 6.11, label: HammerThrow, predict: JumpingJack
id: 1342, acc: 6.11, label: HammerThrow, predict: JumpingJack
id: 1343, acc: 6.11, label: HammerThrow, predict: JumpingJack
id: 1344, acc: 6.10, label: HammerThrow, predict: JumpingJack
id: 1345, acc: 6.10, label: HammerThrow, predict: JumpingJack
id: 1346, acc: 6.09, label: HammerThrow, predict: JumpingJack
id: 1347, acc: 6.09, label: HammerThrow, predict: JumpingJack
id: 1348, acc: 6.08, label: HammerThrow, predict: JumpingJack
id: 1349, acc: 6.08, label: HammerThrow, predict: JumpingJack
id: 1350, acc: 6.07, label: HammerThrow, predict: JumpingJack
id: 1351, acc: 6.07, label: HammerThrow, predict: JumpingJack
id: 1352, acc: 6.07, label: HammerThrow, predict: JumpingJack
id: 1353, acc: 6.06, label: HammerThrow, predict: JumpingJack
id: 1354, acc: 6.06, label: HammerThrow, predict: JumpingJack
id: 1355, acc: 6.05, label: HammerThrow, predict: JumpingJack
id: 1356, acc: 6.05, label: HammerThrow, predict: JumpingJack
id: 1357, acc: 6.04, label: HammerThrow, predict: JumpingJack
id: 1358, acc: 6.04, label: HammerThrow, predict: JumpingJack
id: 1359, acc: 6.03, label: HammerThrow, predict: JumpingJack
id: 1360, acc: 6.03, label: HammerThrow, predict: JumpingJack
id: 1361, acc: 6.02, label: HammerThrow, predict: JumpingJack
id: 1362, acc: 6.02, label: HammerThrow, predict: JumpingJack
id: 1363, acc: 6.02, label: HammerThrow, predict: JumpingJack
id: 1364, acc: 6.01, label: HammerThrow, predict: JumpingJack
id: 1365, acc: 6.01, label: HammerThrow, predict: JumpingJack
id: 1366, acc: 6.00, label: HammerThrow, predict: JumpingJack
id: 1367, acc: 6.00, label: HammerThrow, predict: JumpingJack
id: 1368, acc: 5.99, label: HammerThrow, predict: JumpingJack
id: 1369, acc: 5.99, label: HammerThrow, predict: JumpingJack
id: 1370, acc: 5.99, label: HammerThrow, predict: JumpingJack
id: 1371, acc: 5.98, label: HammerThrow, predict: JumpingJack
id: 1372, acc: 5.98, label: HammerThrow, predict: JumpingJack
id: 1373, acc: 5.97, label: HammerThrow, predict: JumpingJack
id: 1374, acc: 5.97, label: HammerThrow, predict: JumpingJack
id: 1375, acc: 5.96, label: HammerThrow, predict: JumpingJack
id: 1376, acc: 5.96, label: HandstandPushups, predict: JumpingJack
id: 1377, acc: 5.95, label: HandstandPushups, predict: JumpingJack
id: 1378, acc: 5.95, label: HandstandPushups, predict: JumpingJack
id: 1379, acc: 5.95, label: HandstandPushups, predict: JumpingJack
id: 1380, acc: 5.94, label: HandstandPushups, predict: JumpingJack
id: 1381, acc: 5.94, label: HandstandPushups, predict: JumpingJack
id: 1382, acc: 5.93, label: HandstandPushups, predict: JumpingJack
id: 1383, acc: 5.93, label: HandstandPushups, predict: JumpingJack
id: 1384, acc: 5.92, label: HandstandPushups, predict: JumpingJack
id: 1385, acc: 5.92, label: HandstandPushups, predict: JumpingJack
id: 1386, acc: 5.92, label: HandstandPushups, predict: JumpingJack
id: 1387, acc: 5.91, label: HandstandPushups, predict: JumpingJack
id: 1388, acc: 5.91, label: HandstandPushups, predict: Billiards
id: 1389, acc: 5.90, label: HandstandPushups, predict: JumpingJack
id: 1390, acc: 5.90, label: HandstandPushups, predict: JumpingJack
id: 1391, acc: 5.90, label: HandstandPushups, predict: JumpingJack
id: 1392, acc: 5.89, label: HandstandPushups, predict: JumpingJack
id: 1393, acc: 5.89, label: HandstandPushups, predict: JumpingJack
id: 1394, acc: 5.88, label: HandstandPushups, predict: JumpingJack
id: 1395, acc: 5.88, label: HandstandPushups, predict: JumpingJack
id: 1396, acc: 5.87, label: HandstandPushups, predict: JumpingJack
id: 1397, acc: 5.87, label: HandstandPushups, predict: JumpingJack
id: 1398, acc: 5.87, label: HandstandPushups, predict: JumpingJack
id: 1399, acc: 5.86, label: HandstandPushups, predict: JumpingJack
id: 1400, acc: 5.86, label: HandstandPushups, predict: JumpingJack
id: 1401, acc: 5.85, label: HandstandPushups, predict: JumpingJack
id: 1402, acc: 5.85, label: HandstandPushups, predict: JumpingJack
id: 1403, acc: 5.84, label: HandstandPushups, predict: Bowling
