Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BoxingPunchingBag
id: 0784, acc: 48.34, label: CleanAndJerk, predict: CleanAndJerk
id: 0785, acc: 48.28, label: CleanAndJerk, predict: BodyWeightSquats
id: 0786, acc: 48.22, label: CleanAndJerk, predict: BodyWeightSquats
id: 0787, acc: 48.16, label: CleanAndJerk, predict: BodyWeightSquats
id: 0788, acc: 48.10, label: CleanAndJerk, predict: BodyWeightSquats
id: 0789, acc: 48.04, label: CleanAndJerk, predict: BodyWeightSquats
id: 0790, acc: 47.97, label: CleanAndJerk, predict: GolfSwing
id: 0791, acc: 47.91, label: CleanAndJerk, predict: ThrowDiscus
id: 0792, acc: 47.85, label: CleanAndJerk, predict: Shotput
id: 0793, acc: 47.79, label: CleanAndJerk, predict: ThrowDiscus
id: 0794, acc: 47.73, label: CleanAndJerk, predict: HandstandPushups
id: 0795, acc: 47.80, label: CliffDiving, predict: CliffDiving
id: 0796, acc: 47.74, label: CliffDiving, predict: JumpingJack
id: 0797, acc: 47.80, label: CliffDiving, predict: CliffDiving
id: 0798, acc: 47.87, label: CliffDiving, predict: CliffDiving
id: 0799, acc: 47.93, label: CliffDiving, predict: CliffDiving
id: 0800, acc: 48.00, label: CliffDiving, predict: CliffDiving
id: 0801, acc: 48.06, label: CliffDiving, predict: CliffDiving
id: 0802, acc: 48.13, label: CliffDiving, predict: CliffDiving
id: 0803, acc: 48.07, label: CliffDiving, predict: HandstandPushups
id: 0804, acc: 48.13, label: CliffDiving, predict: CliffDiving
id: 0805, acc: 48.20, label: CliffDiving, predict: CliffDiving
id: 0806, acc: 48.26, label: CliffDiving, predict: CliffDiving
id: 0807, acc: 48.33, label: CliffDiving, predict: CliffDiving
id: 0808, acc: 48.39, label: CliffDiving, predict: CliffDiving
id: 0809, acc: 48.45, label: CliffDiving, predict: CliffDiving
id: 0810, acc: 48.52, label: CliffDiving, predict: CliffDiving
id: 0811, acc: 48.58, label: CliffDiving, predict: CliffDiving
id: 0812, acc: 48.52, label: CliffDiving, predict: Biking
id: 0813, acc: 48.59, label: CliffDiving, predict: CliffDiving
id: 0814, acc: 48.65, label: CliffDiving, predict: CliffDiving
id: 0815, acc: 48.71, label: CliffDiving, predict: CliffDiving
id: 0816, acc: 48.77, label: CliffDiving, predict: CliffDiving
id: 0817, acc: 48.84, label: CliffDiving, predict: CliffDiving
id: 0818, acc: 48.90, label: CliffDiving, predict: CliffDiving
id: 0819, acc: 48.96, label: CliffDiving, predict: CliffDiving
id: 0820, acc: 49.02, label: CliffDiving, predict: CliffDiving
id: 0821, acc: 49.09, label: CliffDiving, predict: CliffDiving
id: 0822, acc: 49.15, label: CliffDiving, predict: CliffDiving
id: 0823, acc: 49.21, label: CliffDiving, predict: CliffDiving
id: 0824, acc: 49.27, label: CliffDiving, predict: CliffDiving
id: 0825, acc: 49.33, label: CliffDiving, predict: CliffDiving
id: 0826, acc: 49.39, label: CliffDiving, predict: CliffDiving
id: 0827, acc: 49.46, label: CliffDiving, predict: CliffDiving
id: 0828, acc: 49.52, label: CliffDiving, predict: CliffDiving
id: 0829, acc: 49.58, label: CliffDiving, predict: CliffDiving
id: 0830, acc: 49.64, label: CliffDiving, predict: CliffDiving
id: 0831, acc: 49.70, label: CliffDiving, predict: CliffDiving
id: 0832, acc: 49.76, label: CliffDiving, predict: CliffDiving
id: 0833, acc: 49.82, label: CliffDiving, predict: CliffDiving
id: 0834, acc: 49.88, label: CricketBowling, predict: CricketBowling
id: 0835, acc: 49.94, label: CricketBowling, predict: CricketBowling
id: 0836, acc: 49.88, label: CricketBowling, predict: CricketShot
id: 0837, acc: 49.94, label: CricketBowling, predict: CricketBowling
id: 0838, acc: 50.00, label: CricketBowling, predict: CricketBowling
id: 0839, acc: 50.06, label: CricketBowling, predict: CricketBowling
id: 0840, acc: 50.12, label: CricketBowling, predict: CricketBowling
id: 0841, acc: 50.06, label: CricketBowling, predict: RockClimbingIndoor
id: 0842, acc: 50.00, label: CricketBowling, predict: RockClimbingIndoor
id: 0843, acc: 49.94, label: CricketBowling, predict: RockClimbingIndoor
id: 0844, acc: 49.88, label: CricketBowling, predict: RockClimbingIndoor
id: 0845, acc: 49.82, label: CricketBowling, predict: RockClimbingIndoor
id: 0846, acc: 49.76, label: CricketBowling, predict: RockClimbingIndoor
id: 0847, acc: 49.70, label: CricketBowling, predict: RockClimbingIndoor
id: 0848, acc: 49.65, label: CricketBowling, predict: HandstandWalking
id: 0849, acc: 49.59, label: CricketBowling, predict: HandstandWalking
id: 0850, acc: 49.53, label: CricketBowling, predict: CliffDiving
id: 0851, acc: 49.47, label: CricketBowling, predict: Skiing
id: 0852, acc: 49.41, label: CricketBowling, predict: LongJump
id: 0853, acc: 49.36, label: CricketBowling, predict: LongJump
id: 0854, acc: 49.30, label: CricketBowling, predict: LongJump
id: 0855, acc: 49.24, label: CricketBowling, predict: LongJump
id: 0856, acc: 49.18, label: CricketBowling, predict: JavelinThrow
id: 0857, acc: 49.24, label: CricketBowling, predict: CricketBowling
id: 0858, acc: 49.30, label: CricketBowling, predict: CricketBowling
id: 0859, acc: 49.36, label: CricketBowling, predict: CricketBowling
id: 0860, acc: 49.42, label: CricketBowling, predict: CricketBowling
id: 0861, acc: 49.36, label: CricketBowling, predict: TennisSwing
id: 0862, acc: 49.30, label: CricketBowling, predict: TennisSwing
id: 0863, acc: 49.25, label: CricketBowling, predict: TennisSwing
id: 0864, acc: 49.19, label: CricketBowling, predict: TennisSwing
id: 0865, acc: 49.13, label: CricketBowling, predict: TennisSwing
id: 0866, acc: 49.08, label: CricketBowling, predict: SoccerJuggling
id: 0867, acc: 49.02, label: CricketBowling, predict: HandstandWalking
id: 0868, acc: 48.96, label: CricketBowling, predict: CricketShot
id: 0869, acc: 48.91, label: CricketBowling, predict: Skiing
id: 0870, acc: 48.85, label: CricketShot, predict: CricketBowling
id: 0871, acc: 48.91, label: CricketShot, predict: CricketShot
id: 0872, acc: 48.97, label: CricketShot, predict: CricketShot
id: 0873, acc: 49.03, label: CricketShot, predict: CricketShot
id: 0874, acc: 49.08, label: CricketShot, predict: CricketShot
id: 0875, acc: 49.14, label: CricketShot, predict: CricketShot
id: 0876, acc: 49.20, label: CricketShot, predict: CricketShot
id: 0877, acc: 49.26, label: CricketShot, predict: CricketShot
id: 0878, acc: 49.32, label: CricketShot, predict: CricketShot
id: 0879, acc: 49.37, label: CricketShot, predict: CricketShot
id: 0880, acc: 49.43, label: CricketShot, predict: CricketShot
id: 0881, acc: 49.49, label: CricketShot, predict: CricketShot
id: 0882, acc: 49.55, label: CricketShot, predict: CricketShot
id: 0883, acc: 49.60, label: CricketShot, predict: CricketShot
id: 0884, acc: 49.66, label: CricketShot, predict: CricketShot
id: 0885, acc: 49.72, label: CricketShot, predict: CricketShot
id: 0886, acc: 49.77, label: CricketShot, predict: CricketShot
id: 0887, acc: 49.72, label: CricketShot, predict: CliffDiving
id: 0888, acc: 49.77, label: CricketShot, predict: CricketShot
id: 0889, acc: 49.83, label: CricketShot, predict: CricketShot
id: 0890, acc: 49.89, label: CricketShot, predict: CricketShot
id: 0891, acc: 49.94, label: CricketShot, predict: CricketShot
id: 0892, acc: 50.00, label: CricketShot, predict: CricketShot
id: 0893, acc: 50.06, label: CricketShot, predict: CricketShot
id: 0894, acc: 50.11, label: CricketShot, predict: CricketShot
id: 0895, acc: 50.17, label: CricketShot, predict: CricketShot
id: 0896, acc: 50.11, label: CricketShot, predict: CricketBowling
id: 0897, acc: 50.06, label: CricketShot, predict: CricketBowling
id: 0898, acc: 50.11, label: CricketShot, predict: CricketShot
id: 0899, acc: 50.17, label: CricketShot, predict: CricketShot
id: 0900, acc: 50.11, label: CricketShot, predict: Shotput
id: 0901, acc: 50.17, label: CricketShot, predict: CricketShot
id: 0902, acc: 50.22, label: CricketShot, predict: CricketShot
id: 0903, acc: 50.17, label: CricketShot, predict: RopeClimbing
id: 0904, acc: 50.11, label: CricketShot, predict: HandstandPushups
id: 0905, acc: 50.17, label: CricketShot, predict: CricketShot
id: 0906, acc: 50.22, label: CricketShot, predict: CricketShot
id: 0907, acc: 50.28, label: CricketShot, predict: CricketShot
id: 0908, acc: 50.33, label: CricketShot, predict: CricketShot
id: 0909, acc: 50.39, label: CricketShot, predict: CricketShot
id: 0910, acc: 50.44, label: CricketShot, predict: CricketShot
id: 0911, acc: 50.49, label: CricketShot, predict: CricketShot
id: 0912, acc: 50.44, label: CricketShot, predict: WallPushups
id: 0913, acc: 50.38, label: CricketShot, predict: CliffDiving
id: 0914, acc: 50.33, label: CricketShot, predict: Surfing
id: 0915, acc: 50.27, label: CricketShot, predict: ThrowDiscus
id: 0916, acc: 50.22, label: CricketShot, predict: WallPushups
id: 0917, acc: 50.16, label: CricketShot, predict: HorseRiding
id: 0918, acc: 50.11, label: CricketShot, predict: TennisSwing
id: 0919, acc: 50.16, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0920, acc: 50.22, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0921, acc: 50.16, label: CuttingInKitchen, predict: Mixing
id: 0922, acc: 50.11, label: CuttingInKitchen, predict: Mixing
id: 0923, acc: 50.05, label: CuttingInKitchen, predict: Mixing
id: 0924, acc: 50.11, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0925, acc: 50.16, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0926, acc: 50.22, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0927, acc: 50.27, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0928, acc: 50.32, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0929, acc: 50.38, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0930, acc: 50.43, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0931, acc: 50.38, label: CuttingInKitchen, predict: BabyCrawling
id: 0932, acc: 50.32, label: CuttingInKitchen, predict: PlayingDaf
id: 0933, acc: 50.27, label: CuttingInKitchen, predict: Mixing
id: 0934, acc: 50.32, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0935, acc: 50.27, label: CuttingInKitchen, predict: BlowingCandles
id: 0936, acc: 50.21, label: CuttingInKitchen, predict: Mixing
id: 0937, acc: 50.16, label: CuttingInKitchen, predict: Rafting
id: 0938, acc: 50.11, label: CuttingInKitchen, predict: BabyCrawling
id: 0939, acc: 50.05, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0940, acc: 50.11, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0941, acc: 50.05, label: CuttingInKitchen, predict: Rafting
id: 0942, acc: 50.00, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0943, acc: 50.05, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0944, acc: 50.11, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0945, acc: 50.05, label: CuttingInKitchen, predict: BlowingCandles
id: 0946, acc: 50.00, label: CuttingInKitchen, predict: Mixing
id: 0947, acc: 50.05, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0948, acc: 50.11, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0949, acc: 50.16, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0950, acc: 50.11, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0951, acc: 50.16, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0952, acc: 50.21, label: Diving, predict: Diving
id: 0953, acc: 50.26, label: Diving, predict: Diving
id: 0954, acc: 50.31, label: Diving, predict: Diving
id: 0955, acc: 50.37, label: Diving, predict: Diving
id: 0956, acc: 50.42, label: Diving, predict: Diving
id: 0957, acc: 50.47, label: Diving, predict: Diving
id: 0958, acc: 50.52, label: Diving, predict: Diving
id: 0959, acc: 50.47, label: Diving, predict: PoleVault
id: 0960, acc: 50.52, label: Diving, predict: Diving
id: 0961, acc: 50.57, label: Diving, predict: Diving
id: 0962, acc: 50.62, label: Diving, predict: Diving
id: 0963, acc: 50.67, label: Diving, predict: Diving
id: 0964, acc: 50.73, label: Diving, predict: Diving
id: 0965, acc: 50.78, label: Diving, predict: Diving
id: 0966, acc: 50.72, label: Diving, predict: PoleVault
id: 0967, acc: 50.78, label: Diving, predict: Diving
id: 0968, acc: 50.72, label: Diving, predict: PoleVault
id: 0969, acc: 50.67, label: Diving, predict: PoleVault
id: 0970, acc: 50.62, label: Diving, predict: Rowing
id: 0971, acc: 50.57, label: Diving, predict: Basketball
id: 0972, acc: 50.62, label: Diving, predict: Diving
id: 0973, acc: 50.57, label: Diving, predict: Rowing
id: 0974, acc: 50.62, label: Diving, predict: Diving
id: 0975, acc: 50.67, label: Diving, predict: Diving
id: 0976, acc: 50.61, label: Diving, predict: ThrowDiscus
id: 0977, acc: 50.56, label: Diving, predict: Rowing
id: 0978, acc: 50.51, label: Diving, predict: Rowing
id: 0979, acc: 50.46, label: Diving, predict: Rowing
id: 0980, acc: 50.51, label: Diving, predict: Diving
id: 0981, acc: 50.46, label: Diving, predict: CricketShot
id: 0982, acc: 50.51, label: Diving, predict: Diving
id: 0983, acc: 50.56, label: Diving, predict: Diving
id: 0984, acc: 50.51, label: Diving, predict: CricketShot
id: 0985, acc: 50.46, label: Diving, predict: CricketShot
id: 0986, acc: 50.41, label: Diving, predict: Rowing
id: 0987, acc: 50.46, label: Diving, predict: Diving
id: 0988, acc: 50.51, label: Diving, predict: Diving
id: 0989, acc: 50.46, label: Diving, predict: Rowing
id: 0990, acc: 50.40, label: Diving, predict: TrampolineJumping
id: 0991, acc: 50.45, label: Diving, predict: Diving
id: 0992, acc: 50.40, label: Diving, predict: Rowing
id: 0993, acc: 50.35, label: Diving, predict: TrampolineJumping
id: 0994, acc: 50.40, label: Diving, predict: Diving
id: 0995, acc: 50.35, label: Diving, predict: Shotput
id: 0996, acc: 50.30, label: Diving, predict: Surfing
id: 0997, acc: 50.35, label: Drumming, predict: Drumming
id: 0998, acc: 50.40, label: Drumming, predict: Drumming
id: 0999, acc: 50.45, label: Drumming, predict: Drumming
id: 1000, acc: 50.40, label: Drumming, predict: BlowingCandles
id: 1001, acc: 50.35, label: Drumming, predict: PlayingCello
id: 1002, acc: 50.40, label: Drumming, predict: Drumming
id: 1003, acc: 50.45, label: Drumming, predict: Drumming
id: 1004, acc: 50.50, label: Drumming, predict: Drumming
id: 1005, acc: 50.55, label: Drumming, predict: Drumming
id: 1006, acc: 50.60, label: Drumming, predict: Drumming
id: 1007, acc: 50.65, label: Drumming, predict: Drumming
id: 1008, acc: 50.69, label: Drumming, predict: Drumming
id: 1009, acc: 50.74, label: Drumming, predict: Drumming
id: 1010, acc: 50.79, label: Drumming, predict: Drumming
id: 1011, acc: 50.74, label: Drumming, predict: UnevenBars
id: 1012, acc: 50.79, label: Drumming, predict: Drumming
id: 1013, acc: 50.74, label: Drumming, predict: UnevenBars
id: 1014, acc: 50.79, label: Drumming, predict: Drumming
id: 1015, acc: 50.84, label: Drumming, predict: Drumming
id: 1016, acc: 50.79, label: Drumming, predict: Biking
id: 1017, acc: 50.74, label: Drumming, predict: HandstandWalking
id: 1018, acc: 50.69, label: Drumming, predict: HandstandWalking
id: 1019, acc: 50.64, label: Drumming, predict: HandstandWalking
id: 1020, acc: 50.59, label: Drumming, predict: HandstandWalking
id: 1021, acc: 50.54, label: Drumming, predict: HandstandWalking
id: 1022, acc: 50.49, label: Drumming, predict: HandstandWalking
id: 1023, acc: 50.44, label: Drumming, predict: PlayingTabla
id: 1024, acc: 50.39, label: Drumming, predict: PlayingViolin
id: 1025, acc: 50.44, label: Drumming, predict: Drumming
id: 1026, acc: 50.39, label: Drumming, predict: PlayingViolin
id: 1027, acc: 50.44, label: Drumming, predict: Drumming
id: 1028, acc: 50.49, label: Drumming, predict: Drumming
id: 1029, acc: 50.44, label: Drumming, predict: PlayingCello
id: 1030, acc: 50.49, label: Drumming, predict: Drumming
id: 1031, acc: 50.53, label: Drumming, predict: Drumming
id: 1032, acc: 50.48, label: Drumming, predict: Haircut
id: 1033, acc: 50.44, label: Drumming, predict: Haircut
id: 1034, acc: 50.48, label: Drumming, predict: Drumming
id: 1035, acc: 50.53, label: Drumming, predict: Drumming
id: 1036, acc: 50.58, label: Drumming, predict: Drumming
id: 1037, acc: 50.63, label: Drumming, predict: Drumming
id: 1038, acc: 50.67, label: Drumming, predict: Drumming
id: 1039, acc: 50.72, label: Drumming, predict: Drumming
id: 1040, acc: 50.77, label: Drumming, predict: Drumming
id: 1041, acc: 50.82, label: Drumming, predict: Drumming
id: 1042, acc: 50.77, label: Fencing, predict: TennisSwing
id: 1043, acc: 50.72, label: Fencing, predict: TennisSwing
id: 1044, acc: 50.67, label: Fencing, predict: TennisSwing
id: 1045, acc: 50.62, label: Fencing, predict: TennisSwing
id: 1046, acc: 50.57, label: Fencing, predict: TennisSwing
id: 1047, acc: 50.53, label: Fencing, predict: ThrowDiscus
id: 1048, acc: 50.57, label: Fencing, predict: Fencing
id: 1049, acc: 50.52, label: Fencing, predict: MoppingFloor
id: 1050, acc: 50.57, label: Fencing, predict: Fencing
id: 1051, acc: 50.62, label: Fencing, predict: Fencing
id: 1052, acc: 50.67, label: Fencing, predict: Fencing
id: 1053, acc: 50.71, label: Fencing, predict: Fencing
id: 1054, acc: 50.66, label: Fencing, predict: Shotput
id: 1055, acc: 50.71, label: Fencing, predict: Fencing
id: 1056, acc: 50.76, label: Fencing, predict: Fencing
id: 1057, acc: 50.80, label: Fencing, predict: Fencing
id: 1058, acc: 50.76, label: Fencing, predict: LongJump
id: 1059, acc: 50.71, label: Fencing, predict: LongJump
id: 1060, acc: 50.66, label: Fencing, predict: Shotput
id: 1061, acc: 50.61, label: Fencing, predict: Shotput
id: 1062, acc: 50.56, label: Fencing, predict: Shotput
id: 1063, acc: 50.52, label: Fencing, predict: TennisSwing
id: 1064, acc: 50.56, label: Fencing, predict: Fencing
id: 1065, acc: 50.52, label: Fencing, predict: TennisSwing
id: 1066, acc: 50.56, label: Fencing, predict: Fencing
id: 1067, acc: 50.52, label: Fencing, predict: TennisSwing
id: 1068, acc: 50.47, label: Fencing, predict: LongJump
id: 1069, acc: 50.42, label: Fencing, predict: BalanceBeam
id: 1070, acc: 50.37, label: Fencing, predict: LongJump
id: 1071, acc: 50.33, label: Fencing, predict: Shotput
id: 1072, acc: 50.37, label: Fencing, predict: Fencing
id: 1073, acc: 50.33, label: Fencing, predict: BalanceBeam
id: 1074, acc: 50.37, label: Fencing, predict: Fencing
id: 1075, acc: 50.42, label: Fencing, predict: Fencing
id: 1076, acc: 50.46, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1077, acc: 50.51, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1078, acc: 50.46, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1079, acc: 50.51, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1080, acc: 50.56, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1081, acc: 50.51, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1082, acc: 50.46, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1083, acc: 50.42, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1084, acc: 50.37, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1085, acc: 50.32, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1086, acc: 50.28, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1087, acc: 50.23, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1088, acc: 50.28, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1089, acc: 50.32, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1090, acc: 50.37, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1091, acc: 50.41, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1092, acc: 50.37, label: FieldHockeyPenalty, predict: Shotput
id: 1093, acc: 50.32, label: FieldHockeyPenalty, predict: GolfSwing
id: 1094, acc: 50.27, label: FieldHockeyPenalty, predict: Shotput
id: 1095, acc: 50.23, label: FieldHockeyPenalty, predict: Shotput
id: 1096, acc: 50.18, label: FieldHockeyPenalty, predict: CricketShot
id: 1097, acc: 50.14, label: FieldHockeyPenalty, predict: Shotput
id: 1098, acc: 50.18, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1099, acc: 50.23, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1100, acc: 50.27, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1101, acc: 50.32, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1102, acc: 50.36, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1103, acc: 50.41, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1104, acc: 50.45, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1105, acc: 50.50, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1106, acc: 50.54, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1107, acc: 50.59, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1108, acc: 50.63, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1109, acc: 50.68, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1110, acc: 50.72, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1111, acc: 50.77, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1112, acc: 50.81, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1113, acc: 50.76, label: FieldHockeyPenalty, predict: TennisSwing
id: 1114, acc: 50.72, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1115, acc: 50.67, label: FieldHockeyPenalty, predict: SoccerPenalty
id: 1116, acc: 50.72, label: FloorGymnastics, predict: FloorGymnastics
id: 1117, acc: 50.67, label: FloorGymnastics, predict: BalanceBeam
id: 1118, acc: 50.63, label: FloorGymnastics, predict: Rafting
id: 1119, acc: 50.67, label: FloorGymnastics, predict: FloorGymnastics
id: 1120, acc: 50.71, label: FloorGymnastics, predict: FloorGymnastics
id: 1121, acc: 50.67, label: FloorGymnastics, predict: HammerThrow
id: 1122, acc: 50.62, label: FloorGymnastics, predict: ThrowDiscus
id: 1123, acc: 50.58, label: FloorGymnastics, predict: ThrowDiscus
id: 1124, acc: 50.53, label: FloorGymnastics, predict: JumpingJack
id: 1125, acc: 50.49, label: FloorGymnastics, predict: TennisSwing
id: 1126, acc: 50.44, label: FloorGymnastics, predict: BalanceBeam
id: 1127, acc: 50.40, label: FloorGymnastics, predict: TennisSwing
id: 1128, acc: 50.35, label: FloorGymnastics, predict: BalanceBeam
id: 1129, acc: 50.31, label: FloorGymnastics, predict: Rowing
id: 1130, acc: 50.27, label: FloorGymnastics, predict: BalanceBeam
id: 1131, acc: 50.22, label: FloorGymnastics, predict: HammerThrow
id: 1132, acc: 50.18, label: FloorGymnastics, predict: Rowing
id: 1133, acc: 50.13, label: FloorGymnastics, predict: Shotput
id: 1134, acc: 50.09, label: FloorGymnastics, predict: JumpRope
id: 1135, acc: 50.04, label: FloorGymnastics, predict: JumpRope
id: 1136, acc: 50.00, label: FloorGymnastics, predict: Rowing
id: 1137, acc: 49.96, label: FloorGymnastics, predict: JumpRope
id: 1138, acc: 49.91, label: FloorGymnastics, predict: Rowing
id: 1139, acc: 49.96, label: FloorGymnastics, predict: FloorGymnastics
id: 1140, acc: 50.00, label: FloorGymnastics, predict: FloorGymnastics
id: 1141, acc: 49.96, label: FloorGymnastics, predict: Rowing
id: 1142, acc: 49.91, label: FloorGymnastics, predict: Rowing
id: 1143, acc: 49.87, label: FloorGymnastics, predict: Rowing
id: 1144, acc: 49.83, label: FloorGymnastics, predict: Rowing
id: 1145, acc: 49.78, label: FloorGymnastics, predict: LongJump
id: 1146, acc: 49.74, label: FloorGymnastics, predict: HammerThrow
id: 1147, acc: 49.78, label: FloorGymnastics, predict: FloorGymnastics
id: 1148, acc: 49.74, label: FloorGymnastics, predict: HammerThrow
id: 1149, acc: 49.70, label: FloorGymnastics, predict: HammerThrow
id: 1150, acc: 49.65, label: FloorGymnastics, predict: HammerThrow
id: 1151, acc: 49.61, label: FloorGymnastics, predict: HammerThrow
id: 1152, acc: 49.65, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1153, acc: 49.61, label: FrisbeeCatch, predict: HorseRace
id: 1154, acc: 49.57, label: FrisbeeCatch, predict: HorseRace
id: 1155, acc: 49.52, label: FrisbeeCatch, predict: Surfing
id: 1156, acc: 49.57, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1157, acc: 49.52, label: FrisbeeCatch, predict: HorseRace
id: 1158, acc: 49.48, label: FrisbeeCatch, predict: BasketballDunk
id: 1159, acc: 49.44, label: FrisbeeCatch, predict: HorseRace
id: 1160, acc: 49.40, label: FrisbeeCatch, predict: HorseRace
id: 1161, acc: 49.35, label: FrisbeeCatch, predict: HorseRace
id: 1162, acc: 49.31, label: FrisbeeCatch, predict: HorseRace
id: 1163, acc: 49.27, label: FrisbeeCatch, predict: CricketShot
id: 1164, acc: 49.23, label: FrisbeeCatch, predict: TennisSwing
id: 1165, acc: 49.18, label: FrisbeeCatch, predict: SumoWrestling
id: 1166, acc: 49.14, label: FrisbeeCatch, predict: Shotput
id: 1167, acc: 49.19, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1168, acc: 49.14, label: FrisbeeCatch, predict: BasketballDunk
id: 1169, acc: 49.10, label: FrisbeeCatch, predict: HandstandWalking
id: 1170, acc: 49.06, label: FrisbeeCatch, predict: JavelinThrow
id: 1171, acc: 49.02, label: FrisbeeCatch, predict: BasketballDunk
id: 1172, acc: 48.98, label: FrisbeeCatch, predict: BasketballDunk
id: 1173, acc: 48.93, label: FrisbeeCatch, predict: BodyWeightSquats
id: 1174, acc: 48.89, label: FrisbeeCatch, predict: TennisSwing
id: 1175, acc: 48.85, label: FrisbeeCatch, predict: Shotput
id: 1176, acc: 48.81, label: FrisbeeCatch, predict: ThrowDiscus
id: 1177, acc: 48.77, label: FrisbeeCatch, predict: BasketballDunk
id: 1178, acc: 48.73, label: FrisbeeCatch, predict: SoccerPenalty
id: 1179, acc: 48.69, label: FrisbeeCatch, predict: SoccerPenalty
id: 1180, acc: 48.64, label: FrisbeeCatch, predict: SoccerPenalty
id: 1181, acc: 48.60, label: FrisbeeCatch, predict: SoccerPenalty
id: 1182, acc: 48.56, label: FrisbeeCatch, predict: SoccerPenalty
id: 1183, acc: 48.61, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1184, acc: 48.65, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1185, acc: 48.61, label: FrisbeeCatch, predict: Biking
id: 1186, acc: 48.57, label: FrisbeeCatch, predict: SoccerPenalty
id: 1187, acc: 48.53, label: FrisbeeCatch, predict: Shotput
id: 1188, acc: 48.57, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1189, acc: 48.61, label: FrontCrawl, predict: FrontCrawl
id: 1190, acc: 48.66, label: FrontCrawl, predict: FrontCrawl
id: 1191, acc: 48.61, label: FrontCrawl, predict: Diving
id: 1192, acc: 48.66, label: FrontCrawl, predict: FrontCrawl
id: 1193, acc: 48.62, label: FrontCrawl, predict: Skiing
id: 1194, acc: 48.58, label: FrontCrawl, predict: CuttingInKitchen
id: 1195, acc: 48.54, label: FrontCrawl, predict: CuttingInKitchen
id: 1196, acc: 48.49, label: FrontCrawl, predict: RockClimbingIndoor
id: 1197, acc: 48.54, label: FrontCrawl, predict: FrontCrawl
id: 1198, acc: 48.58, label: FrontCrawl, predict: FrontCrawl
id: 1199, acc: 48.62, label: FrontCrawl, predict: FrontCrawl
