id: 0001, acc: 100.00, label: PGD, predict: PGD
id: 0519, acc: 96.53, label: PGD, predict: PGD
id: 0520, acc: 96.54, label: PGD, predict: PGD
id: 0521, acc: 96.55, label: PGD, predict: PGD
id: 0522, acc: 96.55, label: PGD, predict: PGD
id: 0523, acc: 96.56, label: PGD, predict: PGD
id: 0524, acc: 96.56, label: PGD, predict: PGD
id: 0525, acc: 96.57, label: PGD, predict: PGD
id: 0526, acc: 96.58, label: PGD, predict: PGD
id: 0527, acc: 96.58, label: PGD, predict: PGD
id: 0528, acc: 96.59, label: PGD, predict: PGD
id: 0529, acc: 96.60, label: PGD, predict: PGD
id: 0530, acc: 96.60, label: PGD, predict: PGD
id: 0531, acc: 96.61, label: PGD, predict: PGD
id: 0532, acc: 96.62, label: PGD, predict: PGD
id: 0533, acc: 96.62, label: PGD, predict: PGD
id: 0534, acc: 96.63, label: PGD, predict: PGD
id: 0535, acc: 96.64, label: PGD, predict: PGD
id: 0536, acc: 96.64, label: PGD, predict: PGD
id: 0537, acc: 96.46, label: PGD, predict: clean
id: 0538, acc: 96.28, label: PGD, predict: clean
id: 0539, acc: 96.29, label: PGD, predict: PGD
id: 0540, acc: 96.30, label: PGD, predict: PGD
id: 0541, acc: 96.30, label: PGD, predict: PGD
id: 0542, acc: 96.31, label: PGD, predict: PGD
id: 0543, acc: 96.32, label: PGD, predict: PGD
id: 0544, acc: 96.32, label: PGD, predict: PGD
id: 0545, acc: 96.33, label: PGD, predict: PGD
id: 0546, acc: 96.34, label: PGD, predict: PGD
id: 0547, acc: 96.16, label: PGD, predict: clean
id: 0548, acc: 96.17, label: PGD, predict: PGD
id: 0549, acc: 96.17, label: PGD, predict: PGD
id: 0550, acc: 96.18, label: PGD, predict: PGD
id: 0551, acc: 96.19, label: PGD, predict: PGD
id: 0552, acc: 96.20, label: PGD, predict: PGD
id: 0553, acc: 96.20, label: PGD, predict: PGD
id: 0554, acc: 96.21, label: PGD, predict: PGD
id: 0555, acc: 96.22, label: PGD, predict: PGD
id: 0556, acc: 96.22, label: PGD, predict: PGD
id: 0557, acc: 96.23, label: PGD, predict: PGD
id: 0558, acc: 96.24, label: PGD, predict: PGD
id: 0559, acc: 96.24, label: PGD, predict: PGD
id: 0560, acc: 96.25, label: PGD, predict: PGD
id: 0561, acc: 96.26, label: PGD, predict: PGD
id: 0562, acc: 96.26, label: PGD, predict: PGD
id: 0563, acc: 96.27, label: PGD, predict: PGD
id: 0564, acc: 96.28, label: PGD, predict: PGD
id: 0565, acc: 96.28, label: PGD, predict: PGD
id: 0566, acc: 96.29, label: PGD, predict: PGD
id: 0567, acc: 96.30, label: PGD, predict: PGD
id: 0568, acc: 96.30, label: PGD, predict: PGD
id: 0569, acc: 96.31, label: PGD, predict: PGD
id: 0570, acc: 96.32, label: PGD, predict: PGD
id: 0571, acc: 96.32, label: PGD, predict: PGD
id: 0572, acc: 96.33, label: PGD, predict: PGD
id: 0573, acc: 96.34, label: PGD, predict: PGD
id: 0574, acc: 96.34, label: PGD, predict: PGD
id: 0575, acc: 96.35, label: PGD, predict: PGD
id: 0576, acc: 96.35, label: PGD, predict: PGD
id: 0577, acc: 96.36, label: PGD, predict: PGD
id: 0578, acc: 96.37, label: PGD, predict: PGD
id: 0579, acc: 96.37, label: PGD, predict: PGD
id: 0580, acc: 96.38, label: PGD, predict: PGD
id: 0581, acc: 96.39, label: PGD, predict: PGD
id: 0582, acc: 96.39, label: PGD, predict: PGD
id: 0583, acc: 96.40, label: PGD, predict: PGD
id: 0584, acc: 96.40, label: PGD, predict: PGD
id: 0585, acc: 96.41, label: PGD, predict: PGD
id: 0586, acc: 96.42, label: PGD, predict: PGD
id: 0587, acc: 96.42, label: PGD, predict: PGD
id: 0588, acc: 96.43, label: PGD, predict: PGD
id: 0589, acc: 96.43, label: PGD, predict: PGD
id: 0590, acc: 96.44, label: PGD, predict: PGD
id: 0591, acc: 96.45, label: PGD, predict: PGD
id: 0592, acc: 96.45, label: PGD, predict: PGD
id: 0593, acc: 96.46, label: PGD, predict: PGD
id: 0594, acc: 96.46, label: PGD, predict: PGD
id: 0595, acc: 96.47, label: PGD, predict: PGD
id: 0596, acc: 96.48, label: PGD, predict: PGD
id: 0597, acc: 96.48, label: PGD, predict: PGD
id: 0598, acc: 96.49, label: PGD, predict: PGD
id: 0599, acc: 96.49, label: PGD, predict: PGD
id: 0600, acc: 96.50, label: PGD, predict: PGD
id: 0601, acc: 96.51, label: PGD, predict: PGD
id: 0602, acc: 96.51, label: PGD, predict: PGD
id: 0603, acc: 96.52, label: PGD, predict: PGD
id: 0604, acc: 96.52, label: PGD, predict: PGD
id: 0605, acc: 96.53, label: PGD, predict: PGD
id: 0606, acc: 96.53, label: PGD, predict: PGD
id: 0607, acc: 96.54, label: PGD, predict: PGD
id: 0608, acc: 96.55, label: PGD, predict: PGD
id: 0609, acc: 96.55, label: PGD, predict: PGD
id: 0610, acc: 96.56, label: PGD, predict: PGD
id: 0611, acc: 96.56, label: PGD, predict: PGD
id: 0612, acc: 96.57, label: PGD, predict: PGD
id: 0613, acc: 96.57, label: PGD, predict: PGD
id: 0614, acc: 96.58, label: PGD, predict: PGD
id: 0615, acc: 96.59, label: PGD, predict: PGD
id: 0616, acc: 96.59, label: PGD, predict: PGD
id: 0617, acc: 96.60, label: PGD, predict: PGD
id: 0618, acc: 96.60, label: PGD, predict: PGD
id: 0619, acc: 96.61, label: PGD, predict: PGD
id: 0620, acc: 96.61, label: PGD, predict: PGD
id: 0621, acc: 96.62, label: PGD, predict: PGD
id: 0622, acc: 96.62, label: PGD, predict: PGD
id: 0623, acc: 96.63, label: PGD, predict: PGD
id: 0624, acc: 96.63, label: PGD, predict: PGD
id: 0625, acc: 96.64, label: PGD, predict: PGD
id: 0626, acc: 96.65, label: PGD, predict: PGD
id: 0627, acc: 96.65, label: PGD, predict: PGD
id: 0628, acc: 96.66, label: PGD, predict: PGD
id: 0629, acc: 96.66, label: PGD, predict: PGD
id: 0630, acc: 96.67, label: PGD, predict: PGD
id: 0631, acc: 96.67, label: PGD, predict: PGD
id: 0632, acc: 96.68, label: PGD, predict: PGD
id: 0633, acc: 96.68, label: PGD, predict: PGD
id: 0634, acc: 96.69, label: PGD, predict: PGD
id: 0635, acc: 96.69, label: PGD, predict: PGD
id: 0636, acc: 96.54, label: PGD, predict: clean
id: 0637, acc: 96.55, label: PGD, predict: PGD
id: 0638, acc: 96.55, label: PGD, predict: PGD
id: 0639, acc: 96.56, label: PGD, predict: PGD
id: 0640, acc: 96.56, label: PGD, predict: PGD
id: 0641, acc: 96.57, label: PGD, predict: PGD
id: 0642, acc: 96.57, label: PGD, predict: PGD
id: 0643, acc: 96.58, label: PGD, predict: PGD
id: 0644, acc: 96.58, label: PGD, predict: PGD
id: 0645, acc: 96.59, label: PGD, predict: PGD
id: 0646, acc: 96.59, label: PGD, predict: PGD
id: 0647, acc: 96.60, label: PGD, predict: PGD
id: 0648, acc: 96.60, label: PGD, predict: PGD
id: 0649, acc: 96.61, label: PGD, predict: PGD
id: 0650, acc: 96.62, label: PGD, predict: PGD
id: 0651, acc: 96.62, label: PGD, predict: PGD
id: 0652, acc: 96.63, label: PGD, predict: PGD
id: 0653, acc: 96.63, label: PGD, predict: PGD
id: 0654, acc: 96.64, label: PGD, predict: PGD
id: 0655, acc: 96.64, label: PGD, predict: PGD
id: 0656, acc: 96.65, label: PGD, predict: PGD
id: 0657, acc: 96.65, label: PGD, predict: PGD
id: 0658, acc: 96.66, label: PGD, predict: PGD
id: 0659, acc: 96.66, label: PGD, predict: PGD
id: 0660, acc: 96.67, label: PGD, predict: PGD
id: 0661, acc: 96.67, label: PGD, predict: PGD
id: 0662, acc: 96.68, label: PGD, predict: PGD
id: 0663, acc: 96.68, label: PGD, predict: PGD
id: 0664, acc: 96.69, label: PGD, predict: PGD
id: 0665, acc: 96.69, label: PGD, predict: PGD
id: 0666, acc: 96.70, label: PGD, predict: PGD
id: 0667, acc: 96.70, label: PGD, predict: PGD
id: 0668, acc: 96.71, label: PGD, predict: PGD
id: 0669, acc: 96.71, label: PGD, predict: PGD
id: 0670, acc: 96.72, label: PGD, predict: PGD
id: 0671, acc: 96.72, label: PGD, predict: PGD
id: 0672, acc: 96.73, label: PGD, predict: PGD
id: 0673, acc: 96.73, label: PGD, predict: PGD
id: 0674, acc: 96.74, label: PGD, predict: PGD
id: 0675, acc: 96.74, label: PGD, predict: PGD
id: 0676, acc: 96.75, label: PGD, predict: PGD
id: 0677, acc: 96.75, label: PGD, predict: PGD
id: 0678, acc: 96.76, label: PGD, predict: PGD
id: 0679, acc: 96.76, label: PGD, predict: PGD
id: 0680, acc: 96.76, label: PGD, predict: PGD
id: 0681, acc: 96.77, label: PGD, predict: PGD
id: 0682, acc: 96.77, label: PGD, predict: PGD
id: 0683, acc: 96.78, label: PGD, predict: PGD
id: 0684, acc: 96.78, label: PGD, predict: PGD
id: 0685, acc: 96.79, label: PGD, predict: PGD
id: 0686, acc: 96.79, label: PGD, predict: PGD
id: 0687, acc: 96.80, label: PGD, predict: PGD
id: 0688, acc: 96.80, label: PGD, predict: PGD
id: 0689, acc: 96.81, label: PGD, predict: PGD
id: 0690, acc: 96.81, label: PGD, predict: PGD
id: 0691, acc: 96.82, label: PGD, predict: PGD
id: 0692, acc: 96.82, label: PGD, predict: PGD
id: 0693, acc: 96.83, label: PGD, predict: PGD
id: 0694, acc: 96.83, label: PGD, predict: PGD
id: 0695, acc: 96.83, label: PGD, predict: PGD
id: 0696, acc: 96.84, label: PGD, predict: PGD
id: 0697, acc: 96.84, label: PGD, predict: PGD
id: 0698, acc: 96.85, label: PGD, predict: PGD
id: 0699, acc: 96.85, label: PGD, predict: PGD
id: 0700, acc: 96.86, label: PGD, predict: PGD
id: 0701, acc: 96.86, label: PGD, predict: PGD
id: 0702, acc: 96.87, label: PGD, predict: PGD
id: 0703, acc: 96.87, label: PGD, predict: PGD
id: 0704, acc: 96.88, label: PGD, predict: PGD
id: 0705, acc: 96.88, label: PGD, predict: PGD
id: 0706, acc: 96.88, label: PGD, predict: PGD
id: 0707, acc: 96.89, label: PGD, predict: PGD
id: 0708, acc: 96.89, label: PGD, predict: PGD
id: 0709, acc: 96.90, label: PGD, predict: PGD
id: 0710, acc: 96.90, label: PGD, predict: PGD
id: 0711, acc: 96.91, label: PGD, predict: PGD
id: 0712, acc: 96.91, label: PGD, predict: PGD
id: 0713, acc: 96.91, label: PGD, predict: PGD
id: 0714, acc: 96.92, label: PGD, predict: PGD
id: 0715, acc: 96.92, label: PGD, predict: PGD
id: 0716, acc: 96.93, label: PGD, predict: PGD
id: 0717, acc: 96.93, label: PGD, predict: PGD
id: 0718, acc: 96.94, label: PGD, predict: PGD
id: 0719, acc: 96.94, label: PGD, predict: PGD
id: 0720, acc: 96.94, label: PGD, predict: PGD
id: 0721, acc: 96.95, label: PGD, predict: PGD
id: 0722, acc: 96.95, label: PGD, predict: PGD
id: 0723, acc: 96.96, label: PGD, predict: PGD
id: 0724, acc: 96.96, label: PGD, predict: PGD
id: 0725, acc: 96.97, label: PGD, predict: PGD
id: 0726, acc: 96.97, label: PGD, predict: PGD
id: 0727, acc: 96.97, label: PGD, predict: PGD
id: 0728, acc: 96.98, label: PGD, predict: PGD
id: 0729, acc: 96.98, label: PGD, predict: PGD
id: 0730, acc: 96.99, label: PGD, predict: PGD
id: 0731, acc: 96.99, label: PGD, predict: PGD
id: 0732, acc: 96.99, label: PGD, predict: PGD
id: 0733, acc: 97.00, label: PGD, predict: PGD
id: 0734, acc: 97.00, label: PGD, predict: PGD
id: 0735, acc: 97.01, label: PGD, predict: PGD
id: 0736, acc: 97.01, label: PGD, predict: PGD
id: 0737, acc: 97.01, label: PGD, predict: PGD
id: 0738, acc: 97.02, label: PGD, predict: PGD
id: 0739, acc: 97.02, label: PGD, predict: PGD
id: 0740, acc: 97.03, label: PGD, predict: PGD
id: 0741, acc: 97.03, label: PGD, predict: PGD
id: 0742, acc: 97.04, label: PGD, predict: PGD
id: 0743, acc: 97.04, label: PGD, predict: PGD
id: 0744, acc: 97.04, label: PGD, predict: PGD
id: 0745, acc: 97.05, label: PGD, predict: PGD
id: 0746, acc: 97.05, label: PGD, predict: PGD
id: 0747, acc: 97.05, label: PGD, predict: PGD
id: 0748, acc: 97.06, label: PGD, predict: PGD
id: 0749, acc: 97.06, label: PGD, predict: PGD
id: 0750, acc: 97.07, label: PGD, predict: PGD
id: 0751, acc: 97.07, label: PGD, predict: PGD
id: 0752, acc: 97.07, label: PGD, predict: PGD
id: 0753, acc: 97.08, label: PGD, predict: PGD
id: 0754, acc: 97.08, label: PGD, predict: PGD
id: 0755, acc: 97.09, label: PGD, predict: PGD
id: 0756, acc: 97.09, label: PGD, predict: PGD
id: 0757, acc: 97.09, label: PGD, predict: PGD
id: 0758, acc: 97.10, label: PGD, predict: PGD
id: 0759, acc: 97.10, label: PGD, predict: PGD
id: 0760, acc: 97.11, label: PGD, predict: PGD
id: 0761, acc: 97.11, label: PGD, predict: PGD
id: 0762, acc: 97.11, label: PGD, predict: PGD
id: 0763, acc: 97.12, label: PGD, predict: PGD
id: 0764, acc: 97.12, label: PGD, predict: PGD
id: 0765, acc: 97.12, label: PGD, predict: PGD
id: 0766, acc: 97.13, label: PGD, predict: PGD
id: 0767, acc: 97.13, label: PGD, predict: PGD
id: 0768, acc: 97.14, label: PGD, predict: PGD
id: 0769, acc: 97.14, label: PGD, predict: PGD
id: 0770, acc: 97.14, label: PGD, predict: PGD
id: 0771, acc: 97.15, label: PGD, predict: PGD
id: 0772, acc: 97.15, label: PGD, predict: PGD
id: 0773, acc: 97.15, label: PGD, predict: PGD
id: 0774, acc: 97.16, label: PGD, predict: PGD
id: 0775, acc: 97.16, label: PGD, predict: PGD
id: 0776, acc: 97.16, label: PGD, predict: PGD
id: 0777, acc: 97.17, label: PGD, predict: PGD
id: 0778, acc: 97.17, label: PGD, predict: PGD
id: 0779, acc: 97.18, label: PGD, predict: PGD
id: 0780, acc: 97.18, label: PGD, predict: PGD
id: 0781, acc: 97.18, label: PGD, predict: PGD
id: 0782, acc: 97.19, label: PGD, predict: PGD
id: 0783, acc: 97.19, label: PGD, predict: PGD
id: 0784, acc: 97.19, label: PGD, predict: PGD
id: 0785, acc: 97.20, label: PGD, predict: PGD
id: 0786, acc: 97.20, label: PGD, predict: PGD
id: 0787, acc: 97.20, label: PGD, predict: PGD
id: 0788, acc: 97.21, label: PGD, predict: PGD
id: 0789, acc: 97.21, label: PGD, predict: PGD
id: 0790, acc: 97.22, label: PGD, predict: PGD
id: 0791, acc: 97.09, label: PGD, predict: clean
id: 0792, acc: 97.10, label: PGD, predict: PGD
id: 0793, acc: 96.97, label: PGD, predict: clean
id: 0794, acc: 96.85, label: PGD, predict: clean
id: 0795, acc: 96.86, label: PGD, predict: PGD
id: 0796, acc: 96.86, label: PGD, predict: PGD
id: 0797, acc: 96.86, label: PGD, predict: PGD
id: 0798, acc: 96.87, label: PGD, predict: PGD
id: 0799, acc: 96.87, label: PGD, predict: PGD
id: 0800, acc: 96.88, label: PGD, predict: PGD
id: 0801, acc: 96.88, label: PGD, predict: PGD
id: 0802, acc: 96.88, label: PGD, predict: PGD
id: 0803, acc: 96.89, label: PGD, predict: PGD
id: 0804, acc: 96.89, label: PGD, predict: PGD
id: 0805, acc: 96.77, label: PGD, predict: clean
id: 0806, acc: 96.77, label: PGD, predict: PGD
id: 0807, acc: 96.78, label: PGD, predict: PGD
id: 0808, acc: 96.78, label: PGD, predict: PGD
id: 0809, acc: 96.79, label: PGD, predict: PGD
id: 0810, acc: 96.79, label: PGD, predict: PGD
id: 0811, acc: 96.79, label: PGD, predict: PGD
id: 0812, acc: 96.80, label: PGD, predict: PGD
id: 0813, acc: 96.80, label: PGD, predict: PGD
id: 0814, acc: 96.81, label: PGD, predict: PGD
id: 0815, acc: 96.81, label: PGD, predict: PGD
id: 0816, acc: 96.81, label: PGD, predict: PGD
id: 0817, acc: 96.82, label: PGD, predict: PGD
id: 0818, acc: 96.82, label: PGD, predict: PGD
id: 0819, acc: 96.83, label: PGD, predict: PGD
id: 0820, acc: 96.83, label: PGD, predict: PGD
id: 0821, acc: 96.83, label: PGD, predict: PGD
id: 0822, acc: 96.84, label: PGD, predict: PGD
id: 0823, acc: 96.84, label: PGD, predict: PGD
id: 0824, acc: 96.84, label: PGD, predict: PGD
id: 0825, acc: 96.85, label: PGD, predict: PGD
id: 0826, acc: 96.85, label: PGD, predict: PGD
id: 0827, acc: 96.86, label: PGD, predict: PGD
id: 0828, acc: 96.86, label: PGD, predict: PGD
id: 0829, acc: 96.86, label: PGD, predict: PGD
id: 0830, acc: 96.87, label: PGD, predict: PGD
id: 0831, acc: 96.87, label: PGD, predict: PGD
id: 0832, acc: 96.88, label: PGD, predict: PGD
id: 0833, acc: 96.88, label: PGD, predict: PGD
id: 0834, acc: 96.88, label: PGD, predict: PGD
id: 0835, acc: 96.89, label: PGD, predict: PGD
id: 0836, acc: 96.89, label: PGD, predict: PGD
id: 0837, acc: 96.89, label: PGD, predict: PGD
id: 0838, acc: 96.90, label: PGD, predict: PGD
id: 0839, acc: 96.90, label: PGD, predict: PGD
id: 0840, acc: 96.90, label: PGD, predict: PGD
id: 0841, acc: 96.91, label: PGD, predict: PGD
id: 0842, acc: 96.91, label: PGD, predict: PGD
id: 0843, acc: 96.92, label: PGD, predict: PGD
id: 0844, acc: 96.92, label: PGD, predict: PGD
id: 0845, acc: 96.92, label: PGD, predict: PGD
id: 0846, acc: 96.93, label: PGD, predict: PGD
id: 0847, acc: 96.93, label: PGD, predict: PGD
id: 0848, acc: 96.93, label: PGD, predict: PGD
id: 0849, acc: 96.94, label: PGD, predict: PGD
id: 0850, acc: 96.94, label: PGD, predict: PGD
id: 0851, acc: 96.94, label: PGD, predict: PGD
id: 0852, acc: 96.95, label: PGD, predict: PGD
id: 0853, acc: 96.95, label: PGD, predict: PGD
id: 0854, acc: 96.96, label: PGD, predict: PGD
id: 0855, acc: 96.96, label: PGD, predict: PGD
id: 0856, acc: 96.96, label: PGD, predict: PGD
id: 0857, acc: 96.97, label: PGD, predict: PGD
id: 0858, acc: 96.97, label: PGD, predict: PGD
id: 0859, acc: 96.97, label: PGD, predict: PGD
id: 0860, acc: 96.98, label: PGD, predict: PGD
id: 0861, acc: 96.98, label: PGD, predict: PGD
id: 0862, acc: 96.98, label: PGD, predict: PGD
id: 0863, acc: 96.99, label: PGD, predict: PGD
id: 0864, acc: 96.99, label: PGD, predict: PGD
id: 0865, acc: 96.99, label: PGD, predict: PGD
id: 0866, acc: 97.00, label: PGD, predict: PGD
id: 0867, acc: 97.00, label: PGD, predict: PGD
id: 0868, acc: 97.00, label: PGD, predict: PGD
id: 0869, acc: 97.01, label: PGD, predict: PGD
id: 0870, acc: 97.01, label: PGD, predict: PGD
id: 0871, acc: 97.01, label: PGD, predict: PGD
id: 0872, acc: 97.02, label: PGD, predict: PGD
id: 0873, acc: 97.02, label: PGD, predict: PGD
id: 0874, acc: 97.03, label: PGD, predict: PGD
id: 0875, acc: 97.03, label: PGD, predict: PGD
id: 0876, acc: 97.03, label: PGD, predict: PGD
id: 0877, acc: 97.04, label: PGD, predict: PGD
id: 0878, acc: 97.04, label: PGD, predict: PGD
id: 0879, acc: 97.04, label: PGD, predict: PGD
id: 0880, acc: 97.05, label: PGD, predict: PGD
id: 0881, acc: 97.05, label: PGD, predict: PGD
id: 0882, acc: 97.05, label: PGD, predict: PGD
id: 0883, acc: 97.06, label: PGD, predict: PGD
id: 0884, acc: 96.95, label: PGD, predict: clean
id: 0885, acc: 96.84, label: PGD, predict: clean
id: 0886, acc: 96.73, label: PGD, predict: clean
id: 0887, acc: 96.62, label: PGD, predict: clean
id: 0888, acc: 96.62, label: PGD, predict: PGD
id: 0889, acc: 96.51, label: PGD, predict: clean
id: 0890, acc: 96.40, label: PGD, predict: clean
id: 0891, acc: 96.41, label: PGD, predict: PGD
id: 0892, acc: 96.41, label: PGD, predict: PGD
id: 0893, acc: 96.42, label: PGD, predict: PGD
id: 0894, acc: 96.42, label: PGD, predict: PGD
id: 0895, acc: 96.42, label: PGD, predict: PGD
id: 0896, acc: 96.43, label: PGD, predict: PGD
id: 0897, acc: 96.43, label: PGD, predict: PGD
id: 0898, acc: 96.44, label: PGD, predict: PGD
id: 0899, acc: 96.44, label: PGD, predict: PGD
id: 0900, acc: 96.44, label: PGD, predict: PGD
id: 0901, acc: 96.45, label: PGD, predict: PGD
id: 0902, acc: 96.45, label: PGD, predict: PGD
id: 0903, acc: 96.46, label: PGD, predict: PGD
id: 0904, acc: 96.46, label: PGD, predict: PGD
id: 0905, acc: 96.46, label: PGD, predict: PGD
id: 0906, acc: 96.47, label: PGD, predict: PGD
id: 0907, acc: 96.47, label: PGD, predict: PGD
id: 0908, acc: 96.48, label: PGD, predict: PGD
id: 0909, acc: 96.48, label: PGD, predict: PGD
id: 0910, acc: 96.48, label: PGD, predict: PGD
id: 0911, acc: 96.49, label: PGD, predict: PGD
id: 0912, acc: 96.49, label: PGD, predict: PGD
id: 0913, acc: 96.50, label: PGD, predict: PGD
id: 0914, acc: 96.50, label: PGD, predict: PGD
id: 0915, acc: 96.50, label: PGD, predict: PGD
id: 0916, acc: 96.51, label: PGD, predict: PGD
id: 0917, acc: 96.51, label: PGD, predict: PGD
id: 0918, acc: 96.51, label: PGD, predict: PGD
id: 0919, acc: 96.52, label: PGD, predict: PGD
id: 0920, acc: 96.52, label: PGD, predict: PGD
id: 0921, acc: 96.53, label: PGD, predict: PGD
id: 0922, acc: 96.53, label: PGD, predict: PGD
id: 0923, acc: 96.53, label: PGD, predict: PGD
id: 0924, acc: 96.54, label: PGD, predict: PGD
id: 0925, acc: 96.54, label: PGD, predict: PGD
id: 0926, acc: 96.54, label: PGD, predict: PGD
id: 0927, acc: 96.55, label: PGD, predict: PGD
id: 0928, acc: 96.55, label: PGD, predict: PGD
id: 0929, acc: 96.56, label: PGD, predict: PGD
id: 0930, acc: 96.56, label: PGD, predict: PGD
id: 0931, acc: 96.56, label: PGD, predict: PGD
id: 0932, acc: 96.57, label: PGD, predict: PGD
id: 0933, acc: 96.57, label: PGD, predict: PGD
id: 0934, acc: 96.57, label: PGD, predict: PGD
id: 0935, acc: 96.58, label: PGD, predict: PGD
id: 0936, acc: 96.58, label: PGD, predict: PGD
id: 0937, acc: 96.58, label: PGD, predict: PGD
id: 0938, acc: 96.59, label: PGD, predict: PGD
id: 0939, acc: 96.59, label: PGD, predict: PGD
id: 0940, acc: 96.60, label: PGD, predict: PGD
id: 0941, acc: 96.60, label: PGD, predict: PGD
id: 0942, acc: 96.60, label: PGD, predict: PGD
id: 0943, acc: 96.61, label: PGD, predict: PGD
id: 0944, acc: 96.61, label: PGD, predict: PGD
id: 0945, acc: 96.61, label: PGD, predict: PGD
id: 0946, acc: 96.62, label: PGD, predict: PGD
id: 0947, acc: 96.62, label: PGD, predict: PGD
id: 0948, acc: 96.62, label: PGD, predict: PGD
id: 0949, acc: 96.63, label: PGD, predict: PGD
id: 0950, acc: 96.63, label: PGD, predict: PGD
id: 0951, acc: 96.64, label: PGD, predict: PGD
id: 0952, acc: 96.64, label: PGD, predict: PGD
id: 0953, acc: 96.64, label: PGD, predict: PGD
id: 0954, acc: 96.54, label: PGD, predict: clean
id: 0955, acc: 96.44, label: PGD, predict: clean
id: 0956, acc: 96.34, label: PGD, predict: clean
id: 0957, acc: 96.34, label: PGD, predict: PGD
id: 0958, acc: 96.35, label: PGD, predict: PGD
id: 0959, acc: 96.35, label: PGD, predict: PGD
id: 0960, acc: 96.35, label: PGD, predict: PGD
id: 0961, acc: 96.36, label: PGD, predict: PGD
id: 0962, acc: 96.36, label: PGD, predict: PGD
id: 0963, acc: 96.37, label: PGD, predict: PGD
id: 0964, acc: 96.37, label: PGD, predict: PGD
id: 0965, acc: 96.37, label: PGD, predict: PGD
id: 0966, acc: 96.27, label: PGD, predict: clean
id: 0967, acc: 96.17, label: PGD, predict: clean
id: 0968, acc: 96.18, label: PGD, predict: PGD
id: 0969, acc: 96.08, label: PGD, predict: clean
id: 0970, acc: 96.08, label: PGD, predict: PGD
id: 0971, acc: 96.09, label: PGD, predict: PGD
id: 0972, acc: 96.09, label: PGD, predict: PGD
id: 0973, acc: 96.09, label: PGD, predict: PGD
id: 0974, acc: 96.10, label: PGD, predict: PGD
id: 0975, acc: 96.10, label: PGD, predict: PGD
id: 0976, acc: 96.11, label: PGD, predict: PGD
id: 0977, acc: 96.01, label: PGD, predict: clean
id: 0978, acc: 95.91, label: PGD, predict: clean
id: 0979, acc: 95.91, label: PGD, predict: PGD
id: 0980, acc: 95.92, label: PGD, predict: PGD
id: 0981, acc: 95.92, label: PGD, predict: PGD
id: 0982, acc: 95.93, label: PGD, predict: PGD
id: 0983, acc: 95.93, label: PGD, predict: PGD
id: 0984, acc: 95.93, label: PGD, predict: PGD
id: 0985, acc: 95.84, label: PGD, predict: clean
id: 0986, acc: 95.84, label: PGD, predict: PGD
id: 0987, acc: 95.85, label: PGD, predict: PGD
id: 0988, acc: 95.85, label: PGD, predict: PGD
id: 0989, acc: 95.85, label: PGD, predict: PGD
id: 0990, acc: 95.86, label: PGD, predict: PGD
id: 0991, acc: 95.86, label: PGD, predict: PGD
id: 0992, acc: 95.87, label: PGD, predict: PGD
id: 0993, acc: 95.87, label: PGD, predict: PGD
id: 0994, acc: 95.88, label: PGD, predict: PGD
id: 0995, acc: 95.88, label: PGD, predict: PGD
id: 0996, acc: 95.88, label: PGD, predict: PGD
id: 0997, acc: 95.89, label: PGD, predict: PGD
id: 0998, acc: 95.89, label: PGD, predict: PGD
id: 0999, acc: 95.90, label: PGD, predict: PGD
id: 1000, acc: 95.90, label: PGD, predict: PGD
id: 1001, acc: 95.90, label: PGD, predict: PGD
id: 1002, acc: 95.91, label: PGD, predict: PGD
id: 1003, acc: 95.91, label: PGD, predict: PGD
id: 1004, acc: 95.92, label: PGD, predict: PGD
id: 1005, acc: 95.92, label: PGD, predict: PGD
id: 1006, acc: 95.92, label: PGD, predict: PGD
id: 1007, acc: 95.93, label: PGD, predict: PGD
id: 1008, acc: 95.93, label: PGD, predict: PGD
id: 1009, acc: 95.94, label: PGD, predict: PGD
id: 1010, acc: 95.94, label: PGD, predict: PGD
id: 1011, acc: 95.94, label: PGD, predict: PGD
id: 1012, acc: 95.95, label: PGD, predict: PGD
id: 1013, acc: 95.95, label: PGD, predict: PGD
id: 1014, acc: 95.96, label: PGD, predict: PGD
id: 1015, acc: 95.96, label: PGD, predict: PGD
id: 1016, acc: 95.96, label: PGD, predict: PGD
id: 1017, acc: 95.87, label: PGD, predict: clean
id: 1018, acc: 95.87, label: PGD, predict: PGD
id: 1019, acc: 95.88, label: PGD, predict: PGD
id: 1020, acc: 95.88, label: PGD, predict: PGD
id: 1021, acc: 95.79, label: PGD, predict: clean
id: 1022, acc: 95.79, label: PGD, predict: PGD
id: 1023, acc: 95.80, label: PGD, predict: PGD
id: 1024, acc: 95.80, label: PGD, predict: PGD
id: 1025, acc: 95.80, label: PGD, predict: PGD
id: 1026, acc: 95.81, label: PGD, predict: PGD
id: 1027, acc: 95.81, label: PGD, predict: PGD
id: 1028, acc: 95.82, label: PGD, predict: PGD
id: 1029, acc: 95.82, label: PGD, predict: PGD
id: 1030, acc: 95.83, label: PGD, predict: PGD
id: 1031, acc: 95.83, label: PGD, predict: PGD
id: 1032, acc: 95.83, label: PGD, predict: PGD
id: 1033, acc: 95.84, label: PGD, predict: PGD
id: 1034, acc: 95.74, label: PGD, predict: clean
id: 1035, acc: 95.75, label: PGD, predict: PGD
id: 1036, acc: 95.75, label: PGD, predict: PGD
