Namespace(arch='resnext-101', attack_iter=5, attack_type='one', batch_size=32, bn_branch='clean', epsilon=255, exp_name='one_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-25 23:54:41.428526

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0282, acc: 7.80, label: MilitaryParade, predict: MilitaryParade
id: 0283, acc: 8.13, label: MilitaryParade, predict: MilitaryParade
id: 0284, acc: 8.45, label: MilitaryParade, predict: MilitaryParade
id: 0285, acc: 8.77, label: MilitaryParade, predict: MilitaryParade
id: 0286, acc: 9.09, label: MilitaryParade, predict: MilitaryParade
id: 0287, acc: 9.06, label: Mixing, predict: MilitaryParade
id: 0288, acc: 9.03, label: Mixing, predict: MilitaryParade
id: 0289, acc: 9.00, label: Mixing, predict: MilitaryParade
id: 0290, acc: 9.31, label: Mixing, predict: Mixing
id: 0291, acc: 9.62, label: Mixing, predict: Mixing
id: 0292, acc: 9.93, label: Mixing, predict: Mixing
id: 0293, acc: 9.90, label: Mixing, predict: MilitaryParade
id: 0294, acc: 9.86, label: MoppingFloor, predict: Swing
id: 0295, acc: 9.83, label: MoppingFloor, predict: Swing
id: 0296, acc: 9.80, label: MoppingFloor, predict: MilitaryParade
id: 0297, acc: 9.76, label: MoppingFloor, predict: MilitaryParade
id: 0298, acc: 9.73, label: Nunchucks, predict: TaiChi
id: 0299, acc: 9.70, label: Nunchucks, predict: JugglingBalls
id: 0300, acc: 9.67, label: Nunchucks, predict: MilitaryParade
id: 0301, acc: 9.63, label: Nunchucks, predict: TaiChi
id: 0302, acc: 9.60, label: Nunchucks, predict: JugglingBalls
id: 0303, acc: 9.57, label: Nunchucks, predict: JumpRope
id: 0304, acc: 9.54, label: ParallelBars, predict: MilitaryParade
id: 0305, acc: 9.51, label: ParallelBars, predict: UnevenBars
id: 0306, acc: 9.48, label: ParallelBars, predict: UnevenBars
id: 0307, acc: 9.45, label: ParallelBars, predict: UnevenBars
id: 0308, acc: 9.42, label: PizzaTossing, predict: Mixing
id: 0309, acc: 9.39, label: PizzaTossing, predict: Drumming
id: 0310, acc: 9.35, label: PizzaTossing, predict: MilitaryParade
id: 0311, acc: 9.32, label: PizzaTossing, predict: TrampolineJumping
id: 0312, acc: 9.29, label: PlayingCello, predict: MilitaryParade
id: 0313, acc: 9.58, label: PlayingCello, predict: PlayingCello
id: 0314, acc: 9.87, label: PlayingCello, predict: PlayingCello
id: 0315, acc: 9.84, label: PlayingCello, predict: MilitaryParade
id: 0316, acc: 9.81, label: PlayingCello, predict: MilitaryParade
id: 0317, acc: 9.78, label: PlayingCello, predict: MilitaryParade
id: 0318, acc: 9.75, label: PlayingCello, predict: MilitaryParade
id: 0319, acc: 9.72, label: PlayingDaf, predict: Drumming
id: 0320, acc: 9.69, label: PlayingDaf, predict: MilitaryParade
id: 0321, acc: 9.66, label: PlayingDaf, predict: MilitaryParade
id: 0322, acc: 9.63, label: PlayingDaf, predict: MilitaryParade
id: 0323, acc: 9.60, label: PlayingDaf, predict: MilitaryParade
id: 0324, acc: 9.57, label: PlayingDaf, predict: MilitaryParade
id: 0325, acc: 9.54, label: PlayingDaf, predict: MilitaryParade
id: 0326, acc: 9.51, label: PlayingDhol, predict: MilitaryParade
id: 0327, acc: 9.48, label: PlayingDhol, predict: Biking
id: 0328, acc: 9.45, label: PlayingDhol, predict: Biking
id: 0329, acc: 9.42, label: PlayingDhol, predict: Biking
id: 0330, acc: 9.39, label: PlayingFlute, predict: BabyCrawling
id: 0331, acc: 9.67, label: PlayingFlute, predict: PlayingFlute
id: 0332, acc: 9.64, label: PlayingFlute, predict: Lunges
id: 0333, acc: 9.61, label: PlayingFlute, predict: MilitaryParade
id: 0334, acc: 9.58, label: PlayingFlute, predict: Lunges
id: 0335, acc: 9.55, label: PlayingFlute, predict: BabyCrawling
id: 0336, acc: 9.52, label: PlayingFlute, predict: Lunges
id: 0337, acc: 9.50, label: PlayingGuitar, predict: MilitaryParade
id: 0338, acc: 9.47, label: PlayingGuitar, predict: MilitaryParade
id: 0339, acc: 9.44, label: PlayingGuitar, predict: MilitaryParade
id: 0340, acc: 9.41, label: PlayingGuitar, predict: MilitaryParade
id: 0341, acc: 9.38, label: PlayingGuitar, predict: MilitaryParade
id: 0342, acc: 9.36, label: PlayingGuitar, predict: MilitaryParade
id: 0343, acc: 9.33, label: PlayingGuitar, predict: MilitaryParade
id: 0344, acc: 9.30, label: PlayingPiano, predict: MilitaryParade
id: 0345, acc: 9.28, label: PlayingPiano, predict: MilitaryParade
id: 0346, acc: 9.25, label: PlayingPiano, predict: MilitaryParade
id: 0347, acc: 9.22, label: PlayingPiano, predict: MilitaryParade
id: 0348, acc: 9.20, label: PlayingSitar, predict: MilitaryParade
id: 0349, acc: 9.17, label: PlayingSitar, predict: MilitaryParade
id: 0350, acc: 9.14, label: PlayingSitar, predict: MilitaryParade
id: 0351, acc: 9.12, label: PlayingSitar, predict: MilitaryParade
id: 0352, acc: 9.09, label: PlayingTabla, predict: PlayingDhol
id: 0353, acc: 9.07, label: PlayingTabla, predict: Diving
id: 0354, acc: 9.04, label: PlayingTabla, predict: MilitaryParade
id: 0355, acc: 9.01, label: PlayingTabla, predict: MilitaryParade
id: 0356, acc: 8.99, label: PlayingViolin, predict: MilitaryParade
id: 0357, acc: 8.96, label: PlayingViolin, predict: Lunges
id: 0358, acc: 8.94, label: PlayingViolin, predict: MilitaryParade
id: 0359, acc: 8.91, label: PlayingViolin, predict: MilitaryParade
id: 0360, acc: 8.89, label: PoleVault, predict: HorseRace
id: 0361, acc: 8.86, label: PoleVault, predict: LongJump
id: 0362, acc: 8.84, label: PoleVault, predict: LongJump
id: 0363, acc: 8.82, label: PoleVault, predict: LongJump
id: 0364, acc: 9.07, label: PommelHorse, predict: PommelHorse
id: 0365, acc: 9.32, label: PommelHorse, predict: PommelHorse
id: 0366, acc: 9.29, label: PommelHorse, predict: SumoWrestling
id: 0367, acc: 9.26, label: PommelHorse, predict: StillRings
id: 0368, acc: 9.24, label: PullUps, predict: MilitaryParade
id: 0369, acc: 9.21, label: PullUps, predict: MilitaryParade
id: 0370, acc: 9.19, label: PullUps, predict: MilitaryParade
id: 0371, acc: 9.16, label: PullUps, predict: MilitaryParade
id: 0372, acc: 9.14, label: Punch, predict: PoleVault
id: 0373, acc: 9.12, label: Punch, predict: UnevenBars
id: 0374, acc: 9.09, label: Punch, predict: MilitaryParade
id: 0375, acc: 9.07, label: Punch, predict: HandstandPushups
id: 0376, acc: 9.04, label: Punch, predict: HandstandPushups
id: 0377, acc: 9.02, label: Punch, predict: HandstandPushups
id: 0378, acc: 8.99, label: PushUps, predict: FrontCrawl
id: 0379, acc: 8.97, label: PushUps, predict: MilitaryParade
id: 0380, acc: 8.95, label: PushUps, predict: FrontCrawl
id: 0381, acc: 8.92, label: PushUps, predict: TrampolineJumping
id: 0382, acc: 8.90, label: Rafting, predict: Kayaking
id: 0383, acc: 8.88, label: Rafting, predict: BabyCrawling
id: 0384, acc: 9.11, label: Rafting, predict: Rafting
id: 0385, acc: 9.09, label: Rafting, predict: BabyCrawling
id: 0386, acc: 9.07, label: RockClimbingIndoor, predict: MilitaryParade
id: 0387, acc: 9.04, label: RockClimbingIndoor, predict: MoppingFloor
id: 0388, acc: 9.02, label: RockClimbingIndoor, predict: SkateBoarding
id: 0389, acc: 9.00, label: RockClimbingIndoor, predict: MoppingFloor
id: 0390, acc: 8.97, label: RopeClimbing, predict: PoleVault
id: 0391, acc: 8.95, label: RopeClimbing, predict: VolleyballSpiking
id: 0392, acc: 8.93, label: RopeClimbing, predict: PoleVault
id: 0393, acc: 8.91, label: RopeClimbing, predict: UnevenBars
id: 0394, acc: 9.14, label: RopeClimbing, predict: RopeClimbing
id: 0395, acc: 9.11, label: Rowing, predict: FrontCrawl
id: 0396, acc: 9.09, label: Rowing, predict: FrontCrawl
id: 0397, acc: 9.32, label: Rowing, predict: Rowing
id: 0398, acc: 9.55, label: Rowing, predict: Rowing
id: 0399, acc: 9.52, label: Rowing, predict: FrontCrawl
id: 0400, acc: 9.50, label: Rowing, predict: Diving
id: 0401, acc: 9.48, label: Rowing, predict: FrontCrawl
id: 0402, acc: 9.45, label: SalsaSpin, predict: JumpRope
id: 0403, acc: 9.43, label: SalsaSpin, predict: JumpRope
id: 0404, acc: 9.41, label: SalsaSpin, predict: IceDancing
id: 0405, acc: 9.38, label: SalsaSpin, predict: IceDancing
id: 0406, acc: 9.36, label: SalsaSpin, predict: IceDancing
id: 0407, acc: 9.34, label: SalsaSpin, predict: JumpRope
id: 0408, acc: 9.31, label: ShavingBeard, predict: MilitaryParade
id: 0409, acc: 9.29, label: ShavingBeard, predict: MilitaryParade
id: 0410, acc: 9.27, label: ShavingBeard, predict: MilitaryParade
id: 0411, acc: 9.25, label: ShavingBeard, predict: MilitaryParade
id: 0412, acc: 9.22, label: ShavingBeard, predict: MilitaryParade
id: 0413, acc: 9.20, label: ShavingBeard, predict: MilitaryParade
id: 0414, acc: 9.18, label: ShavingBeard, predict: MilitaryParade
id: 0415, acc: 9.16, label: Shotput, predict: GolfSwing
id: 0416, acc: 9.13, label: Shotput, predict: ThrowDiscus
id: 0417, acc: 9.11, label: Shotput, predict: GolfSwing
id: 0418, acc: 9.09, label: Shotput, predict: PommelHorse
id: 0419, acc: 9.07, label: Shotput, predict: Swing
id: 0420, acc: 9.05, label: Shotput, predict: Billiards
id: 0421, acc: 9.03, label: Shotput, predict: GolfSwing
id: 0422, acc: 9.00, label: SkateBoarding, predict: RockClimbingIndoor
id: 0423, acc: 8.98, label: SkateBoarding, predict: TrampolineJumping
id: 0424, acc: 8.96, label: SkateBoarding, predict: RockClimbingIndoor
id: 0425, acc: 8.94, label: SkateBoarding, predict: MoppingFloor
id: 0426, acc: 8.92, label: SkateBoarding, predict: RockClimbingIndoor
id: 0427, acc: 8.90, label: SkateBoarding, predict: Skiing
id: 0428, acc: 8.88, label: Skiing, predict: MilitaryParade
id: 0429, acc: 8.86, label: Skiing, predict: MilitaryParade
id: 0430, acc: 8.84, label: Skiing, predict: BreastStroke
id: 0431, acc: 8.82, label: Skiing, predict: MilitaryParade
id: 0432, acc: 8.80, label: Skiing, predict: FrontCrawl
id: 0433, acc: 8.78, label: Skijet, predict: Rowing
id: 0434, acc: 8.76, label: Skijet, predict: Rowing
id: 0435, acc: 8.74, label: Skijet, predict: Skiing
id: 0436, acc: 8.72, label: Skijet, predict: Rowing
id: 0437, acc: 8.70, label: SkyDiving, predict: TrampolineJumping
id: 0438, acc: 8.68, label: SkyDiving, predict: TrampolineJumping
id: 0439, acc: 8.66, label: SkyDiving, predict: FrontCrawl
id: 0440, acc: 8.64, label: SkyDiving, predict: TrampolineJumping
id: 0441, acc: 8.62, label: SkyDiving, predict: IceDancing
id: 0442, acc: 8.60, label: SoccerJuggling, predict: Swing
id: 0443, acc: 8.58, label: SoccerJuggling, predict: TrampolineJumping
id: 0444, acc: 8.56, label: SoccerJuggling, predict: BabyCrawling
id: 0445, acc: 8.54, label: SoccerJuggling, predict: TrampolineJumping
id: 0446, acc: 8.52, label: SoccerPenalty, predict: MilitaryParade
id: 0447, acc: 8.50, label: SoccerPenalty, predict: MilitaryParade
id: 0448, acc: 8.48, label: SoccerPenalty, predict: MilitaryParade
id: 0449, acc: 8.46, label: SoccerPenalty, predict: MilitaryParade
id: 0450, acc: 8.44, label: SoccerPenalty, predict: MilitaryParade
id: 0451, acc: 8.43, label: SoccerPenalty, predict: MilitaryParade
id: 0452, acc: 8.41, label: SoccerPenalty, predict: MilitaryParade
id: 0453, acc: 8.39, label: StillRings, predict: CliffDiving
id: 0454, acc: 8.37, label: StillRings, predict: TrampolineJumping
id: 0455, acc: 8.35, label: StillRings, predict: TrampolineJumping
id: 0456, acc: 8.33, label: StillRings, predict: MilitaryParade
id: 0457, acc: 8.32, label: SumoWrestling, predict: TrampolineJumping
id: 0458, acc: 8.30, label: SumoWrestling, predict: TrampolineJumping
id: 0459, acc: 8.28, label: SumoWrestling, predict: Lunges
id: 0460, acc: 8.26, label: SumoWrestling, predict: Lunges
id: 0461, acc: 8.24, label: Surfing, predict: MilitaryParade
id: 0462, acc: 8.23, label: Surfing, predict: MilitaryParade
id: 0463, acc: 8.21, label: Surfing, predict: Rowing
id: 0464, acc: 8.19, label: Surfing, predict: MilitaryParade
id: 0465, acc: 8.17, label: Surfing, predict: MilitaryParade
id: 0466, acc: 8.15, label: Surfing, predict: MilitaryParade
id: 0467, acc: 8.14, label: Surfing, predict: MilitaryParade
id: 0468, acc: 8.33, label: Swing, predict: Swing
id: 0469, acc: 8.53, label: Swing, predict: Swing
id: 0470, acc: 8.51, label: Swing, predict: VolleyballSpiking
id: 0471, acc: 8.70, label: Swing, predict: Swing
id: 0472, acc: 8.69, label: Swing, predict: TrampolineJumping
id: 0473, acc: 8.67, label: Swing, predict: Archery
id: 0474, acc: 8.65, label: Swing, predict: TrampolineJumping
id: 0475, acc: 8.63, label: TableTennisShot, predict: MilitaryParade
id: 0476, acc: 8.61, label: TableTennisShot, predict: Diving
id: 0477, acc: 8.60, label: TableTennisShot, predict: MilitaryParade
id: 0478, acc: 8.58, label: TableTennisShot, predict: MilitaryParade
id: 0479, acc: 8.56, label: TableTennisShot, predict: MilitaryParade
id: 0480, acc: 8.54, label: TableTennisShot, predict: MilitaryParade
id: 0481, acc: 8.52, label: TableTennisShot, predict: TrampolineJumping
id: 0482, acc: 8.51, label: TaiChi, predict: MilitaryParade
id: 0483, acc: 8.49, label: TaiChi, predict: Lunges
id: 0484, acc: 8.47, label: TaiChi, predict: MilitaryParade
id: 0485, acc: 8.45, label: TaiChi, predict: MilitaryParade
id: 0486, acc: 8.44, label: TennisSwing, predict: Lunges
id: 0487, acc: 8.42, label: TennisSwing, predict: FloorGymnastics
id: 0488, acc: 8.40, label: TennisSwing, predict: MilitaryParade
id: 0489, acc: 8.38, label: TennisSwing, predict: HighJump
id: 0490, acc: 8.37, label: TennisSwing, predict: MilitaryParade
id: 0491, acc: 8.35, label: TennisSwing, predict: MilitaryParade
id: 0492, acc: 8.33, label: TennisSwing, predict: MilitaryParade
id: 0493, acc: 8.32, label: ThrowDiscus, predict: HammerThrow
id: 0494, acc: 8.30, label: ThrowDiscus, predict: HammerThrow
id: 0495, acc: 8.28, label: ThrowDiscus, predict: BandMarching
id: 0496, acc: 8.27, label: ThrowDiscus, predict: MilitaryParade
id: 0497, acc: 8.25, label: ThrowDiscus, predict: MilitaryParade
id: 0498, acc: 8.23, label: TrampolineJumping, predict: Swing
id: 0499, acc: 8.22, label: TrampolineJumping, predict: MilitaryParade
id: 0500, acc: 8.20, label: TrampolineJumping, predict: MilitaryParade
id: 0501, acc: 8.18, label: TrampolineJumping, predict: Archery
id: 0502, acc: 8.37, label: TrampolineJumping, predict: TrampolineJumping
id: 0503, acc: 8.35, label: Typing, predict: MilitaryParade
id: 0504, acc: 8.33, label: Typing, predict: MilitaryParade
id: 0505, acc: 8.32, label: Typing, predict: MilitaryParade
id: 0506, acc: 8.30, label: Typing, predict: MilitaryParade
id: 0507, acc: 8.28, label: UnevenBars, predict: MilitaryParade
id: 0508, acc: 8.27, label: UnevenBars, predict: ParallelBars
id: 0509, acc: 8.25, label: UnevenBars, predict: MilitaryParade
id: 0510, acc: 8.24, label: UnevenBars, predict: MilitaryParade
id: 0511, acc: 8.22, label: UnevenBars, predict: MilitaryParade
id: 0512, acc: 8.20, label: UnevenBars, predict: FloorGymnastics
id: 0513, acc: 8.19, label: UnevenBars, predict: MilitaryParade
id: 0514, acc: 8.17, label: VolleyballSpiking, predict: MilitaryParade
id: 0515, acc: 8.16, label: VolleyballSpiking, predict: TrampolineJumping
id: 0516, acc: 8.14, label: VolleyballSpiking, predict: FrisbeeCatch
id: 0517, acc: 8.12, label: VolleyballSpiking, predict: TrampolineJumping
id: 0518, acc: 8.30, label: WalkingWithDog, predict: WalkingWithDog
id: 0519, acc: 8.29, label: WalkingWithDog, predict: HighJump
id: 0520, acc: 8.46, label: WalkingWithDog, predict: WalkingWithDog
id: 0521, acc: 8.45, label: WalkingWithDog, predict: FrontCrawl
id: 0522, acc: 8.43, label: WallPushups, predict: MilitaryParade
id: 0523, acc: 8.41, label: WallPushups, predict: MilitaryParade
id: 0524, acc: 8.40, label: WallPushups, predict: MilitaryParade
id: 0525, acc: 8.38, label: WallPushups, predict: MilitaryParade
id: 0526, acc: 8.37, label: WallPushups, predict: MilitaryParade
id: 0527, acc: 8.35, label: WritingOnBoard, predict: FrontCrawl
id: 0528, acc: 8.33, label: WritingOnBoard, predict: MilitaryParade
id: 0529, acc: 8.32, label: WritingOnBoard, predict: MilitaryParade
id: 0530, acc: 8.30, label: WritingOnBoard, predict: IceDancing
id: 0531, acc: 8.29, label: WritingOnBoard, predict: MilitaryParade
id: 0532, acc: 8.27, label: YoYo, predict: TrampolineJumping
id: 0533, acc: 8.26, label: YoYo, predict: TrampolineJumping
id: 0534, acc: 8.24, label: YoYo, predict: TrampolineJumping
id: 0535, acc: 8.22, label: YoYo, predict: TrampolineJumping

0:13:41.987643,       2020-02-26 00:13:46.633588
Namespace(arch='resnext-101', attack_iter=5, attack_type='one', batch_size=32, bn_branch='clean', epsilon=255, exp_name='one_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=300, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-26 18:39:33.925192

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
Namespace(arch='resnext-101', attack_iter=5, attack_type='one', batch_size=32, bn_branch='clean', epsilon=255, exp_name='one_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=300, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-26 18:40:39.707965

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0005, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0006, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0007, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0008, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0009, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0010, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0011, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0012, acc: 0.00, label: ApplyEyeMakeup, predict: SkateBoarding
id: 0013, acc: 0.00, label: ApplyEyeMakeup, predict: SkateBoarding
id: 0014, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0015, acc: 0.00, label: ApplyEyeMakeup, predict: Mixing
id: 0016, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0017, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0018, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0019, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0020, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0021, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0022, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0023, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0024, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0025, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0026, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0027, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0028, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0029, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0030, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0031, acc: 0.00, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0032, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0033, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0034, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0035, acc: 0.00, label: ApplyEyeMakeup, predict: PushUps
id: 0036, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0037, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0038, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0039, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0040, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0041, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0042, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0043, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0044, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0045, acc: 0.00, label: ApplyLipstick, predict: FrontCrawl
id: 0046, acc: 0.00, label: ApplyLipstick, predict: FrontCrawl
id: 0047, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0048, acc: 0.00, label: ApplyLipstick, predict: FrontCrawl
id: 0049, acc: 0.00, label: ApplyLipstick, predict: FrontCrawl
id: 0050, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0051, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0052, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0053, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0054, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0055, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0056, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0057, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0058, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0059, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0060, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0061, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0062, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0063, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0064, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0065, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0066, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0067, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0068, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0069, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0070, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0071, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0072, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0073, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0074, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0075, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0076, acc: 0.00, label: ApplyLipstick, predict: MilitaryParade
id: 0077, acc: 0.00, label: Archery, predict: MilitaryParade
id: 0078, acc: 0.00, label: Archery, predict: MilitaryParade
id: 0079, acc: 0.00, label: Archery, predict: MilitaryParade
id: 0080, acc: 0.00, label: Archery, predict: MilitaryParade
id: 0081, acc: 0.00, label: Archery, predict: BreastStroke
id: 0082, acc: 0.00, label: Archery, predict: BreastStroke
id: 0083, acc: 0.00, label: Archery, predict: FrontCrawl
id: 0084, acc: 0.00, label: Archery, predict: Swing
id: 0085, acc: 0.00, label: Archery, predict: Swing
id: 0086, acc: 0.00, label: Archery, predict: Swing
Namespace(arch='resnext-101', attack_iter=5, attack_type='one', batch_size=32, bn_branch='clean', epsilon=255, exp_name='one_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=300, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-26 18:43:21.811255

