Namespace(arch='resnext-101', attack_iter=5, attack_type='framing', batch_size=32, bn_branch='clean', epsilon=255, exp_name='framing_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-25 23:55:22.382223

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Lunges
id: 0332, acc: 15.36, label: PlayingFlute, predict: Lunges
id: 0333, acc: 15.32, label: PlayingFlute, predict: Lunges
id: 0334, acc: 15.27, label: PlayingFlute, predict: Lunges
id: 0335, acc: 15.22, label: PlayingFlute, predict: Lunges
id: 0336, acc: 15.18, label: PlayingFlute, predict: Lunges
id: 0337, acc: 15.13, label: PlayingGuitar, predict: Lunges
id: 0338, acc: 15.09, label: PlayingGuitar, predict: Lunges
id: 0339, acc: 15.04, label: PlayingGuitar, predict: Lunges
id: 0340, acc: 15.00, label: PlayingGuitar, predict: Lunges
id: 0341, acc: 14.96, label: PlayingGuitar, predict: Lunges
id: 0342, acc: 14.91, label: PlayingGuitar, predict: Lunges
id: 0343, acc: 14.87, label: PlayingGuitar, predict: Lunges
id: 0344, acc: 14.83, label: PlayingPiano, predict: Lunges
id: 0345, acc: 14.78, label: PlayingPiano, predict: Lunges
id: 0346, acc: 14.74, label: PlayingPiano, predict: Lunges
id: 0347, acc: 14.70, label: PlayingPiano, predict: Lunges
id: 0348, acc: 14.66, label: PlayingSitar, predict: Lunges
id: 0349, acc: 14.61, label: PlayingSitar, predict: Lunges
id: 0350, acc: 14.57, label: PlayingSitar, predict: Lunges
id: 0351, acc: 14.53, label: PlayingSitar, predict: Lunges
id: 0352, acc: 14.49, label: PlayingTabla, predict: Lunges
id: 0353, acc: 14.45, label: PlayingTabla, predict: PizzaTossing
id: 0354, acc: 14.41, label: PlayingTabla, predict: Lunges
id: 0355, acc: 14.37, label: PlayingTabla, predict: Lunges
id: 0356, acc: 14.33, label: PlayingViolin, predict: YoYo
id: 0357, acc: 14.29, label: PlayingViolin, predict: Lunges
id: 0358, acc: 14.25, label: PlayingViolin, predict: YoYo
id: 0359, acc: 14.21, label: PlayingViolin, predict: Lunges
id: 0360, acc: 14.17, label: PoleVault, predict: Lunges
id: 0361, acc: 14.13, label: PoleVault, predict: Lunges
id: 0362, acc: 14.09, label: PoleVault, predict: LongJump
id: 0363, acc: 14.05, label: PoleVault, predict: Lunges
id: 0364, acc: 14.01, label: PommelHorse, predict: Lunges
id: 0365, acc: 13.97, label: PommelHorse, predict: Lunges
id: 0366, acc: 13.93, label: PommelHorse, predict: Lunges
id: 0367, acc: 13.90, label: PommelHorse, predict: Lunges
id: 0368, acc: 14.13, label: PullUps, predict: PullUps
id: 0369, acc: 14.36, label: PullUps, predict: PullUps
id: 0370, acc: 14.32, label: PullUps, predict: MilitaryParade
id: 0371, acc: 14.56, label: PullUps, predict: PullUps
id: 0372, acc: 14.52, label: Punch, predict: Lunges
id: 0373, acc: 14.48, label: Punch, predict: Lunges
id: 0374, acc: 14.44, label: Punch, predict: Lunges
id: 0375, acc: 14.40, label: Punch, predict: Lunges
id: 0376, acc: 14.36, label: Punch, predict: MilitaryParade
id: 0377, acc: 14.32, label: Punch, predict: Lunges
id: 0378, acc: 14.29, label: PushUps, predict: Lunges
id: 0379, acc: 14.25, label: PushUps, predict: Lunges
id: 0380, acc: 14.21, label: PushUps, predict: Lunges
id: 0381, acc: 14.17, label: PushUps, predict: Lunges
id: 0382, acc: 14.14, label: Rafting, predict: Lunges
id: 0383, acc: 14.10, label: Rafting, predict: Lunges
id: 0384, acc: 14.06, label: Rafting, predict: Lunges
id: 0385, acc: 14.03, label: Rafting, predict: Lunges
id: 0386, acc: 13.99, label: RockClimbingIndoor, predict: Lunges
id: 0387, acc: 13.95, label: RockClimbingIndoor, predict: Lunges
id: 0388, acc: 13.92, label: RockClimbingIndoor, predict: Lunges
id: 0389, acc: 13.88, label: RockClimbingIndoor, predict: Lunges
id: 0390, acc: 13.85, label: RopeClimbing, predict: Lunges
id: 0391, acc: 13.81, label: RopeClimbing, predict: Lunges
id: 0392, acc: 13.78, label: RopeClimbing, predict: Lunges
id: 0393, acc: 13.74, label: RopeClimbing, predict: Lunges
id: 0394, acc: 13.71, label: RopeClimbing, predict: Lunges
id: 0395, acc: 13.67, label: Rowing, predict: Lunges
id: 0396, acc: 13.64, label: Rowing, predict: Lunges
id: 0397, acc: 13.60, label: Rowing, predict: Lunges
id: 0398, acc: 13.57, label: Rowing, predict: Lunges
id: 0399, acc: 13.53, label: Rowing, predict: Lunges
id: 0400, acc: 13.50, label: Rowing, predict: Lunges
id: 0401, acc: 13.47, label: Rowing, predict: Lunges
id: 0402, acc: 13.43, label: SalsaSpin, predict: Lunges
id: 0403, acc: 13.40, label: SalsaSpin, predict: PizzaTossing
id: 0404, acc: 13.37, label: SalsaSpin, predict: HulaHoop
id: 0405, acc: 13.33, label: SalsaSpin, predict: Nunchucks
id: 0406, acc: 13.55, label: SalsaSpin, predict: SalsaSpin
id: 0407, acc: 13.51, label: SalsaSpin, predict: Nunchucks
id: 0408, acc: 13.48, label: ShavingBeard, predict: Lunges
id: 0409, acc: 13.45, label: ShavingBeard, predict: Lunges
id: 0410, acc: 13.41, label: ShavingBeard, predict: Lunges
id: 0411, acc: 13.38, label: ShavingBeard, predict: Lunges
id: 0412, acc: 13.35, label: ShavingBeard, predict: Lunges
id: 0413, acc: 13.32, label: ShavingBeard, predict: Lunges
id: 0414, acc: 13.29, label: ShavingBeard, predict: Lunges
id: 0415, acc: 13.25, label: Shotput, predict: Lunges
id: 0416, acc: 13.22, label: Shotput, predict: Lunges
id: 0417, acc: 13.19, label: Shotput, predict: Lunges
id: 0418, acc: 13.16, label: Shotput, predict: Lunges
id: 0419, acc: 13.13, label: Shotput, predict: Lunges
id: 0420, acc: 13.10, label: Shotput, predict: Lunges
id: 0421, acc: 13.06, label: Shotput, predict: Lunges
id: 0422, acc: 13.03, label: SkateBoarding, predict: Lunges
id: 0423, acc: 13.00, label: SkateBoarding, predict: Lunges
id: 0424, acc: 12.97, label: SkateBoarding, predict: Lunges
id: 0425, acc: 12.94, label: SkateBoarding, predict: Lunges
id: 0426, acc: 12.91, label: SkateBoarding, predict: Lunges
id: 0427, acc: 12.88, label: SkateBoarding, predict: Lunges
id: 0428, acc: 12.85, label: Skiing, predict: Lunges
id: 0429, acc: 13.05, label: Skiing, predict: Skiing
id: 0430, acc: 13.02, label: Skiing, predict: Lunges
id: 0431, acc: 12.99, label: Skiing, predict: Lunges
id: 0432, acc: 13.19, label: Skiing, predict: Skiing
id: 0433, acc: 13.16, label: Skijet, predict: Lunges
id: 0434, acc: 13.13, label: Skijet, predict: Lunges
id: 0435, acc: 13.10, label: Skijet, predict: Lunges
id: 0436, acc: 13.07, label: Skijet, predict: Lunges
id: 0437, acc: 13.04, label: SkyDiving, predict: Lunges
id: 0438, acc: 13.01, label: SkyDiving, predict: Lunges
id: 0439, acc: 12.98, label: SkyDiving, predict: Lunges
id: 0440, acc: 12.95, label: SkyDiving, predict: Lunges
id: 0441, acc: 12.93, label: SkyDiving, predict: WalkingWithDog
id: 0442, acc: 12.90, label: SoccerJuggling, predict: Lunges
id: 0443, acc: 12.87, label: SoccerJuggling, predict: Lunges
id: 0444, acc: 12.84, label: SoccerJuggling, predict: Lunges
id: 0445, acc: 12.81, label: SoccerJuggling, predict: Lunges
id: 0446, acc: 12.78, label: SoccerPenalty, predict: MilitaryParade
id: 0447, acc: 12.75, label: SoccerPenalty, predict: MilitaryParade
id: 0448, acc: 12.72, label: SoccerPenalty, predict: MilitaryParade
id: 0449, acc: 12.69, label: SoccerPenalty, predict: MilitaryParade
id: 0450, acc: 12.67, label: SoccerPenalty, predict: MilitaryParade
id: 0451, acc: 12.64, label: SoccerPenalty, predict: MilitaryParade
id: 0452, acc: 12.61, label: SoccerPenalty, predict: MilitaryParade
id: 0453, acc: 12.58, label: StillRings, predict: CliffDiving
id: 0454, acc: 12.56, label: StillRings, predict: CliffDiving
id: 0455, acc: 12.53, label: StillRings, predict: YoYo
id: 0456, acc: 12.50, label: StillRings, predict: Lunges
id: 0457, acc: 12.47, label: SumoWrestling, predict: Lunges
id: 0458, acc: 12.45, label: SumoWrestling, predict: Lunges
id: 0459, acc: 12.42, label: SumoWrestling, predict: Lunges
id: 0460, acc: 12.39, label: SumoWrestling, predict: Lunges
id: 0461, acc: 12.58, label: Surfing, predict: Surfing
id: 0462, acc: 12.55, label: Surfing, predict: Lunges
id: 0463, acc: 12.53, label: Surfing, predict: Lunges
id: 0464, acc: 12.72, label: Surfing, predict: Surfing
id: 0465, acc: 12.69, label: Surfing, predict: Lunges
id: 0466, acc: 12.66, label: Surfing, predict: MilitaryParade
id: 0467, acc: 12.63, label: Surfing, predict: Lunges
id: 0468, acc: 12.61, label: Swing, predict: Lunges
id: 0469, acc: 12.58, label: Swing, predict: Lunges
id: 0470, acc: 12.55, label: Swing, predict: Lunges
id: 0471, acc: 12.53, label: Swing, predict: Lunges
id: 0472, acc: 12.50, label: Swing, predict: Lunges
id: 0473, acc: 12.47, label: Swing, predict: Lunges
id: 0474, acc: 12.45, label: Swing, predict: Lunges
id: 0475, acc: 12.42, label: TableTennisShot, predict: Lunges
id: 0476, acc: 12.39, label: TableTennisShot, predict: Lunges
id: 0477, acc: 12.37, label: TableTennisShot, predict: Lunges
id: 0478, acc: 12.34, label: TableTennisShot, predict: Lunges
id: 0479, acc: 12.32, label: TableTennisShot, predict: Lunges
id: 0480, acc: 12.29, label: TableTennisShot, predict: Lunges
id: 0481, acc: 12.27, label: TableTennisShot, predict: Lunges
id: 0482, acc: 12.24, label: TaiChi, predict: Lunges
id: 0483, acc: 12.22, label: TaiChi, predict: Lunges
id: 0484, acc: 12.19, label: TaiChi, predict: Lunges
id: 0485, acc: 12.16, label: TaiChi, predict: Lunges
id: 0486, acc: 12.14, label: TennisSwing, predict: Lunges
id: 0487, acc: 12.11, label: TennisSwing, predict: Lunges
id: 0488, acc: 12.09, label: TennisSwing, predict: Lunges
id: 0489, acc: 12.07, label: TennisSwing, predict: Lunges
id: 0490, acc: 12.04, label: TennisSwing, predict: Lunges
id: 0491, acc: 12.02, label: TennisSwing, predict: Lunges
id: 0492, acc: 11.99, label: TennisSwing, predict: Lunges
id: 0493, acc: 11.97, label: ThrowDiscus, predict: Lunges
id: 0494, acc: 11.94, label: ThrowDiscus, predict: Lunges
id: 0495, acc: 11.92, label: ThrowDiscus, predict: Lunges
id: 0496, acc: 11.90, label: ThrowDiscus, predict: Lunges
id: 0497, acc: 11.87, label: ThrowDiscus, predict: Lunges
id: 0498, acc: 11.85, label: TrampolineJumping, predict: Lunges
id: 0499, acc: 11.82, label: TrampolineJumping, predict: Lunges
id: 0500, acc: 11.80, label: TrampolineJumping, predict: Lunges
id: 0501, acc: 11.78, label: TrampolineJumping, predict: Lunges
id: 0502, acc: 11.75, label: TrampolineJumping, predict: Lunges
id: 0503, acc: 11.73, label: Typing, predict: Lunges
id: 0504, acc: 11.71, label: Typing, predict: Lunges
id: 0505, acc: 11.68, label: Typing, predict: Lunges
id: 0506, acc: 11.66, label: Typing, predict: Lunges
id: 0507, acc: 11.64, label: UnevenBars, predict: Lunges
id: 0508, acc: 11.61, label: UnevenBars, predict: Lunges
id: 0509, acc: 11.59, label: UnevenBars, predict: Lunges
id: 0510, acc: 11.57, label: UnevenBars, predict: Lunges
id: 0511, acc: 11.55, label: UnevenBars, predict: Lunges
id: 0512, acc: 11.52, label: UnevenBars, predict: YoYo
id: 0513, acc: 11.50, label: UnevenBars, predict: Lunges
id: 0514, acc: 11.48, label: VolleyballSpiking, predict: Lunges
id: 0515, acc: 11.46, label: VolleyballSpiking, predict: Lunges
id: 0516, acc: 11.43, label: VolleyballSpiking, predict: Lunges
id: 0517, acc: 11.41, label: VolleyballSpiking, predict: Lunges
id: 0518, acc: 11.58, label: WalkingWithDog, predict: WalkingWithDog
id: 0519, acc: 11.56, label: WalkingWithDog, predict: Lunges
id: 0520, acc: 11.54, label: WalkingWithDog, predict: Lunges
id: 0521, acc: 11.52, label: WalkingWithDog, predict: Lunges
id: 0522, acc: 11.49, label: WallPushups, predict: Lunges
id: 0523, acc: 11.47, label: WallPushups, predict: Lunges
id: 0524, acc: 11.45, label: WallPushups, predict: Lunges
id: 0525, acc: 11.43, label: WallPushups, predict: Lunges
id: 0526, acc: 11.41, label: WallPushups, predict: Lunges
id: 0527, acc: 11.39, label: WritingOnBoard, predict: Lunges
id: 0528, acc: 11.36, label: WritingOnBoard, predict: Lunges
id: 0529, acc: 11.34, label: WritingOnBoard, predict: Lunges
id: 0530, acc: 11.32, label: WritingOnBoard, predict: Lunges
id: 0531, acc: 11.30, label: WritingOnBoard, predict: Lunges
id: 0532, acc: 11.47, label: YoYo, predict: YoYo
id: 0533, acc: 11.63, label: YoYo, predict: YoYo
id: 0534, acc: 11.80, label: YoYo, predict: YoYo
id: 0535, acc: 11.96, label: YoYo, predict: YoYo

0:11:02.571862,       2020-02-26 00:08:50.011641
