Namespace(arch='resnext-101', attack_iter=5, attack_type='roa', batch_size=32, epsilon=255, exp_name='roa_clean', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-22 02:24:35.925026

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 1010, acc: 2.38, label: Drumming, predict: Swing
id: 1011, acc: 2.37, label: Drumming, predict: Swing
id: 1012, acc: 2.37, label: Drumming, predict: Swing
id: 1013, acc: 2.37, label: Drumming, predict: Swing
id: 1014, acc: 2.37, label: Drumming, predict: Swing
id: 1015, acc: 2.36, label: Drumming, predict: Swing
id: 1016, acc: 2.36, label: Drumming, predict: HeadMassage
id: 1017, acc: 2.36, label: Drumming, predict: HeadMassage
id: 1018, acc: 2.36, label: Drumming, predict: BandMarching
id: 1019, acc: 2.36, label: Drumming, predict: JugglingBalls
id: 1020, acc: 2.35, label: Drumming, predict: Swing
id: 1021, acc: 2.35, label: Drumming, predict: HandstandPushups
id: 1022, acc: 2.35, label: Drumming, predict: Swing
id: 1023, acc: 2.35, label: Drumming, predict: Swing
id: 1024, acc: 2.34, label: Drumming, predict: Swing
id: 1025, acc: 2.34, label: Drumming, predict: Swing
id: 1026, acc: 2.34, label: Drumming, predict: YoYo
id: 1027, acc: 2.34, label: Drumming, predict: Skijet
id: 1028, acc: 2.33, label: Drumming, predict: Swing
id: 1029, acc: 2.33, label: Drumming, predict: Swing
id: 1030, acc: 2.33, label: Drumming, predict: Swing
id: 1031, acc: 2.33, label: Drumming, predict: Swing
id: 1032, acc: 2.33, label: Drumming, predict: Swing
id: 1033, acc: 2.32, label: Drumming, predict: Swing
id: 1034, acc: 2.32, label: Drumming, predict: Swing
id: 1035, acc: 2.32, label: Drumming, predict: Swing
id: 1036, acc: 2.32, label: Drumming, predict: Swing
id: 1037, acc: 2.31, label: Drumming, predict: Swing
id: 1038, acc: 2.31, label: Drumming, predict: Swing
id: 1039, acc: 2.31, label: Drumming, predict: Swing
id: 1040, acc: 2.31, label: Drumming, predict: Swing
id: 1041, acc: 2.31, label: Drumming, predict: Swing
id: 1042, acc: 2.30, label: Fencing, predict: Swing
id: 1043, acc: 2.30, label: Fencing, predict: Swing
id: 1044, acc: 2.30, label: Fencing, predict: Swing
id: 1045, acc: 2.30, label: Fencing, predict: Swing
id: 1046, acc: 2.29, label: Fencing, predict: Swing
id: 1047, acc: 2.29, label: Fencing, predict: BaseballPitch
id: 1048, acc: 2.29, label: Fencing, predict: BalanceBeam
id: 1049, acc: 2.29, label: Fencing, predict: Swing
id: 1050, acc: 2.29, label: Fencing, predict: BlowingCandles
id: 1051, acc: 2.28, label: Fencing, predict: TrampolineJumping
id: 1052, acc: 2.28, label: Fencing, predict: Swing
id: 1053, acc: 2.28, label: Fencing, predict: Swing
id: 1054, acc: 2.28, label: Fencing, predict: Swing
id: 1055, acc: 2.27, label: Fencing, predict: BandMarching
id: 1056, acc: 2.27, label: Fencing, predict: Lunges
id: 1057, acc: 2.27, label: Fencing, predict: Swing
id: 1058, acc: 2.27, label: Fencing, predict: Swing
id: 1059, acc: 2.27, label: Fencing, predict: Swing
id: 1060, acc: 2.26, label: Fencing, predict: Swing
id: 1061, acc: 2.26, label: Fencing, predict: Swing
id: 1062, acc: 2.26, label: Fencing, predict: Swing
id: 1063, acc: 2.26, label: Fencing, predict: Swing
id: 1064, acc: 2.26, label: Fencing, predict: BaseballPitch
id: 1065, acc: 2.25, label: Fencing, predict: BaseballPitch
id: 1066, acc: 2.25, label: Fencing, predict: Swing
id: 1067, acc: 2.25, label: Fencing, predict: Swing
id: 1068, acc: 2.25, label: Fencing, predict: Swing
id: 1069, acc: 2.25, label: Fencing, predict: Swing
id: 1070, acc: 2.24, label: Fencing, predict: Swing
id: 1071, acc: 2.24, label: Fencing, predict: Swing
id: 1072, acc: 2.24, label: Fencing, predict: BaseballPitch
id: 1073, acc: 2.24, label: Fencing, predict: Swing
id: 1074, acc: 2.23, label: Fencing, predict: Swing
id: 1075, acc: 2.23, label: Fencing, predict: Swing
id: 1076, acc: 2.23, label: FieldHockeyPenalty, predict: Swing
id: 1077, acc: 2.23, label: FieldHockeyPenalty, predict: Swing
id: 1078, acc: 2.23, label: FieldHockeyPenalty, predict: BaseballPitch
id: 1079, acc: 2.22, label: FieldHockeyPenalty, predict: Swing
id: 1080, acc: 2.22, label: FieldHockeyPenalty, predict: Swing
id: 1081, acc: 2.22, label: FieldHockeyPenalty, predict: LongJump
id: 1082, acc: 2.22, label: FieldHockeyPenalty, predict: LongJump
id: 1083, acc: 2.22, label: FieldHockeyPenalty, predict: Swing
id: 1084, acc: 2.21, label: FieldHockeyPenalty, predict: LongJump
id: 1085, acc: 2.21, label: FieldHockeyPenalty, predict: Swing
id: 1086, acc: 2.21, label: FieldHockeyPenalty, predict: LongJump
id: 1087, acc: 2.21, label: FieldHockeyPenalty, predict: Swing
id: 1088, acc: 2.21, label: FieldHockeyPenalty, predict: Swing
id: 1089, acc: 2.20, label: FieldHockeyPenalty, predict: Swing
id: 1090, acc: 2.20, label: FieldHockeyPenalty, predict: Swing
id: 1091, acc: 2.20, label: FieldHockeyPenalty, predict: Swing
id: 1092, acc: 2.20, label: FieldHockeyPenalty, predict: Swing
id: 1093, acc: 2.20, label: FieldHockeyPenalty, predict: Swing
id: 1094, acc: 2.19, label: FieldHockeyPenalty, predict: Swing
id: 1095, acc: 2.19, label: FieldHockeyPenalty, predict: Swing
id: 1096, acc: 2.19, label: FieldHockeyPenalty, predict: Swing
id: 1097, acc: 2.19, label: FieldHockeyPenalty, predict: Swing
id: 1098, acc: 2.19, label: FieldHockeyPenalty, predict: Swing
id: 1099, acc: 2.18, label: FieldHockeyPenalty, predict: Swing
id: 1100, acc: 2.18, label: FieldHockeyPenalty, predict: Swing
id: 1101, acc: 2.18, label: FieldHockeyPenalty, predict: Swing
id: 1102, acc: 2.18, label: FieldHockeyPenalty, predict: Swing
id: 1103, acc: 2.18, label: FieldHockeyPenalty, predict: Swing
id: 1104, acc: 2.17, label: FieldHockeyPenalty, predict: Swing
id: 1105, acc: 2.17, label: FieldHockeyPenalty, predict: HammerThrow
id: 1106, acc: 2.17, label: FieldHockeyPenalty, predict: Swing
id: 1107, acc: 2.17, label: FieldHockeyPenalty, predict: Swing
id: 1108, acc: 2.17, label: FieldHockeyPenalty, predict: Swing
id: 1109, acc: 2.16, label: FieldHockeyPenalty, predict: Swing
id: 1110, acc: 2.16, label: FieldHockeyPenalty, predict: JugglingBalls
id: 1111, acc: 2.16, label: FieldHockeyPenalty, predict: Swing
id: 1112, acc: 2.16, label: FieldHockeyPenalty, predict: Swing
id: 1113, acc: 2.16, label: FieldHockeyPenalty, predict: Swing
id: 1114, acc: 2.15, label: FieldHockeyPenalty, predict: BandMarching
id: 1115, acc: 2.15, label: FieldHockeyPenalty, predict: Swing
id: 1116, acc: 2.15, label: FloorGymnastics, predict: Swing
id: 1117, acc: 2.15, label: FloorGymnastics, predict: Swing
id: 1118, acc: 2.15, label: FloorGymnastics, predict: TrampolineJumping
id: 1119, acc: 2.14, label: FloorGymnastics, predict: Swing
id: 1120, acc: 2.14, label: FloorGymnastics, predict: Swing
id: 1121, acc: 2.14, label: FloorGymnastics, predict: Swing
id: 1122, acc: 2.14, label: FloorGymnastics, predict: Lunges
id: 1123, acc: 2.14, label: FloorGymnastics, predict: Lunges
id: 1124, acc: 2.14, label: FloorGymnastics, predict: LongJump
id: 1125, acc: 2.13, label: FloorGymnastics, predict: LongJump
id: 1126, acc: 2.13, label: FloorGymnastics, predict: UnevenBars
id: 1127, acc: 2.13, label: FloorGymnastics, predict: JumpingJack
id: 1128, acc: 2.13, label: FloorGymnastics, predict: Lunges
id: 1129, acc: 2.13, label: FloorGymnastics, predict: LongJump
id: 1130, acc: 2.12, label: FloorGymnastics, predict: Lunges
id: 1131, acc: 2.12, label: FloorGymnastics, predict: Swing
id: 1132, acc: 2.12, label: FloorGymnastics, predict: TrampolineJumping
id: 1133, acc: 2.12, label: FloorGymnastics, predict: LongJump
id: 1134, acc: 2.12, label: FloorGymnastics, predict: Swing
id: 1135, acc: 2.11, label: FloorGymnastics, predict: Swing
id: 1136, acc: 2.11, label: FloorGymnastics, predict: Swing
id: 1137, acc: 2.11, label: FloorGymnastics, predict: Swing
id: 1138, acc: 2.11, label: FloorGymnastics, predict: Lunges
id: 1139, acc: 2.11, label: FloorGymnastics, predict: Lunges
id: 1140, acc: 2.11, label: FloorGymnastics, predict: Lunges
id: 1141, acc: 2.10, label: FloorGymnastics, predict: Swing
id: 1142, acc: 2.10, label: FloorGymnastics, predict: Swing
id: 1143, acc: 2.10, label: FloorGymnastics, predict: Swing
id: 1144, acc: 2.10, label: FloorGymnastics, predict: Swing
id: 1145, acc: 2.10, label: FloorGymnastics, predict: Swing
id: 1146, acc: 2.09, label: FloorGymnastics, predict: Swing
id: 1147, acc: 2.09, label: FloorGymnastics, predict: Swing
id: 1148, acc: 2.09, label: FloorGymnastics, predict: Swing
id: 1149, acc: 2.09, label: FloorGymnastics, predict: Swing
id: 1150, acc: 2.09, label: FloorGymnastics, predict: LongJump
id: 1151, acc: 2.09, label: FloorGymnastics, predict: Swing
id: 1152, acc: 2.08, label: FrisbeeCatch, predict: Swing
id: 1153, acc: 2.08, label: FrisbeeCatch, predict: Swing
id: 1154, acc: 2.08, label: FrisbeeCatch, predict: TrampolineJumping
id: 1155, acc: 2.08, label: FrisbeeCatch, predict: TrampolineJumping
id: 1156, acc: 2.08, label: FrisbeeCatch, predict: TrampolineJumping
id: 1157, acc: 2.07, label: FrisbeeCatch, predict: FloorGymnastics
id: 1158, acc: 2.07, label: FrisbeeCatch, predict: Swing
id: 1159, acc: 2.07, label: FrisbeeCatch, predict: Swing
id: 1160, acc: 2.07, label: FrisbeeCatch, predict: Swing
id: 1161, acc: 2.07, label: FrisbeeCatch, predict: LongJump
id: 1162, acc: 2.07, label: FrisbeeCatch, predict: Swing
id: 1163, acc: 2.06, label: FrisbeeCatch, predict: Swing
id: 1164, acc: 2.06, label: FrisbeeCatch, predict: Swing
id: 1165, acc: 2.06, label: FrisbeeCatch, predict: Swing
id: 1166, acc: 2.06, label: FrisbeeCatch, predict: Swing
id: 1167, acc: 2.06, label: FrisbeeCatch, predict: Swing
id: 1168, acc: 2.05, label: FrisbeeCatch, predict: Swing
id: 1169, acc: 2.05, label: FrisbeeCatch, predict: Swing
id: 1170, acc: 2.05, label: FrisbeeCatch, predict: Swing
id: 1171, acc: 2.05, label: FrisbeeCatch, predict: BaseballPitch
id: 1172, acc: 2.05, label: FrisbeeCatch, predict: Swing
id: 1173, acc: 2.05, label: FrisbeeCatch, predict: JumpingJack
id: 1174, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1175, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1176, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1177, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1178, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1179, acc: 2.04, label: FrisbeeCatch, predict: Swing
id: 1180, acc: 2.03, label: FrisbeeCatch, predict: Swing
id: 1181, acc: 2.03, label: FrisbeeCatch, predict: Swing
id: 1182, acc: 2.03, label: FrisbeeCatch, predict: Swing
id: 1183, acc: 2.03, label: FrisbeeCatch, predict: CricketBowling
id: 1184, acc: 2.03, label: FrisbeeCatch, predict: Swing
id: 1185, acc: 2.03, label: FrisbeeCatch, predict: Swing
id: 1186, acc: 2.02, label: FrisbeeCatch, predict: Swing
id: 1187, acc: 2.02, label: FrisbeeCatch, predict: Swing
id: 1188, acc: 2.02, label: FrisbeeCatch, predict: Swing
id: 1189, acc: 2.02, label: FrontCrawl, predict: BreastStroke
id: 1190, acc: 2.02, label: FrontCrawl, predict: Lunges
id: 1191, acc: 2.02, label: FrontCrawl, predict: BreastStroke
id: 1192, acc: 2.01, label: FrontCrawl, predict: Lunges
id: 1193, acc: 2.01, label: FrontCrawl, predict: BreastStroke
id: 1194, acc: 2.01, label: FrontCrawl, predict: BreastStroke
id: 1195, acc: 2.01, label: FrontCrawl, predict: BreastStroke
id: 1196, acc: 2.01, label: FrontCrawl, predict: BreastStroke
id: 1197, acc: 2.01, label: FrontCrawl, predict: BreastStroke
id: 1198, acc: 2.00, label: FrontCrawl, predict: BreastStroke
id: 1199, acc: 2.00, label: FrontCrawl, predict: Lunges
id: 1200, acc: 2.00, label: FrontCrawl, predict: Lunges
id: 1201, acc: 2.00, label: FrontCrawl, predict: BreastStroke
id: 1202, acc: 2.00, label: FrontCrawl, predict: BreastStroke
id: 1203, acc: 2.00, label: FrontCrawl, predict: BreastStroke
id: 1204, acc: 1.99, label: FrontCrawl, predict: TrampolineJumping
id: 1205, acc: 1.99, label: FrontCrawl, predict: TrampolineJumping
id: 1206, acc: 1.99, label: FrontCrawl, predict: Skiing
id: 1207, acc: 1.99, label: FrontCrawl, predict: BreastStroke
id: 1208, acc: 1.99, label: FrontCrawl, predict: BreastStroke
id: 1209, acc: 1.99, label: FrontCrawl, predict: BreastStroke
id: 1210, acc: 1.98, label: FrontCrawl, predict: Rowing
id: 1211, acc: 1.98, label: FrontCrawl, predict: Skijet
id: 1212, acc: 1.98, label: FrontCrawl, predict: Lunges
id: 1213, acc: 1.98, label: FrontCrawl, predict: Swing
id: 1214, acc: 1.98, label: FrontCrawl, predict: Lunges
id: 1215, acc: 1.98, label: FrontCrawl, predict: TrampolineJumping
id: 1216, acc: 1.97, label: FrontCrawl, predict: Lunges
id: 1217, acc: 1.97, label: FrontCrawl, predict: BodyWeightSquats
id: 1218, acc: 1.97, label: FrontCrawl, predict: TrampolineJumping
id: 1219, acc: 1.97, label: FrontCrawl, predict: Lunges
id: 1220, acc: 1.97, label: FrontCrawl, predict: Swing
id: 1221, acc: 1.97, label: FrontCrawl, predict: Rowing
id: 1222, acc: 1.96, label: FrontCrawl, predict: Swing
id: 1223, acc: 1.96, label: FrontCrawl, predict: Lunges
id: 1224, acc: 1.96, label: FrontCrawl, predict: JugglingBalls
id: 1225, acc: 1.96, label: FrontCrawl, predict: Lunges
id: 1226, acc: 1.96, label: GolfSwing, predict: Swing
id: 1227, acc: 1.96, label: GolfSwing, predict: Swing
id: 1228, acc: 1.95, label: GolfSwing, predict: Swing
id: 1229, acc: 1.95, label: GolfSwing, predict: Swing
id: 1230, acc: 1.95, label: GolfSwing, predict: Swing
id: 1231, acc: 1.95, label: GolfSwing, predict: Swing
id: 1232, acc: 1.95, label: GolfSwing, predict: Swing
id: 1233, acc: 1.95, label: GolfSwing, predict: Swing
id: 1234, acc: 1.94, label: GolfSwing, predict: Swing
id: 1235, acc: 1.94, label: GolfSwing, predict: Swing
id: 1236, acc: 1.94, label: GolfSwing, predict: Swing
id: 1237, acc: 1.94, label: GolfSwing, predict: JugglingBalls
id: 1238, acc: 1.94, label: GolfSwing, predict: Swing
id: 1239, acc: 1.94, label: GolfSwing, predict: Swing
id: 1240, acc: 1.94, label: GolfSwing, predict: Swing
id: 1241, acc: 1.93, label: GolfSwing, predict: JugglingBalls
id: 1242, acc: 1.93, label: GolfSwing, predict: Swing
id: 1243, acc: 1.93, label: GolfSwing, predict: Swing
id: 1244, acc: 1.93, label: GolfSwing, predict: Swing
id: 1245, acc: 1.93, label: GolfSwing, predict: Swing
id: 1246, acc: 1.93, label: GolfSwing, predict: Swing
id: 1247, acc: 1.92, label: GolfSwing, predict: Swing
id: 1248, acc: 1.92, label: GolfSwing, predict: Swing
id: 1249, acc: 1.92, label: GolfSwing, predict: Swing
id: 1250, acc: 1.92, label: GolfSwing, predict: Swing
id: 1251, acc: 1.92, label: GolfSwing, predict: Swing
id: 1252, acc: 1.92, label: GolfSwing, predict: HulaHoop
id: 1253, acc: 1.92, label: GolfSwing, predict: HulaHoop
id: 1254, acc: 1.91, label: GolfSwing, predict: Swing
id: 1255, acc: 1.91, label: GolfSwing, predict: Swing
id: 1256, acc: 1.91, label: GolfSwing, predict: Swing
id: 1257, acc: 1.91, label: GolfSwing, predict: Swing
id: 1258, acc: 1.91, label: GolfSwing, predict: Swing
id: 1259, acc: 1.91, label: GolfSwing, predict: Swing
id: 1260, acc: 1.90, label: GolfSwing, predict: Swing
id: 1261, acc: 1.90, label: GolfSwing, predict: Swing
id: 1262, acc: 1.90, label: GolfSwing, predict: Swing
id: 1263, acc: 1.90, label: GolfSwing, predict: Swing
id: 1264, acc: 1.90, label: GolfSwing, predict: Swing
id: 1265, acc: 1.90, label: Haircut, predict: BlowingCandles
id: 1266, acc: 1.90, label: Haircut, predict: Shotput
id: 1267, acc: 1.89, label: Haircut, predict: Swing
id: 1268, acc: 1.89, label: Haircut, predict: Swing
id: 1269, acc: 1.89, label: Haircut, predict: BlowingCandles
id: 1270, acc: 1.89, label: Haircut, predict: JugglingBalls
id: 1271, acc: 1.89, label: Haircut, predict: Swing
id: 1272, acc: 1.89, label: Haircut, predict: ShavingBeard
id: 1273, acc: 1.89, label: Haircut, predict: ShavingBeard
id: 1274, acc: 1.88, label: Haircut, predict: Swing
id: 1275, acc: 1.88, label: Haircut, predict: Swing
id: 1276, acc: 1.88, label: Haircut, predict: Swing
id: 1277, acc: 1.88, label: Haircut, predict: Lunges
id: 1278, acc: 1.88, label: Haircut, predict: Swing
id: 1279, acc: 1.88, label: Haircut, predict: Swing
id: 1280, acc: 1.88, label: Haircut, predict: Swing
id: 1281, acc: 1.87, label: Haircut, predict: Swing
id: 1282, acc: 1.87, label: Haircut, predict: Swing
id: 1283, acc: 1.87, label: Haircut, predict: Swing
id: 1284, acc: 1.87, label: Haircut, predict: Swing
id: 1285, acc: 1.87, label: Haircut, predict: Swing
id: 1286, acc: 1.87, label: Haircut, predict: Swing
id: 1287, acc: 1.86, label: Haircut, predict: Swing
id: 1288, acc: 1.86, label: Haircut, predict: Swing
id: 1289, acc: 1.86, label: Haircut, predict: BlowingCandles
id: 1290, acc: 1.86, label: Haircut, predict: Swing
id: 1291, acc: 1.86, label: Haircut, predict: ShavingBeard
id: 1292, acc: 1.86, label: Haircut, predict: Swing
id: 1293, acc: 1.86, label: Haircut, predict: Swing
id: 1294, acc: 1.85, label: Haircut, predict: Swing
id: 1295, acc: 1.85, label: Haircut, predict: Swing
id: 1296, acc: 1.85, label: Haircut, predict: TrampolineJumping
id: 1297, acc: 1.85, label: Haircut, predict: Swing
id: 1298, acc: 1.85, label: Hammering, predict: BlowingCandles
id: 1299, acc: 1.85, label: Hammering, predict: BabyCrawling
id: 1300, acc: 1.85, label: Hammering, predict: HeadMassage
id: 1301, acc: 1.84, label: Hammering, predict: JugglingBalls
id: 1302, acc: 1.84, label: Hammering, predict: BlowingCandles
id: 1303, acc: 1.84, label: Hammering, predict: BlowingCandles
id: 1304, acc: 1.84, label: Hammering, predict: BlowingCandles
id: 1305, acc: 1.84, label: Hammering, predict: BlowingCandles
id: 1306, acc: 1.84, label: Hammering, predict: BabyCrawling
id: 1307, acc: 1.84, label: Hammering, predict: BabyCrawling
id: 1308, acc: 1.83, label: Hammering, predict: BabyCrawling
id: 1309, acc: 1.83, label: Hammering, predict: BabyCrawling
id: 1310, acc: 1.83, label: Hammering, predict: BlowingCandles
id: 1311, acc: 1.83, label: Hammering, predict: Swing
id: 1312, acc: 1.83, label: Hammering, predict: Swing
id: 1313, acc: 1.83, label: Hammering, predict: Swing
id: 1314, acc: 1.83, label: Hammering, predict: Swing
id: 1315, acc: 1.83, label: Hammering, predict: Swing
id: 1316, acc: 1.82, label: Hammering, predict: Swing
id: 1317, acc: 1.82, label: Hammering, predict: Swing
id: 1318, acc: 1.82, label: Hammering, predict: BabyCrawling
id: 1319, acc: 1.82, label: Hammering, predict: BlowingCandles
id: 1320, acc: 1.82, label: Hammering, predict: Swing
id: 1321, acc: 1.82, label: Hammering, predict: Swing
id: 1322, acc: 1.82, label: Hammering, predict: Swing
id: 1323, acc: 1.81, label: Hammering, predict: Swing
id: 1324, acc: 1.81, label: Hammering, predict: Swing
id: 1325, acc: 1.81, label: Hammering, predict: Swing
id: 1326, acc: 1.81, label: Hammering, predict: Swing
id: 1327, acc: 1.81, label: Hammering, predict: Swing
id: 1328, acc: 1.81, label: Hammering, predict: Swing
id: 1329, acc: 1.81, label: Hammering, predict: Swing
id: 1330, acc: 1.80, label: Hammering, predict: Swing
id: 1331, acc: 1.80, label: HammerThrow, predict: Swing
id: 1332, acc: 1.80, label: HammerThrow, predict: LongJump
id: 1333, acc: 1.80, label: HammerThrow, predict: Swing
id: 1334, acc: 1.80, label: HammerThrow, predict: Lunges
id: 1335, acc: 1.80, label: HammerThrow, predict: Swing
id: 1336, acc: 1.80, label: HammerThrow, predict: Swing
id: 1337, acc: 1.80, label: HammerThrow, predict: Lunges
id: 1338, acc: 1.79, label: HammerThrow, predict: Lunges
id: 1339, acc: 1.79, label: HammerThrow, predict: Swing
id: 1340, acc: 1.79, label: HammerThrow, predict: Lunges
id: 1341, acc: 1.79, label: HammerThrow, predict: Swing
id: 1342, acc: 1.79, label: HammerThrow, predict: TrampolineJumping
id: 1343, acc: 1.79, label: HammerThrow, predict: Swing
id: 1344, acc: 1.79, label: HammerThrow, predict: Swing
id: 1345, acc: 1.78, label: HammerThrow, predict: Swing
id: 1346, acc: 1.78, label: HammerThrow, predict: Swing
id: 1347, acc: 1.78, label: HammerThrow, predict: Swing
id: 1348, acc: 1.78, label: HammerThrow, predict: Swing
id: 1349, acc: 1.78, label: HammerThrow, predict: Swing
id: 1350, acc: 1.78, label: HammerThrow, predict: Lunges
id: 1351, acc: 1.78, label: HammerThrow, predict: Swing
id: 1352, acc: 1.78, label: HammerThrow, predict: YoYo
id: 1353, acc: 1.77, label: HammerThrow, predict: Swing
id: 1354, acc: 1.77, label: HammerThrow, predict: Swing
id: 1355, acc: 1.77, label: HammerThrow, predict: Swing
id: 1356, acc: 1.77, label: HammerThrow, predict: HulaHoop
id: 1357, acc: 1.77, label: HammerThrow, predict: Swing
id: 1358, acc: 1.77, label: HammerThrow, predict: Swing
id: 1359, acc: 1.77, label: HammerThrow, predict: Swing
id: 1360, acc: 1.76, label: HammerThrow, predict: Swing
id: 1361, acc: 1.76, label: HammerThrow, predict: Swing
id: 1362, acc: 1.76, label: HammerThrow, predict: Swing
id: 1363, acc: 1.76, label: HammerThrow, predict: Swing
id: 1364, acc: 1.76, label: HammerThrow, predict: Swing
id: 1365, acc: 1.76, label: HammerThrow, predict: Swing
id: 1366, acc: 1.76, label: HammerThrow, predict: Swing
id: 1367, acc: 1.76, label: HammerThrow, predict: Swing
id: 1368, acc: 1.75, label: HammerThrow, predict: Swing
id: 1369, acc: 1.75, label: HammerThrow, predict: Swing
id: 1370, acc: 1.75, label: HammerThrow, predict: Swing
id: 1371, acc: 1.75, label: HammerThrow, predict: Swing
id: 1372, acc: 1.75, label: HammerThrow, predict: Swing
id: 1373, acc: 1.75, label: HammerThrow, predict: Lunges
id: 1374, acc: 1.75, label: HammerThrow, predict: Swing
id: 1375, acc: 1.75, label: HammerThrow, predict: Swing
id: 1376, acc: 1.74, label: HandstandPushups, predict: JugglingBalls
id: 1377, acc: 1.74, label: HandstandPushups, predict: Swing
id: 1378, acc: 1.74, label: HandstandPushups, predict: Lunges
id: 1379, acc: 1.74, label: HandstandPushups, predict: Swing
id: 1380, acc: 1.74, label: HandstandPushups, predict: HulaHoop
id: 1381, acc: 1.74, label: HandstandPushups, predict: BandMarching
id: 1382, acc: 1.74, label: HandstandPushups, predict: Swing
id: 1383, acc: 1.74, label: HandstandPushups, predict: Swing
id: 1384, acc: 1.73, label: HandstandPushups, predict: Swing
id: 1385, acc: 1.73, label: HandstandPushups, predict: Swing
id: 1386, acc: 1.73, label: HandstandPushups, predict: JugglingBalls
id: 1387, acc: 1.73, label: HandstandPushups, predict: Swing
id: 1388, acc: 1.73, label: HandstandPushups, predict: Lunges
id: 1389, acc: 1.73, label: HandstandPushups, predict: Lunges
id: 1390, acc: 1.73, label: HandstandPushups, predict: Lunges
id: 1391, acc: 1.73, label: HandstandPushups, predict: BoxingPunchingBag
id: 1392, acc: 1.72, label: HandstandPushups, predict: HulaHoop
id: 1393, acc: 1.72, label: HandstandPushups, predict: HulaHoop
id: 1394, acc: 1.72, label: HandstandPushups, predict: HulaHoop
id: 1395, acc: 1.72, label: HandstandPushups, predict: JumpingJack
id: 1396, acc: 1.72, label: HandstandPushups, predict: Lunges
id: 1397, acc: 1.72, label: HandstandPushups, predict: HulaHoop
id: 1398, acc: 1.72, label: HandstandPushups, predict: Swing
id: 1399, acc: 1.72, label: HandstandPushups, predict: Swing
id: 1400, acc: 1.71, label: HandstandPushups, predict: Lunges
id: 1401, acc: 1.71, label: HandstandPushups, predict: Swing
id: 1402, acc: 1.71, label: HandstandPushups, predict: Swing
id: 1403, acc: 1.71, label: HandstandPushups, predict: BabyCrawling
id: 1404, acc: 1.71, label: HandstandWalking, predict: HandstandPushups
id: 1405, acc: 1.71, label: HandstandWalking, predict: BabyCrawling
id: 1406, acc: 1.71, label: HandstandWalking, predict: BabyCrawling
id: 1407, acc: 1.71, label: HandstandWalking, predict: HandstandPushups
id: 1408, acc: 1.70, label: HandstandWalking, predict: JugglingBalls
id: 1409, acc: 1.70, label: HandstandWalking, predict: JugglingBalls
id: 1410, acc: 1.70, label: HandstandWalking, predict: JugglingBalls
id: 1411, acc: 1.70, label: HandstandWalking, predict: JugglingBalls
id: 1412, acc: 1.70, label: HandstandWalking, predict: Lunges
id: 1413, acc: 1.70, label: HandstandWalking, predict: Lunges
id: 1414, acc: 1.70, label: HandstandWalking, predict: BabyCrawling
id: 1415, acc: 1.70, label: HandstandWalking, predict: Lunges
id: 1416, acc: 1.69, label: HandstandWalking, predict: JumpingJack
id: 1417, acc: 1.69, label: HandstandWalking, predict: Swing
id: 1418, acc: 1.69, label: HandstandWalking, predict: Swing
id: 1419, acc: 1.69, label: HandstandWalking, predict: Swing
id: 1420, acc: 1.69, label: HandstandWalking, predict: Swing
id: 1421, acc: 1.69, label: HandstandWalking, predict: TrampolineJumping
id: 1422, acc: 1.69, label: HandstandWalking, predict: Lunges
id: 1423, acc: 1.69, label: HandstandWalking, predict: TrampolineJumping
id: 1424, acc: 1.69, label: HandstandWalking, predict: Swing
id: 1425, acc: 1.68, label: HandstandWalking, predict: Lunges
id: 1426, acc: 1.68, label: HandstandWalking, predict: Lunges
id: 1427, acc: 1.68, label: HandstandWalking, predict: Lunges
id: 1428, acc: 1.68, label: HandstandWalking, predict: Swing
id: 1429, acc: 1.68, label: HandstandWalking, predict: Swing
id: 1430, acc: 1.68, label: HandstandWalking, predict: Swing
id: 1431, acc: 1.68, label: HandstandWalking, predict: Swing
id: 1432, acc: 1.68, label: HandstandWalking, predict: Lunges
id: 1433, acc: 1.67, label: HandstandWalking, predict: Lunges
id: 1434, acc: 1.67, label: HandstandWalking, predict: TrampolineJumping
id: 1435, acc: 1.67, label: HandstandWalking, predict: TrampolineJumping
id: 1436, acc: 1.67, label: HandstandWalking, predict: Lunges
