Namespace(arch='resnext-101', attack_iter=5, attack_type='noise', batch_size=32, bn_branch='clean', epsilon=4, exp_name='pgd_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-25 23:16:23.476608

Namespace(arch='resnext-101', attack_iter=5, attack_type='noise', batch_size=32, bn_branch='clean', epsilon=4, exp_name='pgd_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-25 23:16:33.295450

Namespace(arch='resnext-101', attack_iter=5, attack_type='noise', batch_size=32, bn_branch='clean', epsilon=4, exp_name='pgd_clean_testlist3b', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=True, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist03b_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-25 23:17:43.274572

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Knitting
id: 0244, acc: 2.46, label: JugglingBalls, predict: TrampolineJumping
id: 0245, acc: 2.45, label: JugglingBalls, predict: PlayingDaf
id: 0246, acc: 2.44, label: JugglingBalls, predict: TrampolineJumping
id: 0247, acc: 2.43, label: JumpingJack, predict: Lunges
id: 0248, acc: 2.42, label: JumpingJack, predict: CliffDiving
id: 0249, acc: 2.41, label: JumpingJack, predict: JumpRope
id: 0250, acc: 2.40, label: JumpingJack, predict: Lunges
id: 0251, acc: 2.39, label: JumpRope, predict: SoccerJuggling
id: 0252, acc: 2.38, label: JumpRope, predict: JavelinThrow
id: 0253, acc: 2.37, label: JumpRope, predict: TrampolineJumping
id: 0254, acc: 2.36, label: JumpRope, predict: JavelinThrow
id: 0255, acc: 2.35, label: JumpRope, predict: SoccerJuggling
id: 0256, acc: 2.34, label: JumpRope, predict: SoccerJuggling
id: 0257, acc: 2.33, label: Kayaking, predict: Rafting
id: 0258, acc: 2.33, label: Kayaking, predict: Rafting
id: 0259, acc: 2.32, label: Kayaking, predict: WalkingWithDog
id: 0260, acc: 2.31, label: Kayaking, predict: Skiing
id: 0261, acc: 2.30, label: Kayaking, predict: Skiing
id: 0262, acc: 2.29, label: Kayaking, predict: WalkingWithDog
id: 0263, acc: 2.28, label: Kayaking, predict: Surfing
id: 0264, acc: 2.27, label: Knitting, predict: ShavingBeard
id: 0265, acc: 2.26, label: Knitting, predict: Typing
id: 0266, acc: 2.26, label: Knitting, predict: Mixing
id: 0267, acc: 2.25, label: Knitting, predict: Typing
id: 0268, acc: 2.24, label: Knitting, predict: Mixing
id: 0269, acc: 2.23, label: Knitting, predict: Typing
id: 0270, acc: 2.22, label: Knitting, predict: Typing
id: 0271, acc: 2.21, label: LongJump, predict: Bowling
id: 0272, acc: 2.21, label: LongJump, predict: Fencing
id: 0273, acc: 2.20, label: LongJump, predict: Bowling
id: 0274, acc: 2.19, label: LongJump, predict: Bowling
id: 0275, acc: 2.18, label: LongJump, predict: PoleVault
id: 0276, acc: 2.17, label: Lunges, predict: Swing
id: 0277, acc: 2.17, label: Lunges, predict: Swing
id: 0278, acc: 2.16, label: Lunges, predict: Swing
id: 0279, acc: 2.15, label: Lunges, predict: Swing
id: 0280, acc: 2.14, label: MilitaryParade, predict: BandMarching
id: 0281, acc: 2.14, label: MilitaryParade, predict: HorseRace
id: 0282, acc: 2.13, label: MilitaryParade, predict: HorseRace
id: 0283, acc: 2.12, label: MilitaryParade, predict: HorseRace
id: 0284, acc: 2.11, label: MilitaryParade, predict: HorseRace
id: 0285, acc: 2.11, label: MilitaryParade, predict: HorseRace
id: 0286, acc: 2.10, label: MilitaryParade, predict: HorseRace
id: 0287, acc: 2.09, label: Mixing, predict: Swing
id: 0288, acc: 2.08, label: Mixing, predict: BlowingCandles
id: 0289, acc: 2.08, label: Mixing, predict: BlowingCandles
id: 0290, acc: 2.07, label: Mixing, predict: BlowingCandles
id: 0291, acc: 2.06, label: Mixing, predict: CuttingInKitchen
id: 0292, acc: 2.05, label: Mixing, predict: BlowingCandles
id: 0293, acc: 2.05, label: Mixing, predict: PlayingGuitar
id: 0294, acc: 2.38, label: MoppingFloor, predict: MoppingFloor
id: 0295, acc: 2.37, label: MoppingFloor, predict: WalkingWithDog
id: 0296, acc: 2.36, label: MoppingFloor, predict: WalkingWithDog
id: 0297, acc: 2.36, label: MoppingFloor, predict: WalkingWithDog
id: 0298, acc: 2.35, label: Nunchucks, predict: TaiChi
id: 0299, acc: 2.34, label: Nunchucks, predict: TaiChi
id: 0300, acc: 2.33, label: Nunchucks, predict: TaiChi
id: 0301, acc: 2.33, label: Nunchucks, predict: YoYo
id: 0302, acc: 2.32, label: Nunchucks, predict: JumpingJack
id: 0303, acc: 2.31, label: Nunchucks, predict: JumpRope
id: 0304, acc: 2.30, label: ParallelBars, predict: VolleyballSpiking
id: 0305, acc: 2.30, label: ParallelBars, predict: VolleyballSpiking
id: 0306, acc: 2.29, label: ParallelBars, predict: RopeClimbing
id: 0307, acc: 2.28, label: ParallelBars, predict: VolleyballSpiking
id: 0308, acc: 2.27, label: PizzaTossing, predict: Mixing
id: 0309, acc: 2.27, label: PizzaTossing, predict: Drumming
id: 0310, acc: 2.26, label: PizzaTossing, predict: BodyWeightSquats
id: 0311, acc: 2.25, label: PizzaTossing, predict: Lunges
id: 0312, acc: 2.24, label: PlayingCello, predict: Punch
id: 0313, acc: 2.24, label: PlayingCello, predict: Punch
id: 0314, acc: 2.23, label: PlayingCello, predict: Punch
id: 0315, acc: 2.22, label: PlayingCello, predict: Punch
id: 0316, acc: 2.22, label: PlayingCello, predict: Punch
id: 0317, acc: 2.21, label: PlayingCello, predict: Punch
id: 0318, acc: 2.20, label: PlayingCello, predict: Punch
id: 0319, acc: 2.19, label: PlayingDaf, predict: Drumming
id: 0320, acc: 2.19, label: PlayingDaf, predict: Drumming
id: 0321, acc: 2.18, label: PlayingDaf, predict: Drumming
id: 0322, acc: 2.17, label: PlayingDaf, predict: Drumming
id: 0323, acc: 2.17, label: PlayingDaf, predict: Drumming
id: 0324, acc: 2.16, label: PlayingDaf, predict: Drumming
id: 0325, acc: 2.15, label: PlayingDaf, predict: Drumming
id: 0326, acc: 2.15, label: PlayingDhol, predict: Biking
id: 0327, acc: 2.14, label: PlayingDhol, predict: Biking
id: 0328, acc: 2.13, label: PlayingDhol, predict: Biking
id: 0329, acc: 2.13, label: PlayingDhol, predict: Biking
id: 0330, acc: 2.12, label: PlayingFlute, predict: PlayingViolin
id: 0331, acc: 2.11, label: PlayingFlute, predict: PlayingViolin
id: 0332, acc: 2.11, label: PlayingFlute, predict: PlayingViolin
id: 0333, acc: 2.10, label: PlayingFlute, predict: BabyCrawling
id: 0334, acc: 2.10, label: PlayingFlute, predict: PlayingViolin
id: 0335, acc: 2.09, label: PlayingFlute, predict: PlayingViolin
id: 0336, acc: 2.08, label: PlayingFlute, predict: PlayingViolin
id: 0337, acc: 2.08, label: PlayingGuitar, predict: Knitting
id: 0338, acc: 2.07, label: PlayingGuitar, predict: Knitting
id: 0339, acc: 2.06, label: PlayingGuitar, predict: Knitting
id: 0340, acc: 2.06, label: PlayingGuitar, predict: Drumming
id: 0341, acc: 2.05, label: PlayingGuitar, predict: Knitting
id: 0342, acc: 2.05, label: PlayingGuitar, predict: Drumming
id: 0343, acc: 2.04, label: PlayingGuitar, predict: Haircut
id: 0344, acc: 2.33, label: PlayingPiano, predict: PlayingPiano
id: 0345, acc: 2.32, label: PlayingPiano, predict: PlayingDhol
id: 0346, acc: 2.31, label: PlayingPiano, predict: TennisSwing
id: 0347, acc: 2.31, label: PlayingPiano, predict: Drumming
id: 0348, acc: 2.30, label: PlayingSitar, predict: PlayingGuitar
id: 0349, acc: 2.29, label: PlayingSitar, predict: RopeClimbing
id: 0350, acc: 2.29, label: PlayingSitar, predict: PlayingGuitar
id: 0351, acc: 2.28, label: PlayingSitar, predict: BandMarching
id: 0352, acc: 2.27, label: PlayingTabla, predict: PlayingCello
id: 0353, acc: 2.27, label: PlayingTabla, predict: PlayingSitar
id: 0354, acc: 2.26, label: PlayingTabla, predict: PlayingDhol
id: 0355, acc: 2.25, label: PlayingTabla, predict: PlayingDhol
id: 0356, acc: 2.25, label: PlayingViolin, predict: YoYo
id: 0357, acc: 2.24, label: PlayingViolin, predict: Lunges
id: 0358, acc: 2.23, label: PlayingViolin, predict: YoYo
id: 0359, acc: 2.23, label: PlayingViolin, predict: YoYo
id: 0360, acc: 2.22, label: PoleVault, predict: LongJump
id: 0361, acc: 2.22, label: PoleVault, predict: LongJump
id: 0362, acc: 2.21, label: PoleVault, predict: LongJump
id: 0363, acc: 2.20, label: PoleVault, predict: LongJump
id: 0364, acc: 2.20, label: PommelHorse, predict: StillRings
id: 0365, acc: 2.19, label: PommelHorse, predict: PlayingDhol
id: 0366, acc: 2.19, label: PommelHorse, predict: Rafting
id: 0367, acc: 2.18, label: PommelHorse, predict: Rafting
id: 0368, acc: 2.17, label: PullUps, predict: Lunges
id: 0369, acc: 2.17, label: PullUps, predict: RopeClimbing
id: 0370, acc: 2.16, label: PullUps, predict: TrampolineJumping
id: 0371, acc: 2.43, label: PullUps, predict: PullUps
id: 0372, acc: 2.42, label: Punch, predict: UnevenBars
id: 0373, acc: 2.41, label: Punch, predict: UnevenBars
id: 0374, acc: 2.41, label: Punch, predict: UnevenBars
id: 0375, acc: 2.40, label: Punch, predict: UnevenBars
id: 0376, acc: 2.39, label: Punch, predict: BabyCrawling
id: 0377, acc: 2.39, label: Punch, predict: YoYo
id: 0378, acc: 2.38, label: PushUps, predict: SumoWrestling
id: 0379, acc: 2.37, label: PushUps, predict: SumoWrestling
id: 0380, acc: 2.37, label: PushUps, predict: SumoWrestling
id: 0381, acc: 2.36, label: PushUps, predict: VolleyballSpiking
id: 0382, acc: 2.36, label: Rafting, predict: Kayaking
id: 0383, acc: 2.35, label: Rafting, predict: Skijet
id: 0384, acc: 2.34, label: Rafting, predict: Skijet
id: 0385, acc: 2.34, label: Rafting, predict: Kayaking
id: 0386, acc: 2.33, label: RockClimbingIndoor, predict: MilitaryParade
id: 0387, acc: 2.33, label: RockClimbingIndoor, predict: MilitaryParade
id: 0388, acc: 2.32, label: RockClimbingIndoor, predict: Skiing
id: 0389, acc: 2.31, label: RockClimbingIndoor, predict: MoppingFloor
id: 0390, acc: 2.31, label: RopeClimbing, predict: VolleyballSpiking
id: 0391, acc: 2.30, label: RopeClimbing, predict: StillRings
id: 0392, acc: 2.30, label: RopeClimbing, predict: StillRings
id: 0393, acc: 2.29, label: RopeClimbing, predict: StillRings
id: 0394, acc: 2.28, label: RopeClimbing, predict: UnevenBars
id: 0395, acc: 2.28, label: Rowing, predict: Skijet
id: 0396, acc: 2.27, label: Rowing, predict: Skijet
id: 0397, acc: 2.27, label: Rowing, predict: Skijet
id: 0398, acc: 2.26, label: Rowing, predict: SoccerJuggling
id: 0399, acc: 2.26, label: Rowing, predict: Skijet
id: 0400, acc: 2.25, label: Rowing, predict: SoccerJuggling
id: 0401, acc: 2.24, label: Rowing, predict: Biking
id: 0402, acc: 2.24, label: SalsaSpin, predict: IceDancing
id: 0403, acc: 2.23, label: SalsaSpin, predict: HulaHoop
id: 0404, acc: 2.23, label: SalsaSpin, predict: HulaHoop
id: 0405, acc: 2.22, label: SalsaSpin, predict: HulaHoop
id: 0406, acc: 2.22, label: SalsaSpin, predict: IceDancing
id: 0407, acc: 2.21, label: SalsaSpin, predict: IceDancing
id: 0408, acc: 2.21, label: ShavingBeard, predict: MilitaryParade
id: 0409, acc: 2.20, label: ShavingBeard, predict: ApplyLipstick
id: 0410, acc: 2.20, label: ShavingBeard, predict: MilitaryParade
id: 0411, acc: 2.19, label: ShavingBeard, predict: ApplyLipstick
id: 0412, acc: 2.18, label: ShavingBeard, predict: MilitaryParade
id: 0413, acc: 2.18, label: ShavingBeard, predict: ApplyLipstick
id: 0414, acc: 2.17, label: ShavingBeard, predict: MilitaryParade
id: 0415, acc: 2.17, label: Shotput, predict: BasketballDunk
id: 0416, acc: 2.16, label: Shotput, predict: HammerThrow
id: 0417, acc: 2.16, label: Shotput, predict: ThrowDiscus
id: 0418, acc: 2.15, label: Shotput, predict: HulaHoop
id: 0419, acc: 2.15, label: Shotput, predict: Swing
id: 0420, acc: 2.14, label: Shotput, predict: ThrowDiscus
id: 0421, acc: 2.14, label: Shotput, predict: HulaHoop
id: 0422, acc: 2.13, label: SkateBoarding, predict: TrampolineJumping
id: 0423, acc: 2.13, label: SkateBoarding, predict: Swing
id: 0424, acc: 2.12, label: SkateBoarding, predict: Biking
id: 0425, acc: 2.12, label: SkateBoarding, predict: HulaHoop
id: 0426, acc: 2.11, label: SkateBoarding, predict: HulaHoop
id: 0427, acc: 2.11, label: SkateBoarding, predict: Skiing
id: 0428, acc: 2.10, label: Skiing, predict: RopeClimbing
id: 0429, acc: 2.10, label: Skiing, predict: HorseRace
id: 0430, acc: 2.09, label: Skiing, predict: ParallelBars
id: 0431, acc: 2.09, label: Skiing, predict: Drumming
id: 0432, acc: 2.08, label: Skiing, predict: CuttingInKitchen
id: 0433, acc: 2.08, label: Skijet, predict: ThrowDiscus
id: 0434, acc: 2.07, label: Skijet, predict: Lunges
id: 0435, acc: 2.30, label: Skijet, predict: Skijet
id: 0436, acc: 2.29, label: Skijet, predict: Lunges
id: 0437, acc: 2.29, label: SkyDiving, predict: RopeClimbing
id: 0438, acc: 2.28, label: SkyDiving, predict: TrampolineJumping
id: 0439, acc: 2.28, label: SkyDiving, predict: Swing
id: 0440, acc: 2.27, label: SkyDiving, predict: PizzaTossing
id: 0441, acc: 2.27, label: SkyDiving, predict: WalkingWithDog
id: 0442, acc: 2.26, label: SoccerJuggling, predict: WalkingWithDog
id: 0443, acc: 2.26, label: SoccerJuggling, predict: Swing
id: 0444, acc: 2.25, label: SoccerJuggling, predict: BabyCrawling
id: 0445, acc: 2.25, label: SoccerJuggling, predict: WalkingWithDog
id: 0446, acc: 2.24, label: SoccerPenalty, predict: MilitaryParade
id: 0447, acc: 2.24, label: SoccerPenalty, predict: MilitaryParade
id: 0448, acc: 2.23, label: SoccerPenalty, predict: MilitaryParade
id: 0449, acc: 2.23, label: SoccerPenalty, predict: MilitaryParade
id: 0450, acc: 2.22, label: SoccerPenalty, predict: MilitaryParade
id: 0451, acc: 2.22, label: SoccerPenalty, predict: HorseRace
id: 0452, acc: 2.21, label: SoccerPenalty, predict: MilitaryParade
id: 0453, acc: 2.21, label: StillRings, predict: RockClimbingIndoor
id: 0454, acc: 2.20, label: StillRings, predict: MilitaryParade
id: 0455, acc: 2.20, label: StillRings, predict: RockClimbingIndoor
id: 0456, acc: 2.19, label: StillRings, predict: UnevenBars
id: 0457, acc: 2.19, label: SumoWrestling, predict: Lunges
id: 0458, acc: 2.18, label: SumoWrestling, predict: VolleyballSpiking
id: 0459, acc: 2.18, label: SumoWrestling, predict: FrisbeeCatch
id: 0460, acc: 2.17, label: SumoWrestling, predict: Lunges
id: 0461, acc: 2.17, label: Surfing, predict: BabyCrawling
id: 0462, acc: 2.16, label: Surfing, predict: Skijet
id: 0463, acc: 2.16, label: Surfing, predict: Skijet
id: 0464, acc: 2.16, label: Surfing, predict: CliffDiving
id: 0465, acc: 2.15, label: Surfing, predict: Skijet
id: 0466, acc: 2.15, label: Surfing, predict: FrontCrawl
id: 0467, acc: 2.14, label: Surfing, predict: Rafting
id: 0468, acc: 2.14, label: Swing, predict: VolleyballSpiking
id: 0469, acc: 2.13, label: Swing, predict: PullUps
id: 0470, acc: 2.13, label: Swing, predict: VolleyballSpiking
id: 0471, acc: 2.12, label: Swing, predict: VolleyballSpiking
id: 0472, acc: 2.12, label: Swing, predict: VolleyballSpiking
id: 0473, acc: 2.11, label: Swing, predict: Archery
id: 0474, acc: 2.11, label: Swing, predict: VolleyballSpiking
id: 0475, acc: 2.11, label: TableTennisShot, predict: UnevenBars
id: 0476, acc: 2.10, label: TableTennisShot, predict: TrampolineJumping
id: 0477, acc: 2.10, label: TableTennisShot, predict: Basketball
id: 0478, acc: 2.09, label: TableTennisShot, predict: ParallelBars
id: 0479, acc: 2.09, label: TableTennisShot, predict: BasketballDunk
id: 0480, acc: 2.08, label: TableTennisShot, predict: Basketball
id: 0481, acc: 2.08, label: TableTennisShot, predict: Swing
id: 0482, acc: 2.07, label: TaiChi, predict: TrampolineJumping
id: 0483, acc: 2.07, label: TaiChi, predict: Lunges
id: 0484, acc: 2.07, label: TaiChi, predict: VolleyballSpiking
id: 0485, acc: 2.06, label: TaiChi, predict: VolleyballSpiking
id: 0486, acc: 2.06, label: TennisSwing, predict: TrampolineJumping
id: 0487, acc: 2.05, label: TennisSwing, predict: FrisbeeCatch
id: 0488, acc: 2.05, label: TennisSwing, predict: MilitaryParade
id: 0489, acc: 2.04, label: TennisSwing, predict: TrampolineJumping
id: 0490, acc: 2.04, label: TennisSwing, predict: FrisbeeCatch
id: 0491, acc: 2.04, label: TennisSwing, predict: Lunges
id: 0492, acc: 2.03, label: TennisSwing, predict: Lunges
id: 0493, acc: 2.03, label: ThrowDiscus, predict: HammerThrow
id: 0494, acc: 2.02, label: ThrowDiscus, predict: HammerThrow
id: 0495, acc: 2.02, label: ThrowDiscus, predict: HammerThrow
id: 0496, acc: 2.02, label: ThrowDiscus, predict: Lunges
id: 0497, acc: 2.01, label: ThrowDiscus, predict: HulaHoop
id: 0498, acc: 2.01, label: TrampolineJumping, predict: Swing
id: 0499, acc: 2.00, label: TrampolineJumping, predict: Biking
id: 0500, acc: 2.00, label: TrampolineJumping, predict: Biking
id: 0501, acc: 2.00, label: TrampolineJumping, predict: StillRings
id: 0502, acc: 1.99, label: TrampolineJumping, predict: MoppingFloor
id: 0503, acc: 1.99, label: Typing, predict: TennisSwing
id: 0504, acc: 1.98, label: Typing, predict: TennisSwing
id: 0505, acc: 1.98, label: Typing, predict: BreastStroke
id: 0506, acc: 1.98, label: Typing, predict: TennisSwing
id: 0507, acc: 1.97, label: UnevenBars, predict: BalanceBeam
id: 0508, acc: 1.97, label: UnevenBars, predict: ParallelBars
id: 0509, acc: 1.96, label: UnevenBars, predict: BasketballDunk
id: 0510, acc: 1.96, label: UnevenBars, predict: MilitaryParade
id: 0511, acc: 1.96, label: UnevenBars, predict: BasketballDunk
id: 0512, acc: 1.95, label: UnevenBars, predict: ParallelBars
id: 0513, acc: 1.95, label: UnevenBars, predict: BalanceBeam
id: 0514, acc: 1.95, label: VolleyballSpiking, predict: BasketballDunk
id: 0515, acc: 1.94, label: VolleyballSpiking, predict: Basketball
id: 0516, acc: 1.94, label: VolleyballSpiking, predict: FrisbeeCatch
id: 0517, acc: 1.93, label: VolleyballSpiking, predict: BandMarching
id: 0518, acc: 1.93, label: WalkingWithDog, predict: SkateBoarding
id: 0519, acc: 1.93, label: WalkingWithDog, predict: IceDancing
id: 0520, acc: 1.92, label: WalkingWithDog, predict: HorseRiding
id: 0521, acc: 1.92, label: WalkingWithDog, predict: MoppingFloor
id: 0522, acc: 1.92, label: WallPushups, predict: TaiChi
id: 0523, acc: 1.91, label: WallPushups, predict: TaiChi
id: 0524, acc: 1.91, label: WallPushups, predict: TaiChi
id: 0525, acc: 1.90, label: WallPushups, predict: TaiChi
id: 0526, acc: 1.90, label: WallPushups, predict: TaiChi
id: 0527, acc: 1.90, label: WritingOnBoard, predict: HeadMassage
id: 0528, acc: 1.89, label: WritingOnBoard, predict: PlayingPiano
id: 0529, acc: 1.89, label: WritingOnBoard, predict: PlayingPiano
id: 0530, acc: 1.89, label: WritingOnBoard, predict: WallPushups
id: 0531, acc: 1.88, label: WritingOnBoard, predict: WallPushups
id: 0532, acc: 1.88, label: YoYo, predict: JugglingBalls
id: 0533, acc: 2.06, label: YoYo, predict: YoYo
id: 0534, acc: 2.06, label: YoYo, predict: JugglingBalls
id: 0535, acc: 2.06, label: YoYo, predict: JugglingBalls

0:11:18.948409,       2020-02-25 23:32:02.434142
