ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: SkyDiving
id: 0855, acc: 1.05, label: CricketBowling, predict: SkyDiving
id: 0856, acc: 1.05, label: CricketBowling, predict: SkyDiving
id: 0857, acc: 1.05, label: CricketBowling, predict: Swing
id: 0858, acc: 1.05, label: CricketBowling, predict: Swing
id: 0859, acc: 1.05, label: CricketBowling, predict: Swing
id: 0860, acc: 1.05, label: CricketBowling, predict: Swing
id: 0861, acc: 1.05, label: CricketBowling, predict: Swing
id: 0862, acc: 1.04, label: CricketBowling, predict: Swing
id: 0863, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0864, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0865, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0866, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0867, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0868, acc: 1.04, label: CricketBowling, predict: Swing
id: 0869, acc: 1.04, label: CricketBowling, predict: SkyDiving
id: 0870, acc: 1.03, label: CricketShot, predict: Swing
id: 0871, acc: 1.03, label: CricketShot, predict: Swing
id: 0872, acc: 1.03, label: CricketShot, predict: Swing
id: 0873, acc: 1.03, label: CricketShot, predict: Swing
id: 0874, acc: 1.03, label: CricketShot, predict: Swing
id: 0875, acc: 1.03, label: CricketShot, predict: Swing
id: 0876, acc: 1.03, label: CricketShot, predict: Swing
id: 0877, acc: 1.03, label: CricketShot, predict: SkyDiving
id: 0878, acc: 1.03, label: CricketShot, predict: SkyDiving
id: 0879, acc: 1.02, label: CricketShot, predict: SkyDiving
id: 0880, acc: 1.02, label: CricketShot, predict: Swing
id: 0881, acc: 1.02, label: CricketShot, predict: Swing
id: 0882, acc: 1.02, label: CricketShot, predict: SkyDiving
id: 0883, acc: 1.02, label: CricketShot, predict: SkyDiving
id: 0884, acc: 1.02, label: CricketShot, predict: Swing
id: 0885, acc: 1.02, label: CricketShot, predict: Swing
id: 0886, acc: 1.02, label: CricketShot, predict: Swing
id: 0887, acc: 1.01, label: CricketShot, predict: Swing
id: 0888, acc: 1.01, label: CricketShot, predict: Swing
id: 0889, acc: 1.01, label: CricketShot, predict: Swing
id: 0890, acc: 1.01, label: CricketShot, predict: SkyDiving
id: 0891, acc: 1.01, label: CricketShot, predict: Swing
id: 0892, acc: 1.01, label: CricketShot, predict: Swing
id: 0893, acc: 1.01, label: CricketShot, predict: SkyDiving
id: 0894, acc: 1.01, label: CricketShot, predict: Swing
id: 0895, acc: 1.01, label: CricketShot, predict: Swing
id: 0896, acc: 1.00, label: CricketShot, predict: Swing
id: 0897, acc: 1.00, label: CricketShot, predict: Swing
id: 0898, acc: 1.00, label: CricketShot, predict: Swing
id: 0899, acc: 1.00, label: CricketShot, predict: Swing
id: 0900, acc: 1.00, label: CricketShot, predict: SkyDiving
id: 0901, acc: 1.00, label: CricketShot, predict: Swing
id: 0902, acc: 1.00, label: CricketShot, predict: Swing
id: 0903, acc: 1.00, label: CricketShot, predict: Swing
id: 0904, acc: 1.00, label: CricketShot, predict: Swing
id: 0905, acc: 0.99, label: CricketShot, predict: Swing
id: 0906, acc: 0.99, label: CricketShot, predict: Swing
id: 0907, acc: 0.99, label: CricketShot, predict: Swing
id: 0908, acc: 0.99, label: CricketShot, predict: Swing
id: 0909, acc: 0.99, label: CricketShot, predict: Swing
id: 0910, acc: 0.99, label: CricketShot, predict: Swing
id: 0911, acc: 0.99, label: CricketShot, predict: Swing
id: 0912, acc: 0.99, label: CricketShot, predict: Swing
id: 0913, acc: 0.99, label: CricketShot, predict: Swing
id: 0914, acc: 0.98, label: CricketShot, predict: Swing
id: 0915, acc: 0.98, label: CricketShot, predict: Swing
id: 0916, acc: 0.98, label: CricketShot, predict: Swing
id: 0917, acc: 0.98, label: CricketShot, predict: Swing
id: 0918, acc: 0.98, label: CricketShot, predict: Swing
id: 0919, acc: 0.98, label: CuttingInKitchen, predict: SkyDiving
id: 0920, acc: 0.98, label: CuttingInKitchen, predict: Swing
id: 0921, acc: 0.98, label: CuttingInKitchen, predict: SkyDiving
id: 0922, acc: 0.98, label: CuttingInKitchen, predict: Swing
id: 0923, acc: 0.98, label: CuttingInKitchen, predict: SkyDiving
id: 0924, acc: 0.97, label: CuttingInKitchen, predict: Swing
id: 0925, acc: 0.97, label: CuttingInKitchen, predict: Swing
id: 0926, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0927, acc: 0.97, label: CuttingInKitchen, predict: Swing
id: 0928, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0929, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0930, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0931, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0932, acc: 0.97, label: CuttingInKitchen, predict: SkyDiving
id: 0933, acc: 0.96, label: CuttingInKitchen, predict: BabyCrawling
id: 0934, acc: 0.96, label: CuttingInKitchen, predict: BlowingCandles
id: 0935, acc: 0.96, label: CuttingInKitchen, predict: BlowingCandles
id: 0936, acc: 0.96, label: CuttingInKitchen, predict: BlowingCandles
id: 0937, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0938, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0939, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0940, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0941, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0942, acc: 0.96, label: CuttingInKitchen, predict: Swing
id: 0943, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0944, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0945, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0946, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0947, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0948, acc: 0.95, label: CuttingInKitchen, predict: SkyDiving
id: 0949, acc: 0.95, label: CuttingInKitchen, predict: SkyDiving
id: 0950, acc: 0.95, label: CuttingInKitchen, predict: SkyDiving
id: 0951, acc: 0.95, label: CuttingInKitchen, predict: Swing
id: 0952, acc: 0.95, label: Diving, predict: SkyDiving
id: 0953, acc: 0.94, label: Diving, predict: SkyDiving
id: 0954, acc: 0.94, label: Diving, predict: SkyDiving
id: 0955, acc: 0.94, label: Diving, predict: SkyDiving
id: 0956, acc: 0.94, label: Diving, predict: SkyDiving
id: 0957, acc: 0.94, label: Diving, predict: SkyDiving
id: 0958, acc: 0.94, label: Diving, predict: SkyDiving
id: 0959, acc: 0.94, label: Diving, predict: Swing
id: 0960, acc: 0.94, label: Diving, predict: Swing
id: 0961, acc: 0.94, label: Diving, predict: Swing
id: 0962, acc: 0.94, label: Diving, predict: Swing
id: 0963, acc: 0.93, label: Diving, predict: Swing
id: 0964, acc: 0.93, label: Diving, predict: Swing
id: 0965, acc: 0.93, label: Diving, predict: Swing
id: 0966, acc: 0.93, label: Diving, predict: Swing
id: 0967, acc: 0.93, label: Diving, predict: SkyDiving
id: 0968, acc: 0.93, label: Diving, predict: Swing
id: 0969, acc: 0.93, label: Diving, predict: SkyDiving
id: 0970, acc: 0.93, label: Diving, predict: Swing
id: 0971, acc: 0.93, label: Diving, predict: SkyDiving
id: 0972, acc: 0.93, label: Diving, predict: Swing
id: 0973, acc: 0.92, label: Diving, predict: SkyDiving
id: 0974, acc: 0.92, label: Diving, predict: SkyDiving
id: 0975, acc: 0.92, label: Diving, predict: SkyDiving
id: 0976, acc: 0.92, label: Diving, predict: Swing
id: 0977, acc: 0.92, label: Diving, predict: SkyDiving
id: 0978, acc: 0.92, label: Diving, predict: SkyDiving
id: 0979, acc: 0.92, label: Diving, predict: SkyDiving
id: 0980, acc: 0.92, label: Diving, predict: Swing
id: 0981, acc: 0.92, label: Diving, predict: Swing
id: 0982, acc: 0.92, label: Diving, predict: Swing
id: 0983, acc: 0.92, label: Diving, predict: Swing
id: 0984, acc: 0.91, label: Diving, predict: Swing
id: 0985, acc: 0.91, label: Diving, predict: Swing
id: 0986, acc: 0.91, label: Diving, predict: Swing
id: 0987, acc: 0.91, label: Diving, predict: Swing
id: 0988, acc: 0.91, label: Diving, predict: Swing
id: 0989, acc: 0.91, label: Diving, predict: SkyDiving
id: 0990, acc: 0.91, label: Diving, predict: SkyDiving
id: 0991, acc: 0.91, label: Diving, predict: SkyDiving
id: 0992, acc: 0.91, label: Diving, predict: SkyDiving
id: 0993, acc: 0.91, label: Diving, predict: Swing
id: 0994, acc: 0.91, label: Diving, predict: Swing
id: 0995, acc: 0.90, label: Diving, predict: UnevenBars
id: 0996, acc: 0.90, label: Diving, predict: UnevenBars
id: 0997, acc: 0.90, label: Drumming, predict: Swing
id: 0998, acc: 0.90, label: Drumming, predict: Swing
id: 0999, acc: 0.90, label: Drumming, predict: Swing
id: 1000, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1001, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1002, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1003, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1004, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1005, acc: 0.90, label: Drumming, predict: SkyDiving
id: 1006, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1007, acc: 0.89, label: Drumming, predict: PommelHorse
id: 1008, acc: 0.89, label: Drumming, predict: PommelHorse
id: 1009, acc: 0.89, label: Drumming, predict: PommelHorse
id: 1010, acc: 0.89, label: Drumming, predict: PommelHorse
id: 1011, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1012, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1013, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1014, acc: 0.89, label: Drumming, predict: UnevenBars
id: 1015, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1016, acc: 0.89, label: Drumming, predict: SkyDiving
id: 1017, acc: 0.88, label: Drumming, predict: SkyDiving
id: 1018, acc: 0.88, label: Drumming, predict: SkyDiving
id: 1019, acc: 0.88, label: Drumming, predict: PommelHorse
id: 1020, acc: 0.88, label: Drumming, predict: PommelHorse
id: 1021, acc: 0.88, label: Drumming, predict: BandMarching
id: 1022, acc: 0.88, label: Drumming, predict: BandMarching
id: 1023, acc: 0.88, label: Drumming, predict: SkyDiving
id: 1024, acc: 0.88, label: Drumming, predict: JugglingBalls
id: 1025, acc: 0.88, label: Drumming, predict: SkyDiving
id: 1026, acc: 0.88, label: Drumming, predict: JugglingBalls
id: 1027, acc: 0.88, label: Drumming, predict: BlowingCandles
id: 1028, acc: 0.88, label: Drumming, predict: SkyDiving
id: 1029, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1030, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1031, acc: 0.87, label: Drumming, predict: Swing
id: 1032, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1033, acc: 0.87, label: Drumming, predict: Swing
id: 1034, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1035, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1036, acc: 0.87, label: Drumming, predict: BabyCrawling
id: 1037, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1038, acc: 0.87, label: Drumming, predict: Swing
id: 1039, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1040, acc: 0.87, label: Drumming, predict: SkyDiving
id: 1041, acc: 0.86, label: Drumming, predict: MoppingFloor
id: 1042, acc: 0.86, label: Fencing, predict: LongJump
id: 1043, acc: 0.86, label: Fencing, predict: Swing
id: 1044, acc: 0.86, label: Fencing, predict: LongJump
id: 1045, acc: 0.86, label: Fencing, predict: Swing
id: 1046, acc: 0.86, label: Fencing, predict: Swing
id: 1047, acc: 0.86, label: Fencing, predict: LongJump
id: 1048, acc: 0.86, label: Fencing, predict: SkyDiving
id: 1049, acc: 0.86, label: Fencing, predict: UnevenBars
id: 1050, acc: 0.86, label: Fencing, predict: PizzaTossing
id: 1051, acc: 0.86, label: Fencing, predict: UnevenBars
id: 1052, acc: 0.86, label: Fencing, predict: UnevenBars
id: 1053, acc: 0.85, label: Fencing, predict: BandMarching
id: 1054, acc: 0.85, label: Fencing, predict: Swing
id: 1055, acc: 0.85, label: Fencing, predict: BandMarching
id: 1056, acc: 0.85, label: Fencing, predict: BandMarching
id: 1057, acc: 0.85, label: Fencing, predict: BandMarching
id: 1058, acc: 0.85, label: Fencing, predict: Swing
id: 1059, acc: 0.85, label: Fencing, predict: Swing
id: 1060, acc: 0.85, label: Fencing, predict: Swing
id: 1061, acc: 0.85, label: Fencing, predict: UnevenBars
id: 1062, acc: 0.85, label: Fencing, predict: Swing
id: 1063, acc: 0.85, label: Fencing, predict: Swing
id: 1064, acc: 0.85, label: Fencing, predict: Swing
id: 1065, acc: 0.85, label: Fencing, predict: Swing
id: 1066, acc: 0.84, label: Fencing, predict: Swing
id: 1067, acc: 0.84, label: Fencing, predict: Swing
id: 1068, acc: 0.84, label: Fencing, predict: SkyDiving
id: 1069, acc: 0.84, label: Fencing, predict: Swing
id: 1070, acc: 0.84, label: Fencing, predict: SkyDiving
id: 1071, acc: 0.84, label: Fencing, predict: Swing
id: 1072, acc: 0.84, label: Fencing, predict: LongJump
id: 1073, acc: 0.84, label: Fencing, predict: BandMarching
id: 1074, acc: 0.84, label: Fencing, predict: SkyDiving
id: 1075, acc: 0.84, label: Fencing, predict: UnevenBars
id: 1076, acc: 0.84, label: FieldHockeyPenalty, predict: Swing
id: 1077, acc: 0.84, label: FieldHockeyPenalty, predict: Swing
id: 1078, acc: 0.83, label: FieldHockeyPenalty, predict: GolfSwing
id: 1079, acc: 0.83, label: FieldHockeyPenalty, predict: GolfSwing
id: 1080, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1081, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1082, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1083, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1084, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1085, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1086, acc: 0.83, label: FieldHockeyPenalty, predict: SkyDiving
id: 1087, acc: 0.83, label: FieldHockeyPenalty, predict: Swing
id: 1088, acc: 0.83, label: FieldHockeyPenalty, predict: SkyDiving
id: 1089, acc: 0.83, label: FieldHockeyPenalty, predict: SkyDiving
id: 1090, acc: 0.83, label: FieldHockeyPenalty, predict: SkyDiving
id: 1091, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1092, acc: 0.82, label: FieldHockeyPenalty, predict: HorseRace
id: 1093, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1094, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1095, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1096, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1097, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1098, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1099, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1100, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1101, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1102, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1103, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1104, acc: 0.82, label: FieldHockeyPenalty, predict: Swing
id: 1105, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1106, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1107, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1108, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1109, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1110, acc: 0.81, label: FieldHockeyPenalty, predict: SkyDiving
id: 1111, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1112, acc: 0.81, label: FieldHockeyPenalty, predict: SkyDiving
id: 1113, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1114, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1115, acc: 0.81, label: FieldHockeyPenalty, predict: Swing
id: 1116, acc: 0.81, label: FloorGymnastics, predict: SkyDiving
id: 1117, acc: 0.81, label: FloorGymnastics, predict: UnevenBars
id: 1118, acc: 0.81, label: FloorGymnastics, predict: SkyDiving
id: 1119, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1120, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1121, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1122, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1123, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1124, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1125, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1126, acc: 0.80, label: FloorGymnastics, predict: UnevenBars
id: 1127, acc: 0.80, label: FloorGymnastics, predict: TennisSwing
id: 1128, acc: 0.80, label: FloorGymnastics, predict: UnevenBars
id: 1129, acc: 0.80, label: FloorGymnastics, predict: UnevenBars
id: 1130, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1131, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1132, acc: 0.80, label: FloorGymnastics, predict: SkyDiving
id: 1133, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1134, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1135, acc: 0.79, label: FloorGymnastics, predict: UnevenBars
id: 1136, acc: 0.79, label: FloorGymnastics, predict: UnevenBars
id: 1137, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1138, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1139, acc: 0.79, label: FloorGymnastics, predict: Swing
id: 1140, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1141, acc: 0.79, label: FloorGymnastics, predict: UnevenBars
id: 1142, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1143, acc: 0.79, label: FloorGymnastics, predict: UnevenBars
id: 1144, acc: 0.79, label: FloorGymnastics, predict: UnevenBars
id: 1145, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1146, acc: 0.79, label: FloorGymnastics, predict: SkyDiving
id: 1147, acc: 0.78, label: FloorGymnastics, predict: SkyDiving
id: 1148, acc: 0.78, label: FloorGymnastics, predict: SkyDiving
id: 1149, acc: 0.78, label: FloorGymnastics, predict: SkyDiving
id: 1150, acc: 0.78, label: FloorGymnastics, predict: SkyDiving
id: 1151, acc: 0.78, label: FloorGymnastics, predict: SkyDiving
id: 1152, acc: 0.78, label: FrisbeeCatch, predict: Swing
id: 1153, acc: 0.78, label: FrisbeeCatch, predict: Swing
id: 1154, acc: 0.78, label: FrisbeeCatch, predict: HorseRace
id: 1155, acc: 0.78, label: FrisbeeCatch, predict: SkyDiving
id: 1156, acc: 0.78, label: FrisbeeCatch, predict: SkyDiving
id: 1157, acc: 0.78, label: FrisbeeCatch, predict: SkyDiving
id: 1158, acc: 0.78, label: FrisbeeCatch, predict: Swing
id: 1159, acc: 0.78, label: FrisbeeCatch, predict: SkyDiving
id: 1160, acc: 0.78, label: FrisbeeCatch, predict: Swing
id: 1161, acc: 0.78, label: FrisbeeCatch, predict: HorseRace
id: 1162, acc: 0.77, label: FrisbeeCatch, predict: HorseRace
id: 1163, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1164, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1165, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1166, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1167, acc: 0.77, label: FrisbeeCatch, predict: SkyDiving
id: 1168, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1169, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1170, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1171, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1172, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1173, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1174, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1175, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1176, acc: 0.77, label: FrisbeeCatch, predict: Swing
id: 1177, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1178, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1179, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1180, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1181, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1182, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1183, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1184, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1185, acc: 0.76, label: FrisbeeCatch, predict: SkyDiving
id: 1186, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1187, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1188, acc: 0.76, label: FrisbeeCatch, predict: Swing
id: 1189, acc: 0.76, label: FrontCrawl, predict: SkyDiving
id: 1190, acc: 0.76, label: FrontCrawl, predict: SkyDiving
id: 1191, acc: 0.76, label: FrontCrawl, predict: SkyDiving
id: 1192, acc: 0.76, label: FrontCrawl, predict: SkyDiving
id: 1193, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1194, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1195, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1196, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1197, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1198, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1199, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1200, acc: 0.75, label: FrontCrawl, predict: Skiing
id: 1201, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1202, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1203, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1204, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1205, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1206, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1207, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1208, acc: 0.75, label: FrontCrawl, predict: SkyDiving
id: 1209, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1210, acc: 0.74, label: FrontCrawl, predict: Swing
id: 1211, acc: 0.74, label: FrontCrawl, predict: BandMarching
id: 1212, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1213, acc: 0.74, label: FrontCrawl, predict: Swing
id: 1214, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1215, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1216, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1217, acc: 0.74, label: FrontCrawl, predict: Swing
id: 1218, acc: 0.74, label: FrontCrawl, predict: Swing
id: 1219, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1220, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1221, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1222, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1223, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1224, acc: 0.74, label: FrontCrawl, predict: SkyDiving
id: 1225, acc: 0.73, label: FrontCrawl, predict: SkyDiving
id: 1226, acc: 0.73, label: GolfSwing, predict: Swing
id: 1227, acc: 0.73, label: GolfSwing, predict: Swing
id: 1228, acc: 0.73, label: GolfSwing, predict: Swing
id: 1229, acc: 0.73, label: GolfSwing, predict: Swing
id: 1230, acc: 0.73, label: GolfSwing, predict: Swing
id: 1231, acc: 0.73, label: GolfSwing, predict: Swing
id: 1232, acc: 0.73, label: GolfSwing, predict: Swing
id: 1233, acc: 0.73, label: GolfSwing, predict: Swing
id: 1234, acc: 0.73, label: GolfSwing, predict: Swing
id: 1235, acc: 0.73, label: GolfSwing, predict: Swing
id: 1236, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1237, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1238, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1239, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1240, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1241, acc: 0.73, label: GolfSwing, predict: SkyDiving
id: 1242, acc: 0.72, label: GolfSwing, predict: SkyDiving
id: 1243, acc: 0.72, label: GolfSwing, predict: Swing
id: 1244, acc: 0.72, label: GolfSwing, predict: Swing
id: 1245, acc: 0.72, label: GolfSwing, predict: Swing
id: 1246, acc: 0.72, label: GolfSwing, predict: Swing
id: 1247, acc: 0.72, label: GolfSwing, predict: Swing
id: 1248, acc: 0.72, label: GolfSwing, predict: SkyDiving
id: 1249, acc: 0.72, label: GolfSwing, predict: Swing
id: 1250, acc: 0.72, label: GolfSwing, predict: Swing
id: 1251, acc: 0.72, label: GolfSwing, predict: Swing
id: 1252, acc: 0.72, label: GolfSwing, predict: Swing
id: 1253, acc: 0.72, label: GolfSwing, predict: Swing
id: 1254, acc: 0.72, label: GolfSwing, predict: Swing
id: 1255, acc: 0.72, label: GolfSwing, predict: Swing
id: 1256, acc: 0.72, label: GolfSwing, predict: Swing
id: 1257, acc: 0.72, label: GolfSwing, predict: Swing
id: 1258, acc: 0.72, label: GolfSwing, predict: Swing
id: 1259, acc: 0.71, label: GolfSwing, predict: Swing
id: 1260, acc: 0.71, label: GolfSwing, predict: Swing
id: 1261, acc: 0.71, label: GolfSwing, predict: Swing
id: 1262, acc: 0.71, label: GolfSwing, predict: Swing
id: 1263, acc: 0.71, label: GolfSwing, predict: Swing
id: 1264, acc: 0.71, label: GolfSwing, predict: Swing
id: 1265, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1266, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1267, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1268, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1269, acc: 0.71, label: Haircut, predict: Swing
id: 1270, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1271, acc: 0.71, label: Haircut, predict: Swing
id: 1272, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1273, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1274, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1275, acc: 0.71, label: Haircut, predict: Swing
id: 1276, acc: 0.71, label: Haircut, predict: SkyDiving
id: 1277, acc: 0.70, label: Haircut, predict: Swing
id: 1278, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1279, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1280, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1281, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1282, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1283, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1284, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1285, acc: 0.70, label: Haircut, predict: Swing
id: 1286, acc: 0.70, label: Haircut, predict: Swing
id: 1287, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1288, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1289, acc: 0.70, label: Haircut, predict: UnevenBars
id: 1290, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1291, acc: 0.70, label: Haircut, predict: SkyDiving
id: 1292, acc: 0.70, label: Haircut, predict: SkyDiving
