ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PizzaTossing
id: 0378, acc: 10.85, label: , predict: YoYo
id: 0378, acc: 66.93, label: , predict: BenchPress
id: 0379, acc: 43.54, label: BenchPress, predict: BenchPress
id: 0379, acc: 10.82, label: , predict: SumoWrestling
id: 0379, acc: 67.02, label: , predict: BenchPress
id: 0380, acc: 43.42, label: BenchPress, predict: BandMarching
id: 0380, acc: 10.79, label: , predict: JugglingBalls
id: 0380, acc: 67.11, label: , predict: BenchPress
id: 0381, acc: 43.31, label: BenchPress, predict: BandMarching
id: 0381, acc: 10.76, label: , predict: YoYo
id: 0381, acc: 67.19, label: , predict: BenchPress
id: 0382, acc: 43.19, label: BenchPress, predict: Drumming
id: 0382, acc: 10.73, label: , predict: YoYo
id: 0382, acc: 67.28, label: , predict: BenchPress
id: 0383, acc: 43.34, label: BenchPress, predict: BenchPress
id: 0383, acc: 10.70, label: , predict: BandMarching
id: 0383, acc: 67.36, label: , predict: BenchPress
id: 0384, acc: 43.49, label: BenchPress, predict: BenchPress
id: 0384, acc: 10.94, label: , predict: BenchPress
id: 0384, acc: 67.45, label: , predict: BenchPress
id: 0385, acc: 43.64, label: BenchPress, predict: BenchPress
id: 0385, acc: 10.91, label: , predict: BoxingPunchingBag
id: 0385, acc: 67.53, label: , predict: BenchPress
id: 0386, acc: 43.78, label: BenchPress, predict: BenchPress
id: 0386, acc: 11.14, label: , predict: BenchPress
id: 0386, acc: 67.62, label: , predict: BenchPress
id: 0387, acc: 43.93, label: BenchPress, predict: BenchPress
id: 0387, acc: 11.11, label: , predict: BoxingPunchingBag
id: 0387, acc: 67.70, label: , predict: BenchPress
id: 0388, acc: 44.07, label: BenchPress, predict: BenchPress
id: 0388, acc: 11.08, label: , predict: BoxingPunchingBag
id: 0388, acc: 67.78, label: , predict: BenchPress
id: 0389, acc: 44.22, label: BenchPress, predict: BenchPress
id: 0389, acc: 11.05, label: , predict: BoxingPunchingBag
id: 0389, acc: 67.87, label: , predict: BenchPress
id: 0390, acc: 44.10, label: Biking, predict: JavelinThrow
id: 0390, acc: 11.03, label: , predict: LongJump
id: 0390, acc: 67.69, label: , predict: JavelinThrow
id: 0391, acc: 43.99, label: Biking, predict: Rowing
id: 0391, acc: 11.00, label: , predict: PoleVault
id: 0391, acc: 67.52, label: , predict: Rowing
id: 0392, acc: 43.88, label: Biking, predict: Rowing
id: 0392, acc: 10.97, label: , predict: PoleVault
id: 0392, acc: 67.35, label: , predict: Rowing
id: 0393, acc: 43.77, label: Biking, predict: JavelinThrow
id: 0393, acc: 10.94, label: , predict: LongJump
id: 0393, acc: 67.43, label: , predict: Biking
id: 0394, acc: 43.65, label: Biking, predict: Rafting
id: 0394, acc: 10.91, label: , predict: Rafting
id: 0394, acc: 67.26, label: , predict: Rafting
id: 0395, acc: 43.54, label: Biking, predict: Rafting
id: 0395, acc: 10.89, label: , predict: BandMarching
id: 0395, acc: 67.09, label: , predict: Rafting
id: 0396, acc: 43.69, label: Biking, predict: Biking
id: 0396, acc: 10.86, label: , predict: Rafting
id: 0396, acc: 67.17, label: , predict: Biking
id: 0397, acc: 43.58, label: Biking, predict: Rafting
id: 0397, acc: 10.83, label: , predict: Rafting
id: 0397, acc: 67.00, label: , predict: Rafting
id: 0398, acc: 43.47, label: Biking, predict: HighJump
id: 0398, acc: 10.80, label: , predict: HighJump
id: 0398, acc: 66.83, label: , predict: HighJump
id: 0399, acc: 43.36, label: Biking, predict: BandMarching
id: 0399, acc: 10.78, label: , predict: FloorGymnastics
id: 0399, acc: 66.67, label: , predict: Rafting
id: 0400, acc: 43.25, label: Biking, predict: Rafting
id: 0400, acc: 10.75, label: , predict: Rafting
id: 0400, acc: 66.50, label: , predict: Rafting
id: 0401, acc: 43.14, label: Biking, predict: WalkingWithDog
id: 0401, acc: 10.72, label: , predict: HighJump
id: 0401, acc: 66.33, label: , predict: WalkingWithDog
id: 0402, acc: 43.03, label: Biking, predict: Swing
id: 0402, acc: 10.70, label: , predict: HighJump
id: 0402, acc: 66.17, label: , predict: Swing
id: 0403, acc: 42.93, label: Biking, predict: Swing
id: 0403, acc: 10.67, label: , predict: HighJump
id: 0403, acc: 66.00, label: , predict: Swing
id: 0404, acc: 42.82, label: Biking, predict: Swing
id: 0404, acc: 10.64, label: , predict: HighJump
id: 0404, acc: 65.84, label: , predict: Swing
id: 0405, acc: 42.72, label: Biking, predict: JavelinThrow
id: 0405, acc: 10.62, label: , predict: PoleVault
id: 0405, acc: 65.68, label: , predict: JavelinThrow
id: 0406, acc: 42.61, label: Biking, predict: Swing
id: 0406, acc: 10.59, label: , predict: PoleVault
id: 0406, acc: 65.76, label: , predict: Biking
id: 0407, acc: 42.75, label: Biking, predict: Biking
id: 0407, acc: 10.57, label: , predict: BandMarching
id: 0407, acc: 65.85, label: , predict: Biking
id: 0408, acc: 42.65, label: Biking, predict: Swing
id: 0408, acc: 10.54, label: , predict: PoleVault
id: 0408, acc: 65.69, label: , predict: Swing
id: 0409, acc: 42.54, label: Biking, predict: HighJump
id: 0409, acc: 10.51, label: , predict: BandMarching
id: 0409, acc: 65.53, label: , predict: HighJump
id: 0410, acc: 42.44, label: Biking, predict: HighJump
id: 0410, acc: 10.49, label: , predict: LongJump
id: 0410, acc: 65.37, label: , predict: Archery
id: 0411, acc: 42.58, label: Biking, predict: Biking
id: 0411, acc: 10.46, label: , predict: LongJump
id: 0411, acc: 65.45, label: , predict: Biking
id: 0412, acc: 42.48, label: Biking, predict: BandMarching
id: 0412, acc: 10.44, label: , predict: BandMarching
id: 0412, acc: 65.53, label: , predict: Biking
id: 0413, acc: 42.37, label: Biking, predict: HighJump
id: 0413, acc: 10.41, label: , predict: Swing
id: 0413, acc: 65.38, label: , predict: HighJump
id: 0414, acc: 42.27, label: Biking, predict: HighJump
id: 0414, acc: 10.39, label: , predict: LongJump
id: 0414, acc: 65.22, label: , predict: JavelinThrow
id: 0415, acc: 42.17, label: Biking, predict: Swing
id: 0415, acc: 10.36, label: , predict: BandMarching
id: 0415, acc: 65.06, label: , predict: JavelinThrow
id: 0416, acc: 42.07, label: Biking, predict: Swing
id: 0416, acc: 10.34, label: , predict: BandMarching
id: 0416, acc: 64.90, label: , predict: LongJump
id: 0417, acc: 41.97, label: Biking, predict: HighJump
id: 0417, acc: 10.31, label: , predict: BandMarching
id: 0417, acc: 64.99, label: , predict: Biking
id: 0418, acc: 42.11, label: Biking, predict: Biking
id: 0418, acc: 10.29, label: , predict: Swing
id: 0418, acc: 65.07, label: , predict: Biking
id: 0419, acc: 42.00, label: Biking, predict: FrisbeeCatch
id: 0419, acc: 10.26, label: , predict: Swing
id: 0419, acc: 64.92, label: , predict: HighJump
id: 0420, acc: 42.14, label: Biking, predict: Biking
id: 0420, acc: 10.24, label: , predict: BandMarching
id: 0420, acc: 65.00, label: , predict: Biking
id: 0421, acc: 42.04, label: Biking, predict: BandMarching
id: 0421, acc: 10.21, label: , predict: BandMarching
id: 0421, acc: 65.08, label: , predict: Biking
id: 0422, acc: 41.94, label: Biking, predict: BandMarching
id: 0422, acc: 10.19, label: , predict: PoleVault
id: 0422, acc: 64.93, label: , predict: PoleVault
id: 0423, acc: 41.84, label: Biking, predict: Basketball
id: 0423, acc: 10.17, label: , predict: PoleVault
id: 0423, acc: 64.78, label: , predict: Basketball
id: 0424, acc: 41.75, label: Biking, predict: BandMarching
id: 0424, acc: 10.14, label: , predict: PoleVault
id: 0424, acc: 64.62, label: , predict: BandMarching
id: 0425, acc: 41.65, label: Biking, predict: VolleyballSpiking
id: 0425, acc: 10.12, label: , predict: Basketball
id: 0425, acc: 64.47, label: , predict: VolleyballSpiking
id: 0426, acc: 41.55, label: Biking, predict: HorseRiding
id: 0426, acc: 10.09, label: , predict: LongJump
id: 0426, acc: 64.32, label: , predict: HorseRiding
id: 0427, acc: 41.45, label: Biking, predict: BandMarching
id: 0427, acc: 10.07, label: , predict: BandMarching
id: 0427, acc: 64.17, label: , predict: FrisbeeCatch
id: 0428, acc: 41.59, label: Billiards, predict: Billiards
id: 0428, acc: 10.28, label: , predict: Billiards
id: 0428, acc: 64.25, label: , predict: Billiards
id: 0429, acc: 41.72, label: Billiards, predict: Billiards
id: 0429, acc: 10.49, label: , predict: Billiards
id: 0429, acc: 64.34, label: , predict: Billiards
id: 0430, acc: 41.86, label: Billiards, predict: Billiards
id: 0430, acc: 10.70, label: , predict: Billiards
id: 0430, acc: 64.42, label: , predict: Billiards
id: 0431, acc: 42.00, label: Billiards, predict: Billiards
id: 0431, acc: 10.90, label: , predict: Billiards
id: 0431, acc: 64.50, label: , predict: Billiards
id: 0432, acc: 42.13, label: Billiards, predict: Billiards
id: 0432, acc: 11.11, label: , predict: Billiards
id: 0432, acc: 64.58, label: , predict: Billiards
id: 0433, acc: 42.26, label: Billiards, predict: Billiards
id: 0433, acc: 11.32, label: , predict: Billiards
id: 0433, acc: 64.67, label: , predict: Billiards
id: 0434, acc: 42.40, label: Billiards, predict: Billiards
id: 0434, acc: 11.52, label: , predict: Billiards
id: 0434, acc: 64.75, label: , predict: Billiards
id: 0435, acc: 42.53, label: Billiards, predict: Billiards
id: 0435, acc: 11.72, label: , predict: Billiards
id: 0435, acc: 64.83, label: , predict: Billiards
id: 0436, acc: 42.66, label: Billiards, predict: Billiards
id: 0436, acc: 11.93, label: , predict: Billiards
id: 0436, acc: 64.91, label: , predict: Billiards
id: 0437, acc: 42.79, label: Billiards, predict: Billiards
id: 0437, acc: 12.13, label: , predict: Billiards
id: 0437, acc: 64.99, label: , predict: Billiards
id: 0438, acc: 42.92, label: Billiards, predict: Billiards
id: 0438, acc: 12.10, label: , predict: UnevenBars
id: 0438, acc: 65.07, label: , predict: Billiards
id: 0439, acc: 43.05, label: Billiards, predict: Billiards
id: 0439, acc: 12.30, label: , predict: Billiards
id: 0439, acc: 65.15, label: , predict: Billiards
id: 0440, acc: 43.18, label: Billiards, predict: Billiards
id: 0440, acc: 12.50, label: , predict: Billiards
id: 0440, acc: 65.23, label: , predict: Billiards
id: 0441, acc: 43.31, label: Billiards, predict: Billiards
id: 0441, acc: 12.70, label: , predict: Billiards
id: 0441, acc: 65.31, label: , predict: Billiards
id: 0442, acc: 43.21, label: Billiards, predict: UnevenBars
id: 0442, acc: 12.67, label: , predict: UnevenBars
id: 0442, acc: 65.16, label: , predict: Diving
id: 0443, acc: 43.34, label: Billiards, predict: Billiards
id: 0443, acc: 12.87, label: , predict: Billiards
id: 0443, acc: 65.24, label: , predict: Billiards
id: 0444, acc: 43.47, label: Billiards, predict: Billiards
id: 0444, acc: 13.06, label: , predict: Billiards
id: 0444, acc: 65.32, label: , predict: Billiards
id: 0445, acc: 43.60, label: Billiards, predict: Billiards
id: 0445, acc: 13.26, label: , predict: Billiards
id: 0445, acc: 65.39, label: , predict: Billiards
id: 0446, acc: 43.72, label: Billiards, predict: Billiards
id: 0446, acc: 13.45, label: , predict: Billiards
id: 0446, acc: 65.47, label: , predict: Billiards
id: 0447, acc: 43.85, label: Billiards, predict: Billiards
id: 0447, acc: 13.65, label: , predict: Billiards
id: 0447, acc: 65.55, label: , predict: Billiards
id: 0448, acc: 43.97, label: Billiards, predict: Billiards
id: 0448, acc: 13.84, label: , predict: Billiards
id: 0448, acc: 65.62, label: , predict: Billiards
id: 0449, acc: 44.10, label: Billiards, predict: Billiards
id: 0449, acc: 14.03, label: , predict: Billiards
id: 0449, acc: 65.70, label: , predict: Billiards
id: 0450, acc: 44.22, label: Billiards, predict: Billiards
id: 0450, acc: 14.22, label: , predict: Billiards
id: 0450, acc: 65.78, label: , predict: Billiards
id: 0451, acc: 44.35, label: Billiards, predict: Billiards
id: 0451, acc: 14.41, label: , predict: Billiards
id: 0451, acc: 65.85, label: , predict: Billiards
id: 0452, acc: 44.47, label: Billiards, predict: Billiards
id: 0452, acc: 14.60, label: , predict: Billiards
id: 0452, acc: 65.93, label: , predict: Billiards
id: 0453, acc: 44.59, label: Billiards, predict: Billiards
id: 0453, acc: 14.79, label: , predict: Billiards
id: 0453, acc: 66.00, label: , predict: Billiards
id: 0454, acc: 44.71, label: Billiards, predict: Billiards
id: 0454, acc: 14.98, label: , predict: Billiards
id: 0454, acc: 66.08, label: , predict: Billiards
id: 0455, acc: 44.84, label: Billiards, predict: Billiards
id: 0455, acc: 15.16, label: , predict: Billiards
id: 0455, acc: 66.15, label: , predict: Billiards
id: 0456, acc: 44.96, label: Billiards, predict: Billiards
id: 0456, acc: 15.13, label: , predict: BoxingPunchingBag
id: 0456, acc: 66.23, label: , predict: Billiards
id: 0457, acc: 45.08, label: Billiards, predict: Billiards
id: 0457, acc: 15.32, label: , predict: Billiards
id: 0457, acc: 66.30, label: , predict: Billiards
id: 0458, acc: 45.20, label: Billiards, predict: Billiards
id: 0458, acc: 15.50, label: , predict: Billiards
id: 0458, acc: 66.38, label: , predict: Billiards
id: 0459, acc: 45.32, label: Billiards, predict: Billiards
id: 0459, acc: 15.69, label: , predict: Billiards
id: 0459, acc: 66.45, label: , predict: Billiards
id: 0460, acc: 45.43, label: Billiards, predict: Billiards
id: 0460, acc: 15.87, label: , predict: Billiards
id: 0460, acc: 66.52, label: , predict: Billiards
id: 0461, acc: 45.55, label: Billiards, predict: Billiards
id: 0461, acc: 16.05, label: , predict: Billiards
id: 0461, acc: 66.59, label: , predict: Billiards
id: 0462, acc: 45.67, label: Billiards, predict: Billiards
id: 0462, acc: 16.23, label: , predict: Billiards
id: 0462, acc: 66.67, label: , predict: Billiards
id: 0463, acc: 45.79, label: Billiards, predict: Billiards
id: 0463, acc: 16.41, label: , predict: Billiards
id: 0463, acc: 66.74, label: , predict: Billiards
id: 0464, acc: 45.91, label: Billiards, predict: Billiards
id: 0464, acc: 16.59, label: , predict: Billiards
id: 0464, acc: 66.81, label: , predict: Billiards
id: 0465, acc: 46.02, label: Billiards, predict: Billiards
id: 0465, acc: 16.77, label: , predict: Billiards
id: 0465, acc: 66.88, label: , predict: Billiards
id: 0466, acc: 46.14, label: Billiards, predict: Billiards
id: 0466, acc: 16.95, label: , predict: Billiards
id: 0466, acc: 66.95, label: , predict: Billiards
id: 0467, acc: 46.25, label: Billiards, predict: Billiards
id: 0467, acc: 17.13, label: , predict: Billiards
id: 0467, acc: 67.02, label: , predict: Billiards
id: 0468, acc: 46.37, label: BlowDryHair, predict: BlowDryHair
id: 0468, acc: 17.31, label: , predict: BlowDryHair
id: 0468, acc: 67.09, label: , predict: BlowDryHair
id: 0469, acc: 46.48, label: BlowDryHair, predict: BlowDryHair
id: 0469, acc: 17.48, label: , predict: BlowDryHair
id: 0469, acc: 67.16, label: , predict: BlowDryHair
id: 0470, acc: 46.60, label: BlowDryHair, predict: BlowDryHair
id: 0470, acc: 17.45, label: , predict: BrushingTeeth
id: 0470, acc: 67.23, label: , predict: BlowDryHair
id: 0471, acc: 46.71, label: BlowDryHair, predict: BlowDryHair
id: 0471, acc: 17.62, label: , predict: BlowDryHair
id: 0471, acc: 67.30, label: , predict: BlowDryHair
id: 0472, acc: 46.61, label: BlowDryHair, predict: BrushingTeeth
id: 0472, acc: 17.58, label: , predict: BrushingTeeth
id: 0472, acc: 67.16, label: , predict: BrushingTeeth
id: 0473, acc: 46.72, label: BlowDryHair, predict: BlowDryHair
id: 0473, acc: 17.55, label: , predict: PizzaTossing
id: 0473, acc: 67.23, label: , predict: BlowDryHair
id: 0474, acc: 46.62, label: BlowDryHair, predict: BandMarching
id: 0474, acc: 17.51, label: , predict: BandMarching
id: 0474, acc: 67.09, label: , predict: PizzaTossing
id: 0475, acc: 46.53, label: BlowDryHair, predict: HeadMassage
id: 0475, acc: 17.47, label: , predict: BandMarching
id: 0475, acc: 67.16, label: , predict: BlowDryHair
id: 0476, acc: 46.64, label: BlowDryHair, predict: BlowDryHair
id: 0476, acc: 17.44, label: , predict: BoxingPunchingBag
id: 0476, acc: 67.23, label: , predict: BlowDryHair
id: 0477, acc: 46.54, label: BlowDryHair, predict: HeadMassage
id: 0477, acc: 17.40, label: , predict: BandMarching
id: 0477, acc: 67.09, label: , predict: HeadMassage
id: 0478, acc: 46.44, label: BlowDryHair, predict: ShavingBeard
id: 0478, acc: 17.36, label: , predict: Swing
id: 0478, acc: 66.95, label: , predict: ShavingBeard
id: 0479, acc: 46.56, label: BlowDryHair, predict: BlowDryHair
id: 0479, acc: 17.33, label: , predict: BoxingPunchingBag
id: 0479, acc: 67.01, label: , predict: BlowDryHair
id: 0480, acc: 46.46, label: BlowDryHair, predict: RockClimbingIndoor
id: 0480, acc: 17.29, label: , predict: RockClimbingIndoor
id: 0480, acc: 66.88, label: , predict: RockClimbingIndoor
id: 0481, acc: 46.36, label: BlowDryHair, predict: RockClimbingIndoor
id: 0481, acc: 17.26, label: , predict: RockClimbingIndoor
id: 0481, acc: 66.74, label: , predict: RockClimbingIndoor
id: 0482, acc: 46.47, label: BlowDryHair, predict: BlowDryHair
id: 0482, acc: 17.43, label: , predict: BlowDryHair
id: 0482, acc: 66.80, label: , predict: BlowDryHair
id: 0483, acc: 46.38, label: BlowDryHair, predict: PizzaTossing
id: 0483, acc: 17.39, label: , predict: JugglingBalls
id: 0483, acc: 66.87, label: , predict: BlowDryHair
id: 0484, acc: 46.28, label: BlowDryHair, predict: PizzaTossing
id: 0484, acc: 17.36, label: , predict: JugglingBalls
id: 0484, acc: 66.74, label: , predict: PizzaTossing
id: 0485, acc: 46.39, label: BlowDryHair, predict: BlowDryHair
id: 0485, acc: 17.53, label: , predict: BlowDryHair
id: 0485, acc: 66.80, label: , predict: BlowDryHair
id: 0486, acc: 46.30, label: BlowDryHair, predict: PlayingGuitar
id: 0486, acc: 17.49, label: , predict: PizzaTossing
id: 0486, acc: 66.67, label: , predict: PlayingGuitar
id: 0487, acc: 46.41, label: BlowDryHair, predict: BlowDryHair
id: 0487, acc: 17.45, label: , predict: Archery
id: 0487, acc: 66.74, label: , predict: BlowDryHair
id: 0488, acc: 46.52, label: BlowDryHair, predict: BlowDryHair
id: 0488, acc: 17.42, label: , predict: BandMarching
id: 0488, acc: 66.60, label: , predict: PlayingCello
id: 0489, acc: 46.63, label: BlowDryHair, predict: BlowDryHair
id: 0489, acc: 17.38, label: , predict: PizzaTossing
id: 0489, acc: 66.67, label: , predict: BlowDryHair
id: 0490, acc: 46.73, label: BlowDryHair, predict: BlowDryHair
id: 0490, acc: 17.35, label: , predict: BandMarching
id: 0490, acc: 66.73, label: , predict: BlowDryHair
id: 0491, acc: 46.84, label: BlowDryHair, predict: BlowDryHair
id: 0491, acc: 17.31, label: , predict: PizzaTossing
id: 0491, acc: 66.80, label: , predict: BlowDryHair
id: 0492, acc: 46.75, label: BlowDryHair, predict: BandMarching
id: 0492, acc: 17.28, label: , predict: BandMarching
id: 0492, acc: 66.67, label: , predict: BandMarching
id: 0493, acc: 46.65, label: BlowDryHair, predict: Lunges
id: 0493, acc: 17.24, label: , predict: BandMarching
id: 0493, acc: 66.53, label: , predict: RopeClimbing
id: 0494, acc: 46.76, label: BlowDryHair, predict: BlowDryHair
id: 0494, acc: 17.21, label: , predict: PizzaTossing
id: 0494, acc: 66.60, label: , predict: BlowDryHair
id: 0495, acc: 46.87, label: BlowDryHair, predict: BlowDryHair
id: 0495, acc: 17.17, label: , predict: PizzaTossing
id: 0495, acc: 66.67, label: , predict: BlowDryHair
id: 0496, acc: 46.98, label: BlowDryHair, predict: BlowDryHair
id: 0496, acc: 17.14, label: , predict: PizzaTossing
id: 0496, acc: 66.73, label: , predict: BlowDryHair
id: 0497, acc: 47.08, label: BlowDryHair, predict: BlowDryHair
id: 0497, acc: 17.10, label: , predict: PizzaTossing
id: 0497, acc: 66.80, label: , predict: BlowDryHair
id: 0498, acc: 47.19, label: BlowDryHair, predict: BlowDryHair
id: 0498, acc: 17.07, label: , predict: BandMarching
id: 0498, acc: 66.67, label: , predict: Typing
id: 0499, acc: 47.09, label: BlowDryHair, predict: PizzaTossing
id: 0499, acc: 17.03, label: , predict: BoxingPunchingBag
id: 0499, acc: 66.53, label: , predict: PizzaTossing
id: 0500, acc: 47.00, label: BlowDryHair, predict: PizzaTossing
id: 0500, acc: 17.00, label: , predict: PizzaTossing
id: 0500, acc: 66.40, label: , predict: YoYo
id: 0501, acc: 46.91, label: BlowDryHair, predict: PizzaTossing
id: 0501, acc: 16.97, label: , predict: BandMarching
id: 0501, acc: 66.27, label: , predict: PizzaTossing
id: 0502, acc: 46.81, label: BlowDryHair, predict: PlayingSitar
id: 0502, acc: 16.93, label: , predict: PizzaTossing
id: 0502, acc: 66.14, label: , predict: PlayingGuitar
id: 0503, acc: 46.72, label: BlowDryHair, predict: PizzaTossing
id: 0503, acc: 16.90, label: , predict: PizzaTossing
id: 0503, acc: 66.00, label: , predict: PizzaTossing
id: 0504, acc: 46.63, label: BlowDryHair, predict: PizzaTossing
id: 0504, acc: 16.87, label: , predict: BandMarching
id: 0504, acc: 65.87, label: , predict: PizzaTossing
id: 0505, acc: 46.53, label: BlowDryHair, predict: BandMarching
id: 0505, acc: 16.83, label: , predict: BandMarching
id: 0505, acc: 65.74, label: , predict: HeadMassage
id: 0506, acc: 46.44, label: BlowingCandles, predict: BlowDryHair
id: 0506, acc: 16.80, label: , predict: BlowDryHair
id: 0506, acc: 65.61, label: , predict: BlowDryHair
id: 0507, acc: 46.35, label: BlowingCandles, predict: BlowDryHair
id: 0507, acc: 16.77, label: , predict: BlowDryHair
id: 0507, acc: 65.48, label: , predict: PlayingGuitar
id: 0508, acc: 46.46, label: BlowingCandles, predict: BlowingCandles
id: 0508, acc: 16.73, label: , predict: BandMarching
id: 0508, acc: 65.55, label: , predict: BlowingCandles
id: 0509, acc: 46.56, label: BlowingCandles, predict: BlowingCandles
id: 0509, acc: 16.70, label: , predict: Drumming
id: 0509, acc: 65.62, label: , predict: BlowingCandles
id: 0510, acc: 46.47, label: BlowingCandles, predict: HeadMassage
id: 0510, acc: 16.67, label: , predict: HeadMassage
id: 0510, acc: 65.49, label: , predict: RockClimbingIndoor
id: 0511, acc: 46.38, label: BlowingCandles, predict: SumoWrestling
id: 0511, acc: 16.63, label: , predict: SumoWrestling
id: 0511, acc: 65.36, label: , predict: Rafting
id: 0512, acc: 46.29, label: BlowingCandles, predict: BlowDryHair
id: 0512, acc: 16.60, label: , predict: JugglingBalls
id: 0512, acc: 65.23, label: , predict: PlayingSitar
id: 0513, acc: 46.20, label: BlowingCandles, predict: BlowDryHair
id: 0513, acc: 16.57, label: , predict: BlowDryHair
id: 0513, acc: 65.11, label: , predict: BlowDryHair
id: 0514, acc: 46.30, label: BlowingCandles, predict: BlowingCandles
id: 0514, acc: 16.54, label: , predict: YoYo
id: 0514, acc: 65.18, label: , predict: BlowingCandles
id: 0515, acc: 46.41, label: BlowingCandles, predict: BlowingCandles
id: 0515, acc: 16.50, label: , predict: JugglingBalls
id: 0515, acc: 65.24, label: , predict: BlowingCandles
id: 0516, acc: 46.51, label: BlowingCandles, predict: BlowingCandles
id: 0516, acc: 16.47, label: , predict: JugglingBalls
id: 0516, acc: 65.31, label: , predict: BlowingCandles
id: 0517, acc: 46.62, label: BlowingCandles, predict: BlowingCandles
id: 0517, acc: 16.63, label: , predict: BlowingCandles
id: 0517, acc: 65.38, label: , predict: BlowingCandles
id: 0518, acc: 46.53, label: BlowingCandles, predict: TableTennisShot
id: 0518, acc: 16.60, label: , predict: TableTennisShot
id: 0518, acc: 65.25, label: , predict: PizzaTossing
id: 0519, acc: 46.44, label: BlowingCandles, predict: MoppingFloor
id: 0519, acc: 16.57, label: , predict: PizzaTossing
id: 0519, acc: 65.13, label: , predict: MoppingFloor
id: 0520, acc: 46.35, label: BlowingCandles, predict: Drumming
id: 0520, acc: 16.54, label: , predict: TableTennisShot
id: 0520, acc: 65.00, label: , predict: Drumming
id: 0521, acc: 46.26, label: BlowingCandles, predict: Drumming
id: 0521, acc: 16.51, label: , predict: Drumming
id: 0521, acc: 64.88, label: , predict: Drumming
id: 0522, acc: 46.17, label: BlowingCandles, predict: PizzaTossing
id: 0522, acc: 16.48, label: , predict: TableTennisShot
id: 0522, acc: 64.75, label: , predict: PlayingTabla
id: 0523, acc: 46.08, label: BlowingCandles, predict: BrushingTeeth
id: 0523, acc: 16.44, label: , predict: BrushingTeeth
id: 0523, acc: 64.82, label: , predict: BlowingCandles
id: 0524, acc: 46.18, label: BlowingCandles, predict: BlowingCandles
id: 0524, acc: 16.41, label: , predict: BoxingPunchingBag
id: 0524, acc: 64.89, label: , predict: BlowingCandles
id: 0525, acc: 46.10, label: BlowingCandles, predict: BrushingTeeth
id: 0525, acc: 16.38, label: , predict: Swing
id: 0525, acc: 64.95, label: , predict: BlowingCandles
id: 0526, acc: 46.20, label: BlowingCandles, predict: BlowingCandles
id: 0526, acc: 16.35, label: , predict: BandMarching
id: 0526, acc: 65.02, label: , predict: BlowingCandles
id: 0527, acc: 46.30, label: BlowingCandles, predict: BlowingCandles
id: 0527, acc: 16.32, label: , predict: BandMarching
id: 0527, acc: 65.09, label: , predict: BlowingCandles
id: 0528, acc: 46.21, label: BlowingCandles, predict: Drumming
id: 0528, acc: 16.29, label: , predict: PommelHorse
id: 0528, acc: 64.96, label: , predict: Drumming
id: 0529, acc: 46.12, label: BlowingCandles, predict: PlayingTabla
id: 0529, acc: 16.26, label: , predict: Hammering
id: 0529, acc: 64.84, label: , predict: PlayingTabla
id: 0530, acc: 46.04, label: BlowingCandles, predict: PlayingSitar
id: 0530, acc: 16.23, label: , predict: Hammering
id: 0530, acc: 64.72, label: , predict: PlayingSitar
id: 0531, acc: 45.95, label: BlowingCandles, predict: CuttingInKitchen
id: 0531, acc: 16.20, label: , predict: PommelHorse
id: 0531, acc: 64.60, label: , predict: Hammering
id: 0532, acc: 45.86, label: BlowingCandles, predict: PlayingTabla
id: 0532, acc: 16.17, label: , predict: Hammering
id: 0532, acc: 64.47, label: , predict: PlayingTabla
id: 0533, acc: 45.78, label: BlowingCandles, predict: PlayingSitar
id: 0533, acc: 16.14, label: , predict: Hammering
id: 0533, acc: 64.35, label: , predict: PlayingSitar
id: 0534, acc: 45.69, label: BlowingCandles, predict: PlayingSitar
id: 0534, acc: 16.10, label: , predict: Hammering
id: 0534, acc: 64.23, label: , predict: PlayingSitar
id: 0535, acc: 45.79, label: BlowingCandles, predict: BlowingCandles
id: 0535, acc: 16.07, label: , predict: JugglingBalls
id: 0535, acc: 64.30, label: , predict: BlowingCandles
id: 0536, acc: 45.71, label: BlowingCandles, predict: BandMarching
id: 0536, acc: 16.04, label: , predict: HeadMassage
id: 0536, acc: 64.37, label: , predict: BlowingCandles
id: 0537, acc: 45.62, label: BlowingCandles, predict: BandMarching
id: 0537, acc: 16.01, label: , predict: BandMarching
id: 0537, acc: 64.25, label: , predict: BandMarching
id: 0538, acc: 45.54, label: BlowingCandles, predict: Drumming
id: 0538, acc: 15.99, label: , predict: HeadMassage
id: 0538, acc: 64.13, label: , predict: Drumming
id: 0539, acc: 45.45, label: BodyWeightSquats, predict: TableTennisShot
id: 0539, acc: 15.96, label: , predict: TableTennisShot
id: 0539, acc: 64.19, label: , predict: BodyWeightSquats
id: 0540, acc: 45.56, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0540, acc: 15.93, label: , predict: BoxingPunchingBag
id: 0540, acc: 64.26, label: , predict: BodyWeightSquats
id: 0541, acc: 45.47, label: BodyWeightSquats, predict: TableTennisShot
id: 0541, acc: 15.90, label: , predict: TableTennisShot
id: 0541, acc: 64.33, label: , predict: BodyWeightSquats
id: 0542, acc: 45.39, label: BodyWeightSquats, predict: TableTennisShot
id: 0542, acc: 15.87, label: , predict: HighJump
id: 0542, acc: 64.39, label: , predict: BodyWeightSquats
