Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: WallPushups
id: 0413, acc: 70.70, label: Biking, predict: Biking
id: 0414, acc: 70.77, label: Biking, predict: Biking
id: 0415, acc: 70.84, label: Biking, predict: Biking
id: 0416, acc: 70.91, label: Biking, predict: Biking
id: 0417, acc: 70.98, label: Biking, predict: Biking
id: 0418, acc: 71.05, label: Biking, predict: Biking
id: 0419, acc: 71.12, label: Biking, predict: Biking
id: 0420, acc: 71.19, label: Biking, predict: Biking
id: 0421, acc: 71.26, label: Biking, predict: Biking
id: 0422, acc: 71.33, label: Biking, predict: Biking
id: 0423, acc: 71.16, label: Biking, predict: SkateBoarding
id: 0424, acc: 71.23, label: Biking, predict: Biking
id: 0425, acc: 71.06, label: Biking, predict: TrampolineJumping
id: 0426, acc: 70.89, label: Biking, predict: HorseRiding
id: 0427, acc: 70.96, label: Biking, predict: Biking
id: 0428, acc: 71.03, label: Billiards, predict: Billiards
id: 0429, acc: 71.10, label: Billiards, predict: Billiards
id: 0430, acc: 71.16, label: Billiards, predict: Billiards
id: 0431, acc: 71.23, label: Billiards, predict: Billiards
id: 0432, acc: 71.30, label: Billiards, predict: Billiards
id: 0433, acc: 71.36, label: Billiards, predict: Billiards
id: 0434, acc: 71.43, label: Billiards, predict: Billiards
id: 0435, acc: 71.49, label: Billiards, predict: Billiards
id: 0436, acc: 71.56, label: Billiards, predict: Billiards
id: 0437, acc: 71.62, label: Billiards, predict: Billiards
id: 0438, acc: 71.69, label: Billiards, predict: Billiards
id: 0439, acc: 71.75, label: Billiards, predict: Billiards
id: 0440, acc: 71.82, label: Billiards, predict: Billiards
id: 0441, acc: 71.88, label: Billiards, predict: Billiards
id: 0442, acc: 71.72, label: Billiards, predict: Diving
id: 0443, acc: 71.78, label: Billiards, predict: Billiards
id: 0444, acc: 71.85, label: Billiards, predict: Billiards
id: 0445, acc: 71.91, label: Billiards, predict: Billiards
id: 0446, acc: 71.97, label: Billiards, predict: Billiards
id: 0447, acc: 72.04, label: Billiards, predict: Billiards
id: 0448, acc: 72.10, label: Billiards, predict: Billiards
id: 0449, acc: 72.16, label: Billiards, predict: Billiards
id: 0450, acc: 72.22, label: Billiards, predict: Billiards
id: 0451, acc: 72.28, label: Billiards, predict: Billiards
id: 0452, acc: 72.35, label: Billiards, predict: Billiards
id: 0453, acc: 72.41, label: Billiards, predict: Billiards
id: 0454, acc: 72.47, label: Billiards, predict: Billiards
id: 0455, acc: 72.53, label: Billiards, predict: Billiards
id: 0456, acc: 72.59, label: Billiards, predict: Billiards
id: 0457, acc: 72.65, label: Billiards, predict: Billiards
id: 0458, acc: 72.71, label: Billiards, predict: Billiards
id: 0459, acc: 72.77, label: Billiards, predict: Billiards
id: 0460, acc: 72.83, label: Billiards, predict: Billiards
id: 0461, acc: 72.89, label: Billiards, predict: Billiards
id: 0462, acc: 72.94, label: Billiards, predict: Billiards
id: 0463, acc: 73.00, label: Billiards, predict: Billiards
id: 0464, acc: 73.06, label: Billiards, predict: Billiards
id: 0465, acc: 73.12, label: Billiards, predict: Billiards
id: 0466, acc: 73.18, label: Billiards, predict: Billiards
id: 0467, acc: 73.23, label: Billiards, predict: Billiards
id: 0468, acc: 73.29, label: BlowDryHair, predict: BlowDryHair
id: 0469, acc: 73.35, label: BlowDryHair, predict: BlowDryHair
id: 0470, acc: 73.40, label: BlowDryHair, predict: BlowDryHair
id: 0471, acc: 73.46, label: BlowDryHair, predict: BlowDryHair
id: 0472, acc: 73.52, label: BlowDryHair, predict: BlowDryHair
id: 0473, acc: 73.57, label: BlowDryHair, predict: BlowDryHair
id: 0474, acc: 73.42, label: BlowDryHair, predict: SkyDiving
id: 0475, acc: 73.26, label: BlowDryHair, predict: PlayingDaf
id: 0476, acc: 73.11, label: BlowDryHair, predict: PlayingDaf
id: 0477, acc: 72.96, label: BlowDryHair, predict: PizzaTossing
id: 0478, acc: 72.80, label: BlowDryHair, predict: ApplyEyeMakeup
id: 0479, acc: 72.65, label: BlowDryHair, predict: PushUps
id: 0480, acc: 72.50, label: BlowDryHair, predict: Haircut
id: 0481, acc: 72.35, label: BlowDryHair, predict: Haircut
id: 0482, acc: 72.20, label: BlowDryHair, predict: Haircut
id: 0483, acc: 72.05, label: BlowDryHair, predict: HeadMassage
id: 0484, acc: 71.90, label: BlowDryHair, predict: HeadMassage
id: 0485, acc: 71.75, label: BlowDryHair, predict: PushUps
id: 0486, acc: 71.60, label: BlowDryHair, predict: PizzaTossing
id: 0487, acc: 71.66, label: BlowDryHair, predict: BlowDryHair
id: 0488, acc: 71.52, label: BlowDryHair, predict: ApplyEyeMakeup
id: 0489, acc: 71.57, label: BlowDryHair, predict: BlowDryHair
id: 0490, acc: 71.43, label: BlowDryHair, predict: BalanceBeam
id: 0491, acc: 71.28, label: BlowDryHair, predict: PizzaTossing
id: 0492, acc: 71.14, label: BlowDryHair, predict: RopeClimbing
id: 0493, acc: 70.99, label: BlowDryHair, predict: RopeClimbing
id: 0494, acc: 70.85, label: BlowDryHair, predict: Haircut
id: 0495, acc: 70.71, label: BlowDryHair, predict: Haircut
id: 0496, acc: 70.56, label: BlowDryHair, predict: Bowling
id: 0497, acc: 70.42, label: BlowDryHair, predict: PullUps
id: 0498, acc: 70.28, label: BlowDryHair, predict: PizzaTossing
id: 0499, acc: 70.14, label: BlowDryHair, predict: PizzaTossing
id: 0500, acc: 70.00, label: BlowDryHair, predict: PlayingFlute
id: 0501, acc: 69.86, label: BlowDryHair, predict: PizzaTossing
id: 0502, acc: 69.72, label: BlowDryHair, predict: BlowingCandles
id: 0503, acc: 69.58, label: BlowDryHair, predict: PizzaTossing
id: 0504, acc: 69.44, label: BlowDryHair, predict: Haircut
id: 0505, acc: 69.31, label: BlowDryHair, predict: Haircut
id: 0506, acc: 69.17, label: BlowingCandles, predict: RopeClimbing
id: 0507, acc: 69.23, label: BlowingCandles, predict: BlowingCandles
id: 0508, acc: 69.29, label: BlowingCandles, predict: BlowingCandles
id: 0509, acc: 69.35, label: BlowingCandles, predict: BlowingCandles
id: 0510, acc: 69.22, label: BlowingCandles, predict: RockClimbingIndoor
id: 0511, acc: 69.08, label: BlowingCandles, predict: SumoWrestling
id: 0512, acc: 68.95, label: BlowingCandles, predict: HandstandPushups
id: 0513, acc: 69.01, label: BlowingCandles, predict: BlowingCandles
id: 0514, acc: 69.07, label: BlowingCandles, predict: BlowingCandles
id: 0515, acc: 69.13, label: BlowingCandles, predict: BlowingCandles
id: 0516, acc: 69.19, label: BlowingCandles, predict: BlowingCandles
id: 0517, acc: 69.25, label: BlowingCandles, predict: BlowingCandles
id: 0518, acc: 69.31, label: BlowingCandles, predict: BlowingCandles
id: 0519, acc: 69.36, label: BlowingCandles, predict: BlowingCandles
id: 0520, acc: 69.42, label: BlowingCandles, predict: BlowingCandles
id: 0521, acc: 69.48, label: BlowingCandles, predict: BlowingCandles
id: 0522, acc: 69.54, label: BlowingCandles, predict: BlowingCandles
id: 0523, acc: 69.60, label: BlowingCandles, predict: BlowingCandles
id: 0524, acc: 69.66, label: BlowingCandles, predict: BlowingCandles
id: 0525, acc: 69.71, label: BlowingCandles, predict: BlowingCandles
id: 0526, acc: 69.77, label: BlowingCandles, predict: BlowingCandles
id: 0527, acc: 69.83, label: BlowingCandles, predict: BlowingCandles
id: 0528, acc: 69.70, label: BlowingCandles, predict: Fencing
id: 0529, acc: 69.57, label: BlowingCandles, predict: CleanAndJerk
id: 0530, acc: 69.43, label: BlowingCandles, predict: Hammering
id: 0531, acc: 69.30, label: BlowingCandles, predict: Hammering
id: 0532, acc: 69.17, label: BlowingCandles, predict: PlayingDhol
id: 0533, acc: 69.04, label: BlowingCandles, predict: PlayingDhol
id: 0534, acc: 68.91, label: BlowingCandles, predict: PlayingDhol
id: 0535, acc: 68.97, label: BlowingCandles, predict: BlowingCandles
id: 0536, acc: 68.84, label: BlowingCandles, predict: PushUps
id: 0537, acc: 68.72, label: BlowingCandles, predict: PushUps
id: 0538, acc: 68.59, label: BlowingCandles, predict: CleanAndJerk
id: 0539, acc: 68.65, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0540, acc: 68.70, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0541, acc: 68.76, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0542, acc: 68.82, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0543, acc: 68.88, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0544, acc: 68.93, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0545, acc: 68.81, label: BodyWeightSquats, predict: PullUps
id: 0546, acc: 68.86, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0547, acc: 68.74, label: BodyWeightSquats, predict: ThrowDiscus
id: 0548, acc: 68.61, label: BodyWeightSquats, predict: ThrowDiscus
id: 0549, acc: 68.67, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0550, acc: 68.73, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0551, acc: 68.78, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0552, acc: 68.66, label: BodyWeightSquats, predict: RopeClimbing
id: 0553, acc: 68.54, label: BodyWeightSquats, predict: WallPushups
id: 0554, acc: 68.41, label: BodyWeightSquats, predict: WallPushups
id: 0555, acc: 68.29, label: BodyWeightSquats, predict: WallPushups
id: 0556, acc: 68.35, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0557, acc: 68.40, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0558, acc: 68.46, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0559, acc: 68.34, label: BodyWeightSquats, predict: Rowing
id: 0560, acc: 68.39, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0561, acc: 68.45, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0562, acc: 68.33, label: BodyWeightSquats, predict: PullUps
id: 0563, acc: 68.21, label: BodyWeightSquats, predict: PullUps
id: 0564, acc: 68.09, label: BodyWeightSquats, predict: PullUps
id: 0565, acc: 68.14, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0566, acc: 68.20, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0567, acc: 68.25, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0568, acc: 68.31, label: BodyWeightSquats, predict: BodyWeightSquats
id: 0569, acc: 68.37, label: Bowling, predict: Bowling
id: 0570, acc: 68.42, label: Bowling, predict: Bowling
id: 0571, acc: 68.48, label: Bowling, predict: Bowling
id: 0572, acc: 68.53, label: Bowling, predict: Bowling
id: 0573, acc: 68.59, label: Bowling, predict: Bowling
id: 0574, acc: 68.64, label: Bowling, predict: Bowling
id: 0575, acc: 68.70, label: Bowling, predict: Bowling
id: 0576, acc: 68.75, label: Bowling, predict: Bowling
id: 0577, acc: 68.80, label: Bowling, predict: Bowling
id: 0578, acc: 68.86, label: Bowling, predict: Bowling
id: 0579, acc: 68.91, label: Bowling, predict: Bowling
id: 0580, acc: 68.97, label: Bowling, predict: Bowling
id: 0581, acc: 69.02, label: Bowling, predict: Bowling
id: 0582, acc: 69.07, label: Bowling, predict: Bowling
id: 0583, acc: 69.13, label: Bowling, predict: Bowling
id: 0584, acc: 69.18, label: Bowling, predict: Bowling
id: 0585, acc: 69.23, label: Bowling, predict: Bowling
id: 0586, acc: 69.28, label: Bowling, predict: Bowling
id: 0587, acc: 69.34, label: Bowling, predict: Bowling
id: 0588, acc: 69.39, label: Bowling, predict: Bowling
id: 0589, acc: 69.44, label: Bowling, predict: Bowling
id: 0590, acc: 69.49, label: Bowling, predict: Bowling
id: 0591, acc: 69.54, label: Bowling, predict: Bowling
id: 0592, acc: 69.59, label: Bowling, predict: Bowling
id: 0593, acc: 69.65, label: Bowling, predict: Bowling
id: 0594, acc: 69.70, label: Bowling, predict: Bowling
id: 0595, acc: 69.75, label: Bowling, predict: Bowling
id: 0596, acc: 69.80, label: Bowling, predict: Bowling
id: 0597, acc: 69.85, label: Bowling, predict: Bowling
id: 0598, acc: 69.90, label: Bowling, predict: Bowling
id: 0599, acc: 69.95, label: Bowling, predict: Bowling
id: 0600, acc: 70.00, label: Bowling, predict: Bowling
id: 0601, acc: 69.88, label: Bowling, predict: JavelinThrow
id: 0602, acc: 69.93, label: Bowling, predict: Bowling
id: 0603, acc: 69.98, label: Bowling, predict: Bowling
id: 0604, acc: 70.03, label: Bowling, predict: Bowling
id: 0605, acc: 70.08, label: Bowling, predict: Bowling
id: 0606, acc: 70.13, label: Bowling, predict: Bowling
id: 0607, acc: 70.18, label: Bowling, predict: Bowling
id: 0608, acc: 70.23, label: Bowling, predict: Bowling
id: 0609, acc: 70.28, label: Bowling, predict: Bowling
id: 0610, acc: 70.33, label: Bowling, predict: Bowling
id: 0611, acc: 70.38, label: Bowling, predict: Bowling
id: 0612, acc: 70.42, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0613, acc: 70.47, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0614, acc: 70.52, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0615, acc: 70.57, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0616, acc: 70.45, label: BoxingPunchingBag, predict: SumoWrestling
id: 0617, acc: 70.50, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0618, acc: 70.55, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0619, acc: 70.44, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0620, acc: 70.32, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0621, acc: 70.21, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0622, acc: 70.10, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0623, acc: 69.98, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0624, acc: 69.87, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0625, acc: 69.76, label: BoxingPunchingBag, predict: Bowling
id: 0626, acc: 69.81, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0627, acc: 69.86, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0628, acc: 69.90, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0629, acc: 69.95, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0630, acc: 69.84, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0631, acc: 69.89, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0632, acc: 69.78, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0633, acc: 69.83, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0634, acc: 69.72, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0635, acc: 69.76, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0636, acc: 69.65, label: BoxingPunchingBag, predict: HeadMassage
id: 0637, acc: 69.54, label: BoxingPunchingBag, predict: HeadMassage
id: 0638, acc: 69.59, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0639, acc: 69.48, label: BoxingPunchingBag, predict: HeadMassage
id: 0640, acc: 69.53, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0641, acc: 69.58, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0642, acc: 69.63, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0643, acc: 69.67, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0644, acc: 69.72, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0645, acc: 69.77, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0646, acc: 69.81, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0647, acc: 69.71, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0648, acc: 69.60, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0649, acc: 69.49, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0650, acc: 69.38, label: BoxingPunchingBag, predict: BalanceBeam
id: 0651, acc: 69.28, label: BoxingPunchingBag, predict: BoxingSpeedBag
id: 0652, acc: 69.17, label: BoxingPunchingBag, predict: Punch
id: 0653, acc: 69.07, label: BoxingPunchingBag, predict: RopeClimbing
id: 0654, acc: 69.11, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0655, acc: 69.16, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0656, acc: 69.21, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0657, acc: 69.25, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0658, acc: 69.30, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0659, acc: 69.35, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0660, acc: 69.39, label: BoxingPunchingBag, predict: BoxingPunchingBag
id: 0661, acc: 69.44, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0662, acc: 69.49, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0663, acc: 69.53, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0664, acc: 69.43, label: BoxingSpeedBag, predict: WritingOnBoard
id: 0665, acc: 69.47, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0666, acc: 69.52, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0667, acc: 69.57, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0668, acc: 69.61, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0669, acc: 69.66, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0670, acc: 69.70, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0671, acc: 69.75, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0672, acc: 69.79, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0673, acc: 69.84, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0674, acc: 69.88, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0675, acc: 69.93, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0676, acc: 69.97, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0677, acc: 70.01, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0678, acc: 70.06, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0679, acc: 70.10, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0680, acc: 70.15, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0681, acc: 70.19, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0682, acc: 70.23, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0683, acc: 70.28, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0684, acc: 70.32, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0685, acc: 70.36, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0686, acc: 70.41, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0687, acc: 70.45, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0688, acc: 70.49, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0689, acc: 70.54, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0690, acc: 70.58, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0691, acc: 70.62, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0692, acc: 70.66, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0693, acc: 70.71, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0694, acc: 70.75, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0695, acc: 70.79, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0696, acc: 70.83, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0697, acc: 70.88, label: BoxingSpeedBag, predict: BoxingSpeedBag
id: 0698, acc: 70.92, label: BreastStroke, predict: BreastStroke
id: 0699, acc: 70.96, label: BreastStroke, predict: BreastStroke
id: 0700, acc: 71.00, label: BreastStroke, predict: BreastStroke
id: 0701, acc: 71.04, label: BreastStroke, predict: BreastStroke
id: 0702, acc: 71.08, label: BreastStroke, predict: BreastStroke
id: 0703, acc: 71.12, label: BreastStroke, predict: BreastStroke
id: 0704, acc: 71.16, label: BreastStroke, predict: BreastStroke
id: 0705, acc: 71.21, label: BreastStroke, predict: BreastStroke
id: 0706, acc: 71.25, label: BreastStroke, predict: BreastStroke
id: 0707, acc: 71.29, label: BreastStroke, predict: BreastStroke
id: 0708, acc: 71.33, label: BreastStroke, predict: BreastStroke
id: 0709, acc: 71.37, label: BreastStroke, predict: BreastStroke
id: 0710, acc: 71.27, label: BreastStroke, predict: Rowing
id: 0711, acc: 71.17, label: BreastStroke, predict: Rowing
id: 0712, acc: 71.07, label: BreastStroke, predict: Rowing
id: 0713, acc: 70.97, label: BreastStroke, predict: Rowing
id: 0714, acc: 71.01, label: BreastStroke, predict: BreastStroke
id: 0715, acc: 71.05, label: BreastStroke, predict: BreastStroke
id: 0716, acc: 71.09, label: BreastStroke, predict: BreastStroke
id: 0717, acc: 71.13, label: BreastStroke, predict: BreastStroke
id: 0718, acc: 71.03, label: BreastStroke, predict: FrontCrawl
id: 0719, acc: 71.07, label: BreastStroke, predict: BreastStroke
id: 0720, acc: 71.11, label: BreastStroke, predict: BreastStroke
id: 0721, acc: 71.15, label: BreastStroke, predict: BreastStroke
id: 0722, acc: 71.05, label: BreastStroke, predict: Rowing
id: 0723, acc: 70.95, label: BreastStroke, predict: Rowing
id: 0724, acc: 70.86, label: BreastStroke, predict: Rowing
id: 0725, acc: 70.76, label: BreastStroke, predict: Surfing
id: 0726, acc: 70.66, label: BrushingTeeth, predict: ShavingBeard
id: 0727, acc: 70.56, label: BrushingTeeth, predict: PlayingFlute
id: 0728, acc: 70.47, label: BrushingTeeth, predict: PlayingFlute
id: 0729, acc: 70.37, label: BrushingTeeth, predict: PlayingFlute
id: 0730, acc: 70.27, label: BrushingTeeth, predict: ShavingBeard
id: 0731, acc: 70.18, label: BrushingTeeth, predict: ShavingBeard
id: 0732, acc: 70.08, label: BrushingTeeth, predict: ShavingBeard
id: 0733, acc: 69.99, label: BrushingTeeth, predict: ShavingBeard
id: 0734, acc: 69.89, label: BrushingTeeth, predict: ShavingBeard
id: 0735, acc: 69.80, label: BrushingTeeth, predict: ShavingBeard
id: 0736, acc: 69.70, label: BrushingTeeth, predict: ShavingBeard
id: 0737, acc: 69.61, label: BrushingTeeth, predict: PizzaTossing
id: 0738, acc: 69.51, label: BrushingTeeth, predict: PizzaTossing
id: 0739, acc: 69.42, label: BrushingTeeth, predict: PizzaTossing
id: 0740, acc: 69.32, label: BrushingTeeth, predict: SalsaSpin
id: 0741, acc: 69.23, label: BrushingTeeth, predict: PizzaTossing
id: 0742, acc: 69.14, label: BrushingTeeth, predict: ShavingBeard
id: 0743, acc: 69.04, label: BrushingTeeth, predict: ShavingBeard
id: 0744, acc: 68.95, label: BrushingTeeth, predict: ShavingBeard
id: 0745, acc: 68.86, label: BrushingTeeth, predict: WallPushups
id: 0746, acc: 68.77, label: BrushingTeeth, predict: ApplyEyeMakeup
id: 0747, acc: 68.67, label: BrushingTeeth, predict: ApplyEyeMakeup
id: 0748, acc: 68.58, label: BrushingTeeth, predict: ApplyEyeMakeup
id: 0749, acc: 68.49, label: BrushingTeeth, predict: ShavingBeard
id: 0750, acc: 68.40, label: BrushingTeeth, predict: ShavingBeard
id: 0751, acc: 68.44, label: BrushingTeeth, predict: BrushingTeeth
id: 0752, acc: 68.48, label: BrushingTeeth, predict: BrushingTeeth
id: 0753, acc: 68.39, label: BrushingTeeth, predict: BlowingCandles
id: 0754, acc: 68.30, label: BrushingTeeth, predict: ApplyEyeMakeup
id: 0755, acc: 68.21, label: BrushingTeeth, predict: PlayingFlute
id: 0756, acc: 68.12, label: BrushingTeeth, predict: ApplyLipstick
id: 0757, acc: 68.03, label: BrushingTeeth, predict: ApplyLipstick
id: 0758, acc: 67.94, label: BrushingTeeth, predict: ApplyLipstick
id: 0759, acc: 67.98, label: BrushingTeeth, predict: BrushingTeeth
id: 0760, acc: 67.89, label: BrushingTeeth, predict: ApplyEyeMakeup
id: 0761, acc: 67.94, label: BrushingTeeth, predict: BrushingTeeth
id: 0762, acc: 67.98, label: CleanAndJerk, predict: CleanAndJerk
id: 0763, acc: 68.02, label: CleanAndJerk, predict: CleanAndJerk
id: 0764, acc: 68.06, label: CleanAndJerk, predict: CleanAndJerk
id: 0765, acc: 68.10, label: CleanAndJerk, predict: CleanAndJerk
id: 0766, acc: 68.15, label: CleanAndJerk, predict: CleanAndJerk
id: 0767, acc: 68.19, label: CleanAndJerk, predict: CleanAndJerk
id: 0768, acc: 68.23, label: CleanAndJerk, predict: CleanAndJerk
id: 0769, acc: 68.27, label: CleanAndJerk, predict: CleanAndJerk
id: 0770, acc: 68.31, label: CleanAndJerk, predict: CleanAndJerk
id: 0771, acc: 68.35, label: CleanAndJerk, predict: CleanAndJerk
id: 0772, acc: 68.39, label: CleanAndJerk, predict: CleanAndJerk
id: 0773, acc: 68.43, label: CleanAndJerk, predict: CleanAndJerk
id: 0774, acc: 68.48, label: CleanAndJerk, predict: CleanAndJerk
id: 0775, acc: 68.52, label: CleanAndJerk, predict: CleanAndJerk
id: 0776, acc: 68.56, label: CleanAndJerk, predict: CleanAndJerk
id: 0777, acc: 68.60, label: CleanAndJerk, predict: CleanAndJerk
id: 0778, acc: 68.64, label: CleanAndJerk, predict: CleanAndJerk
id: 0779, acc: 68.68, label: CleanAndJerk, predict: CleanAndJerk
id: 0780, acc: 68.72, label: CleanAndJerk, predict: CleanAndJerk
id: 0781, acc: 68.76, label: CleanAndJerk, predict: CleanAndJerk
id: 0782, acc: 68.80, label: CleanAndJerk, predict: CleanAndJerk
id: 0783, acc: 68.84, label: CleanAndJerk, predict: CleanAndJerk
id: 0784, acc: 68.88, label: CleanAndJerk, predict: CleanAndJerk
id: 0785, acc: 68.92, label: CleanAndJerk, predict: CleanAndJerk
id: 0786, acc: 68.96, label: CleanAndJerk, predict: CleanAndJerk
id: 0787, acc: 69.00, label: CleanAndJerk, predict: CleanAndJerk
id: 0788, acc: 69.04, label: CleanAndJerk, predict: CleanAndJerk
id: 0789, acc: 69.07, label: CleanAndJerk, predict: CleanAndJerk
id: 0790, acc: 69.11, label: CleanAndJerk, predict: CleanAndJerk
id: 0791, acc: 69.15, label: CleanAndJerk, predict: CleanAndJerk
id: 0792, acc: 69.19, label: CleanAndJerk, predict: CleanAndJerk
id: 0793, acc: 69.23, label: CleanAndJerk, predict: CleanAndJerk
id: 0794, acc: 69.27, label: CleanAndJerk, predict: CleanAndJerk
id: 0795, acc: 69.31, label: CliffDiving, predict: CliffDiving
id: 0796, acc: 69.35, label: CliffDiving, predict: CliffDiving
id: 0797, acc: 69.39, label: CliffDiving, predict: CliffDiving
id: 0798, acc: 69.42, label: CliffDiving, predict: CliffDiving
id: 0799, acc: 69.46, label: CliffDiving, predict: CliffDiving
id: 0800, acc: 69.50, label: CliffDiving, predict: CliffDiving
id: 0801, acc: 69.54, label: CliffDiving, predict: CliffDiving
id: 0802, acc: 69.58, label: CliffDiving, predict: CliffDiving
id: 0803, acc: 69.61, label: CliffDiving, predict: CliffDiving
id: 0804, acc: 69.65, label: CliffDiving, predict: CliffDiving
id: 0805, acc: 69.69, label: CliffDiving, predict: CliffDiving
id: 0806, acc: 69.60, label: CliffDiving, predict: Skiing
id: 0807, acc: 69.64, label: CliffDiving, predict: CliffDiving
id: 0808, acc: 69.68, label: CliffDiving, predict: CliffDiving
id: 0809, acc: 69.72, label: CliffDiving, predict: CliffDiving
id: 0810, acc: 69.75, label: CliffDiving, predict: CliffDiving
id: 0811, acc: 69.79, label: CliffDiving, predict: CliffDiving
id: 0812, acc: 69.83, label: CliffDiving, predict: CliffDiving
